Number,Sentence
206,[/SS 어디/NP 지방__05/NNG 에/JKB 좀/MAG 다녀오/VV 아야/EC 하/VX 겠/EP 어요/EF ./SF ]/SS
207,그렇지만/MAJ 여기/NP 에/JKB 리본/NNG 조각__01/NNG 이/JKS 있/VV 어/EF ./SF
208,문제__06/NNG 는/JX 바로/MAG 여기/NP 에/JKB 있/VV 다/EF ./SF
209,수안보/NNP 온천__02/NNG 충청/NNP 북도/NNP 중원군/NNP 상모면/NNP 온천리/NNP 에/JKB 있/VV 는/ETM 온천__02/NNG ./SF
210,우리/NP 사이__01/NNG 에/JKB 침묵/NNG 도/JX 많이/MAG 오가/VV 았/EP 다/EF ./SF
211,더욱이/MAJ 그/MM 속__01/NNG 에/JKB 는/JX 고등__02/NNG 동물/NNG 도/JX 있/VV 다/EF ./SF
212,한비자/NNP 에/JKB 이런/MM 이야기/NNG 가/JKS 나오/VV ᄇ니다/EF ./SF
213,[/SS 저/MM 밑__01/NNG 에/JKB 있/VV 는/ETM 꼬방/NNP 교회__02/NNG 말__01/NNG 이/VCP 요/EF ./SF
214,코펜하겐/NNP 왕궁/NNG 근처/NNG 에/JKB 는/JX 어시장/NNG 이/JKS 있/VV 다/EF ./SF
215,양양/NNP 에/JKB 진미령/NNP 의/JKG 친척/NNG 집__01/NNG 이/JKS 있/VV 어/EF ./SF
216,"/SS 옛날/NNG 알래스카/NNP 에/JKB 한/MM 소년/NNG 이/JKS 살__01/VV 았/EP 어/EF ./SF
217,골프장/NNG 에/JKB 일__01/NNG 나가/VV 는/ETM 성한/NNP 네/XSN 도/JX 마찬가지/NNG 이/VCP 다/EF ./SF
218,순금이/NNP 는/JX 어디/NP 에/JKB 있/VV 는/ETM 것/NNB 이/VCP ᆯ까/EF ?/SF
219,가죽점퍼/NNG 가/JKS 소년/NNG 옆/NNG 에/JKB 앉/VV 는다/EF ./SF
220,그/NP 가/JKS 꿈__01/NNG 에/JKB 나타나/VV ᆫ/ETM 것/NNB 이/VCP ᆯ까/EF ./SF
221,러시아/NNP 에/JKB 도/JX 스쵸티/NNG 이/VCP 라는/ETM 주판__02/NNG 이/JKS 있/VV 다/EF ./SF
222,두/MM 사람/NNG 은/JX 마침/MAG 창가__01/NNG 에/JKB 서/VV 어/EC 있/VX 었/EP 다/EF ./SF
223,한/XPN 여름__01/NNG 햇볕/NNG 이/JKS 언덕/NNG 위__01/NNG 에/JKB 내리쬐/VV 고/EC 있/VX 습니다/EF ./SF
224,파르테논/NNP 신전__11/NNG 아테네/NNP 의/JKG 아크로폴리스/NNG 언덕/NNG 위__01/NNG 에/JKB 있/VV 는/ETM 신전__11/NNG ./SF
225,그러나/MAJ 구/XPN 민주당/NNP 은/JX 지금__03/MAG 과연__01/MAG 어디/NP 에/JKB 있/VV 는가/EF ./SF
226,볼__07/NNG 에/JKB 소스__01/NNG 재료__01/NNG 를/JKO 섞/VV 는다/EF ./SF
227,"/SS 말__01/NNG 이/VCP 라꼬/EF ?/SF 말라꼬/NNP 는/JX 집__01/NNG 에/JKB 있/VV 다/EF ./SF
228,"/SS 사랑__01/NNG 에/JKB 빠지__02/VV 었/EP 구나/EF ./SF "/SS
229,근처/NNG 에/JKB 절__01/NNG 이/JKS 있/VV 느냐고/EC …/SE ./SF
230,통로/NNG 끝/NNG 에/JKB 또/MAG 하나/NR 의/JKG 방__07/NNG 이/JKS 있/VV 었/EP 다/EF ./SF
231,대학__01/NNG 전산__03/NNG 교육/NNG 에/JKB 도/JX 몇/MM 가지/NNB 문제점/NNG 이/JKS 있/VV 다/EF ./SF
232,그녀/NP 가/JKS 가까이/NNG 에/JKB 살__01/VV 고/EC 있/VX 다/EF ./SF
233,안데스/NNP 산맥__01/NNG 의/JKG 알티플라노/NNP 고원__02/NNG 북쪽/NNG 에/JKB 있/VV 다/EF ./SF
234,바람__01/NNG 은/JX 건너__01/NNG 산__01/NNG 숲__01/NNG 에/JKB 울리__01/VV 었/EP 다/EF ./SF
235,용지__03/NNG 뒷면/NNG 에/JKB 뭐/NP 이/VCP ᆫ가/EC 쓰__01/VV 어/EC 있/VX 었/EP 다/EF ./SF
236,효철/NNP 은/JX 묵묵히/MAG 의자__03/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
237,"/SS 집__01/NNG 에/JKB 가/VV ᆯ/ETM 거/NNB 이/VCP 야/EF ?/SF "/SS
238,나/NP 의/JKG 세계__02/NNG 는/JX 어디/NP 에/JKB 있/VV 는/ETM 것/NNB 이/VCP ᆯ까/EF ./SF
239,"/SS 꽃__01/NNG 에/JKB 진드기__01/NNG 가/JKS 있/VV 는/ETM 거/NNB 이/VCP 에요/EF ./SF
240,부등가리__01/NNG 에/JKB 는/JX 불덩어리/NNG 가/JKS 많이/MAG 있/VV 습니다/EF ./SF
241,그러나/MAJ 여기/NP 에/JKB 도/JX 출구__01/NNG 는/JX 있/VV 다/EF ./SF
242,남강/NNP 신호대/NNG 앞/NNG 에/JKB 내리/VV 어/EC 10/SN 분__08/NNB 거리__08/NNG 이/VCP 다/EF ./SF
243,강__01/NNG 건너__01/NNG 산__01/NNG 에/JKB 는/JX 나무__01/NNG 가/JKS 많/VA 았/EP 다/EF ./SF
244,그러나/MAJ 연극배우/NNG 는/JX 전신__01/NNG 에/JKB 표정__03/NNG 이/JKS 있/VV 다/EF ./SF
245,이__05/MM 안__01/NNG 에/JKB 고궁__01/NNG 박물원/NNG (/SS 故宮博物院/SH )/SS 이/JKS 있/VV 다/EF ./SF
246,고물상/NNG 에/JKB 는/JX 그만/MAG 가/VV 시/EP 어요/EF ./SF
247,파출소/NNG 에/JKB 연락__02/NNG 을/JKO 하/VV 면/EC 큰일__01/NNG 이/VCP 잖아/EF ./SF "/SS
248,산__01/NNG 밑__01/NNG 에/JKB 자그마/XR 하/XSA ᆫ/ETM 절__01/NNG 이/JKS 있/VV 었/EP 습니다/EF ./SF
249,그리고/MAJ 목화__01/NNG 보__16/NNG 위__01/NNG 에/JKB 칵__02/MAG 엎디/VV 었/EP 다/EF ./SF
250,순태/NNP 는/JX 침대__02/NNG 옆/NNG 보조/NNG 의자__03/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
251,◈/SW 방__07/NNG 안__01/NNG 에/JKB 나/NP 혼자__01/NNG 가만/MAG 앉/VV 아/EC 있/VX 다/EF ./SF
252,나/NP 도/JX 교회__02/NNG 에/JKB 들어가__01/VV 지/EC 못하/VX 았/EP 다/EF ./SF "/SS
253,너희/NP 집__01/NNG 에/JKB 끼니/NNG 거리__02/NNB 는/JX 있/VV 니/EF ./SF "/SS
254,"/SS 일체__01/NNG 의/JKG 진리/NNG 가/JKS 여기/NP 에/JKB 있/VV 느니라/EF ./SF "/SS
255,소중이/NNP 는/JX 성남/NNP 에/JKB 있/VV 는/ETM 수진국민학교/NNP 1/SN 학년/NNG 이/VCP 다/EF ./SF
256,그/NP 의/JKG 입가/NNG 에/JKB 미소__05/NNG 가/JKS 번지__01/VV 었/EP 다/EF ./SF
257,나/NP ᆫ/JX 저쪽/NP 바닷가/NNG 에/JKB 잠깐/MAG 다녀오/VV ᆯ게/EF ./SF "/SS
258,"/SS 거기/NP 에/JKB 가/VV 고/EC 싶/VX 지/EC 않/VX 니/EF ?/SF "/SS
259,─/SS ─/SS 혹시__01/MAG 이__05/MM 섬__03/NNG 에/JKB 호텔/NNG 은/JX 없/VA 습니까/EF ?/SF
260,"/SS 아버님/NNG ,/SP 여기/NP 에/JKB 밤__01/NNG 이/JKS 있/VV 습니다/EF ./SF
261,그/MM 생각__01/NNG 만/JX 이/JKS 머릿속/NNG 에/JKB 맴돌/VV 았/EP 다/EF ./SF
262,사람/NNG 들/XSN 의/JKG 소비__05/NNG 형태/NNG 에/JKB 어떤/MM 성질/NNG 이/JKS 있/VV 을까/EF ?/SF
263,나/NP 는/JX 역시/MAG 어머니/NNG 곁/NNG 에/JKB 가지/VV ᆫ/ETM 않/VX 겠/EP 다/EF ./SF
264,다소곳이/MAG ,/SP 선생__01/NNG 앞/NNG 에/JKB 서/VV ᆫ/ETM 학생/NNG 의/JKG 몸짓/NNG 으로/JKB ./SF
265,"/SS 어머니/NNG ,/SP 학교/NNG 에/JKB 다녀오/VV 았/EP 습니다/EF ./SF "/SS
266,나/NP 는/JX 흙구덩이/NNG 속__01/NNG 에/JKB 그것/NP 을/JKO 파묻__01/VV 었/EP 어/EF ./SF
267,페르시아만/NNP 아라비아/NNP 반도__02/NNG 와/JC 이란/NNP 사이__01/NNG 에/JKB 깊숙히/MAG 파고들/VV ᆫ/ETM 만__11/NNG ./SF
268,이/MM 교실/NNG 에/JKB ᆫ/JX 너/NP 혼자__01/NNG 있/VV 다고/EC 생각__01/NNG 하/XSV 아/EF ./SF
269,저/NP 학생회실/NNG 에/JKB 잡히__02/VV 어/EC 있/VX 었/EP 어요/EF ./SF "/SS
270,마당/NNG 에/JKB ᆫ/JX 백도라지/NNG 꽃__01/NNG 이/JKS 피__01/VV 어/EC 있/VX 다/EF ./SF
271,파주군/NNP 경기도/NNP 북서부/NNG 에/JKB 자리잡/VV 고/EC 있/VX 는/ETM 군__06/NNG ./SF
272,광장/NNG 에/JKB 는/JX 수천/NR 수만/NR 의/JKG 청중/NNG 들/XSN 이/JKS 모여들/VV ᆫ다/EF ./SF
273,시하눅빌/NNP 에/JKB 는/JX 모두/MAG 여섯/NR 개/NNB 의/JKG 해변/NNG 이/JKS 있/VV 다/EF ./SF
274,하지만/MAJ 오/NNP 반장__08/NNG 은/JX 자리__01/NNG 에/JKB 없/VA 었/EP 다/EF ./SF
275,어디/NP 에/JKB 있/VV 니/EF ?/SF
276,산들바람/NNG 에/JKB 도/JX 곧잘/MAG 꽃물결/NNG 을/JKO 일으키/VV ᆫ다/EF ./SF
277,거기/NP 에/JKB ᆫ/JX 침대__02/NNG 가/JKS 놓이/VV 어/EC 있/VX 다/EF ./SF
278,집__01/NNG 에/JKB 가/VV 고/EC 싶/VX 다/EF ./SF
279,그/MM 섬__03/NNG 에/JKB 가/VV 고/EC 싶/VX 다/EF ./SF '/SS 던/ETM
280,신철이/NNP 는/JX 선뜻/XR 하/XSA ᆫ/ETM 방__07/NNG 에/JKB 주저앉/VV 았/EP 다/EF ./SF
281,사북/NNP 강원도/NNP 정선군/NNP 남동쪽/NNG 끝__01/NNG 에/JKB 있/VV 는/ETM 읍__01/NNG ./SF
282,집__01/NNG 에/JKB 도착__01/NNG 하/XSV 자마자/EC 샤워/NNG 를/JKO 하/VV 았/EP 다/EF ./SF
283,은철이/NNP 는/JX 맨/MM 뒷줄/NNG 에/JKB 서/VV 어/EC 있/VX 었/EP 다/EF ./SF
284,그녀/NP 는/JX 도서관/NNG 에/JKB 있/VV 었/EP 다/EF ./SF
285,무진/NNP 에/JKB 명산물/NNG 이/JKS 없/VA 는/ETM 것/NNB 이/JKC 아니/VCN 다/EF ./SF
286,대답/NNG 은/JX 지금__03/MAG 이곳/NP 에/JKB 없/VA 다/EF ./SF
287,"/SS 언제/MAG 저희/NP 사무실/NNG 에/JKB 꼭__03/MAG 들르/VV 시/EP 어요/EF ./SF
288,춘천/NNP 해강아파트/NNP 뒤__01/NNG 에/JKB 있/VV 다/EF ./SF
289,"/SS 옆/NNG 에/JKB ?/SF 있/VV 지/EF ./SF
290,바덴바덴/NNP 독일/NNP 남서부/NNG 의/JKG 바덴뷔르템베르크주/NNP 에/JKB 있/VV 는/ETM 온천/NNG 도시__03/NNG ./SF
291,택시/NNG 가/JKS 유/NNP 간사__06/NNG 앞/NNG 에/JKB 멎/VV 었/EP 다/EF ./SF
292,상자__10/NNG 의/JKG 소문__02/NNG 은/JX 곧/MAG 마을__01/NNG 안__01/NNG 에/JKB 퍼지/VV 었/EP 습니다/EF ./SF
293,눈부시/VA ᆫ/ETM 아침/NNG 햇살/NNG 이/JKS 온누리/NNG 에/JKB 가득/MAG 하/XSA 았/EP 다/EF ./SF
294,"/SS 내일/NNG 부터/JX ᆫ/JX 연습실/NNG 에/JKB 나가/VV ᆯ게/EF ./SF "/SS
295,그리고/MAJ 자신__01/NNG 도/JX 그/MM 옆/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
296,그리고/MAJ 나/NP 오늘/NNG 집__01/NNG 에/JKB 못/MAG 들어가__01/VV 아요/EF ./SF
297,"/SS 그래서/MAJ 서울/NNP 에/JKB 없/VA 었/EP 구나/EF ./SF
298,"/SS 37/SN 기__21/NNG 에/JKB 대학__01/NNG 과__04/NNG 선배/NNG 가/JKS 있/VV 어요/EF ./SF
299,근처/NNG 에/JKB 는/JX 식당/NNG 이란/JX 없/VA 었/EP 다/EF ./SF
300,그/MM 사람/NNG 은/JX 어디/NP 에/JKB 가/VV 아/EC 있/VX 을까/EF ./SF
301,아버지/NNG 곁/NNG 에/JKB 있/VV 지/EC 도/JX 못하/VX 고/EC …/SE …/SE ./SF
302,신청서/NNG 는/JX 여기/NP 에/JKB 있/VV 습니다/EF ./SF
303,K/SL 는/JX 문__05/NNG 앞/NNG 에/JKB 혼자__01/NNG 남기/VV 어/EC 지/VX 었/EP 다/EF ./SF
304,"/SS 거울/NNG 은/JX 화장실/NNG 에/JKB 있/VV 어/EF ./SF "/SS
305,방__07/NNG 에/JKB 들어오/VV 니/EC 새벽__01/NNG 네__02/MM 시__10/NNG ./SF
306,거기/NP 에/JKB 다소곳이/MAG 머무르/VV 어야/EC 하/VX ᆫ다/EF ./SF
307,서총학련/NNP 회의__04/NNG 에/JKB 나타나/VV 았/EP 지/EC 뭐/NP 이/VCP ᄇ니까/EF ./SF "/SS
308,양복__01/NNG 쟁이/XSN 기술__01/NNG 은/JX 사양길/NNG 에/JKB 접어들/VV 었/EP 다/EF ./SF
309,한국/NNP 전역__01/NNG 에/JKB 서식__02/NNG 하/XSV 는/ETM 흔하/VA ᆫ/ETM 텃새/NNG 이/VCP 다/EF ./SF
310,어머니/NNG 가/JKS 그/MM 옆/NNG 에/JKB 나란히/MAG 눕__01/VV 어/EC 있/VX 었/EP 다/EF ./SF
311,또/MAJ 민간/NNG 에/JKB 도/JX 자영/NNG 옹기장/NNG 들/XSN 이/JKS 있/VV 었/EP 다/EF ./SF
312,"/SS 외국__02/NNG 에/JKB 나가/VV 아/EC 계시/VX 었/EP 다는구나/EF ./SF
313,섬__03/NNG 비탈/NNG 에/JKB 소__03/NNG 한/MM 마리/NNB 가/JKS 매이__01/VV 어/EC 있/VX 습니다/EF ./SF
314,금방/MAG 서울/NNP 장안/NNP 에/JKB 난리__02/NNG 가/JKS 나/VV 았/EP 다/EF ./SF
315,K/SL 는/JX 그만/MAG 툇마루/NNG 에/JKB 걸터앉/VV 고/EC 말/VX 았/EP 다/EF ./SF
316,이/NNP 행장__03/NNG 의/JKG 고민/NNG 도/JX 여기/NP 에/JKB 있/VV 다/EF ./SF
317,오/NNP 반장__08/NNG 은/JX 마루턱/NNG 에/JKB 걸터앉/VV 았/EP 다/EF ./SF
318,밖/NNG 에/JKB 는/JX 비__01/NNG 가/JKS 내리/VV 고/EC 있/VX 었/EP 다/EF ./SF
319,이윽고/MAG 소년/NNG 은/JX 주막집/NNG 앞/NNG 에/JKB 닿/VV 았/EP 다/EF ./SF
320,"/SS 로비__04/NNG 에/JKB 나오/VV 아/EC 있/VX 어요/EF ./SF
321,세일즈/NNG 의/JKG 비결__03/NNG 에/JKB 이런/MM 말__01/NNG 이/JKS 있/VV 다/EF ./SF
322,우리/NP 임__01/NNG 은/JX 어디/NP 에/JKB 있/VV 느냐는/ETM 것/NNB 이/VCP 다/EF ./SF
323,양쪽/NNG 의/JKG 주장__03/NNG 에/JKB 다/MAG 일리__03/NNG 가/JKS 있/VV 다/EF ./SF
324,"/SS 지금__03/MAG 밖/NNG 에/JKB 비__01/NNG 가/JKS 무지/MAG 하/XSA 게/EC 내리/VV ᆫ다/EF ./SF
325,그리고/MAJ 다시/MAG 는/JX 우리/NP 마을__01/NNG 에/JKB 얼쩡거리/VV 지/EC 말/VX 아/EF ./SF
326,24/SN 시간/NNB 나/NP 의/JKG 곁/NNG 에/JKB 있/VV 어/EC 주/VX 어/EF ./SF
327,개편__01/NNG 에/JKB 는/JX 언제나/MAG 양지__08/NNG 와/JC 음지__03/NNG 가/JKS 있/VV 다/EF ./SF
328,평남/NNP 남부__01/NNG 탄전/NNG 평안/NNP 남도/NNP 남부__01/NNG 에/JKB 있/VV 는/ETM 무연탄/NNG 탄전/NNG ./SF
329,조금/MAG 전__08/NNG 의/JKG 광경/NNG 이/JKS 다시/MAG 눈앞/NNG 에/JKB 되살아나/VV 았/EP 습니다/EF ./SF
330,사회__07/NNG 와/JC 사람/NNG 사이__01/NNG 에/JKB 도/JX 적대__05/NNG 관계__05/NNG 가/JKS 있/VV 다/EF ./SF
331,이__05/MM 사람/NNG 이/JKS 왜/MAG 여기/NP 에/JKB 있/VV 지/EF ?/SF
332,다만/MAJ 현재/MAG 지상__01/NNG 에/JKB 살__01/VV 고/EC 있/VX 을/ETM 따름/NNB 이/VCP 다/EF ./SF
333,윤동주/NNP 의/JKG 별/NNG 에/JKB 도/JX 봄/NNG 은/JX 오/VV 는가/EF ./SF
334,여기/NP 에/JKB 동사체/NNG 凍死體/SH 가/JKS 있/VV 다고/EC 가정__07/NNG 하/XSV 자/EF ./SF
335,이곳저곳/NNG 에/JKB 덫/NNG 이/JKS 많/VA 을/ETM 거/NNB 이/VCP 야/EF ./SF "/SS
336,"/SS 아니/IC ,/SP 그냥/MAG 이쪽/NP 지국/NNG 에/JKB 일__01/NNG 이/JKS 있/VV 어서/EF ./SF
337,주변__04/NNG 에/JKB 는/JX 총각/NNG 도/JX 많/VA 다/EF ./SF
338,철이/NNP 형__01/NNG 은/JX 장터/NNG 바로/MAG 윗동네/NNG 에/JKB 살__01/VV ᄇ니다/EF ./SF
339,박물관/NNG 에/JKB 가/VV 았/EP 다/EF ./SF
340,그런데/MAJ 주머니/NNG 에/JKB 는/JX 일곱/NR 푼/NNB 밖에/JX ᆫ/JX 없/VA 었/EP 다/EF ./SF
341,그리고/MAJ 아래__01/NNG 에/JKB 직접/MAG 쓰__01/VV 어/EC 보/VX 자/EF ./SF
342,사무실/NNG 은/JX 빌딩/NNG 3/SN 층__02/NNG 에/JKB 있/VV 었/EP 다/EF ./SF
343,나/NP 는/JX 맞은편/NNG 소파__06/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
344,엄마/NNG 의/JKG 이마__01/NNG 에/JKB 는/JX 주름살/NNG 이/JKS 참/MAG 많/VA 았/EP 어요/EF ./SF
345,조직/NNG 과/JC 지식__02/NNG 사이__01/NNG 에/JKB 는/JX 어떤/MM 관계__05/NNG 가/JKS 있/VV 는가/EF ?/SF
346,가와사키/NNP 일본/NNP 가나가와/NNP 북동부/NNG 도쿄만/NNP 에/JKB 면하__06/VV ᆫ/ETM 공업__01/NNG 도시__03/NNG ./SF
347,이윽고/MAG 줄__01/NNG 구멍/NNG 에/JKB 비녀__01/NNG 가/JKS 끼우__01/VV 어/EC 지/VX 었/EP 다/EF ./SF
348,안__01/NNG 에/JKB 는/JX 누구/NP 가/JKS 혼자__01/NNG 있/VV 는/ETM 모양__02/NNG 이/VCP 다/EF ./SF
349,내일/NNG 고물상/NNG 에/JKB 갖/VV 다/EC 주/VX ᆯ/ETM 것/NNB 이/VCP ᄇ니다/EF ./SF
350,더/MAG 아래__01/NNG 에/JKB ᆫ/JX 용암사/NNP 터__01/NNG 가/JKS 있/VV 다/EF ./SF
351,역사__04/NNG 앞/NNG 에/JKB 부끄럽/VA 지/EC 않/VX 으려면/EC 말__01/NNG 이/VCP 다/EF ./SF
352,서울/NNP 에/JKB 살__01/VV ᆯ/ETM 때__01/NNG 이/VCP 었/EP 습니다/EF ./SF
353,그러나/MAJ 물질__02/NNG 속__01/NNG 에/JKB 는/JX 중성자/NNG 와/JC 양성자/NNG 가/JKS 있/VV 다/EF ./SF
354,하지만/MAJ 영달/NNP 은/JX 영화관__01/NNG 에/JKB 도/JX 마음대로/MAG 들락날락거리/VV 는가/EC 보/VX 다/EF ./SF
355,당연히__01/MAG 총기__01/NNG 가/JKS 거리__01/NNG 에/JKB 넘치/VV 었/EP 다/EF ./SF
356,바람__01/NNG 에/JKB 하늘거리/VV 는/ETM 콩잎/NNG ,/SP 깻잎/NNG ./SF
357,강신애/NNP 옆/NNG 에/JKB 는/JX 한유지/NNP 가/JKS 있/VV 었/EP 다/EF ./SF
358,주먹/NNG 에/JKB 피__02/NNG 가/JKS 줄줄/MAG 흐르__01/VV 었/EP 다/EF ./SF
359,요셉/NNP 도/JX 감옥__02/NNG 에/JKB 갇히/VV 었/EP 어요/EF ./SF
360,"/SS 그놈/NP 도/JX 서울/NNP 에/JKB 살__01/VV 고/EC 있/VX 냐/EF ?/SF "/SS
361,팔로마산/NNP 천문대/NNG 미국/NNP 캘리포니아주/NNP 의/JKG 산지__04/NNG 에/JKB 있/VV 는/ETM 천문대/NNG ./SF
362,문제__06/NNG 는/JX 그것/NP 의/JKG 방법/NNG 과/JC 절차__02/NNG 에/JKB 있/VV 다/EF ./SF
363,이정재/NNP 도/JX 보디빌딩/NNG 에/JKB 빠지__02/VV ᆫ/ETM 남자__02/NNG 이/VCP 다/EF ./SF
364,마침/MAG 김/NNP 형사__02/NNG 는/JX 집__01/NNG 에/JKB 있/VV 었/EP 다/EF ./SF
365,"/SS 나/NP ᆫ/JX 그런/MM 곳__01/NNG 에/JKB 못/MAG 들어가__01/VV ᆯ까/EF ?/SF "/SS
366,오/NNP 반장__08/NNG 은/JX 얼른/MAG 고개__01/NNG 를/JKO 담벼락/NNG 에/JKB 숨기/VV 었/EP 다/EF ./SF
367,그곳/NP 에/JKB 그녀/NP 의/JKG 집__01/NNG 이/JKS 있/VV 었/EP 다/EF ./SF
368,운동__02/NNG 권/XSN 의/JKG 타락__02/NNG 은/JX 바로/MAG 거기/NP 에/JKB 있/VV 다/EF ./SF
369,아직/MAG 합격자/NNG 명단__01/NNG 에/JKB 있/VV 었/EP 다/EF ./SF
370,지금__03/MAG 독일/NNP 에/JKB 계시/VV ᆫ대요/EF ./SF
371,진세__02/NNG 의/JKG 저자__01/NNG 에/JKB 는/JX 어미__01/NNG 가/JKS 있/VV 으리니/EF ./SF "/SS
372,세/MM 아이__01/NNG 는/JX 곧/MAG 바로/MAG 마당/NNG 바위__01/NNG 에/JKB 모이/VV 었/EP 습니다/EF ./SF
373,산호세/NNP 중앙/NNG 아메리카/NNP 에/JKB 있/VV 는/ETM 코스타리카/NNP 의/JKG 수도/NNG ./SF
374,수운/NNP 선생__01/NNG 의/JKG 시__13/NNG 에/JKB 이런/MM 구절__03/NNG 이/JKS 있/VV 다/EF ./SF
375,옆/NNG 에/JKB 있/VV 던/ETM 친구__02/NNG 한테/JKB 자랑/NNG 하/XSV 았/EP 어요/EF ./SF
376,온/MM 동네/NNG 사람/NNG 들/XSN 이/JKS 이곳/NP 에/JKB 모이/VV 었었/EP 어/EF ./SF
377,한유지/NNP 네/XSN 화단__04/NNG 에/JKB 는/JX 잡초__02/NNG 가/JKS 없/VA 었/EP 다/EF ./SF
378,나/NP 는/JX 그/MM 속__01/NNG 에/JKB 들__01/VV 어/EC 있/VX 었/EP 습니다/EF ./SF
379,늪/NNG 에/JKB 는/JX 언제나/MAG 악어__02/NNG 가/JKS 있/VV 었/EP 다/EF ./SF
380,그런데/MAJ ,/SP 어쩌다가/MAG 이곳/NP 에/JKB 오/VV 았/EP 니/EF ./SF
381,찝찔/XR 하/XSA ᆫ/ETM 액체/NNG 가/JKS 입술/NNG 에/JKB 흘러들/VV 었/EP 다/EF ./SF
382,그러나/MAJ 여인숙/NNG 에/JKB 는/JX 어머니/NNG 도/JX 태길이/NNP 도/JX 없/VA 었/EP 습니다/EF ./SF
383,북/NNP 에/JKB 묻__03/VV 는다/EF ./SF
384,총__03/NNG 과/JC 사상__15/NNG 이/JKS 하노이/NNP 에/JKB 있/VV 기/ETN 때문/NNB 이/VCP 다/EF ./SF
385,그곳/NP 에/JKB 는/JX 등산객/NNG 도/JX 보이__01/VV 지/EC 않/VX 았/EP 습니다/EF ./SF
386,예술/NNG 의/JKG 미래__02/NNG 는/JX '/SS 종교/NNG '/SS 에/JKB 있/VV 다/EF ./SF
387,능/NNG 은/JX 경기도/NNP 양주/NNP 에/JKB 있/VV 는/ETM 유릉/NNP 이/VCP 다/EF ./SF
388,별님이/NNP 도/JX 새댁/NNG 옆/NNG 에/JKB 앉/VV 았/EP 습니다/EF ./SF
389,나/NP 는/JX 집__01/NNG 에/JKB 들어서/VV 자마자/EC ,/SP
390,천장__02/NNG 에/JKB 도/JX 그녀/NP 가/JKS 있/VV 었/EP 다/EF ./SF
391,선생__01/NNG 님/XSN 의/JKG 눈__01/NNG 에/JKB 도/JX 눈물__01/NNG 이/JKS 고이__01/VV 었/EP 다/EF ./SF
392,감옥__02/NNG 에/JKB 문학인/NNG 넣/VV 어/EC 놓/VX 지/EC 않/VX 았/EP 으냐/EF ./SF
393,배__02/NNG 가/JKS 침몰/NNG 되/XSV 어/EC 물__01/NNG 에/JKB 빠지__02/VV 어서/EC …/SE …/SE "/SS
394,"/SS 왕/NNP 형사__02/NNG 는/JX 집__01/NNG 에/JKB 없/VA 더군/EF ./SF
395,강포/NNP 에/JKB 는/JX 다섯/NR 개/NNB 의/JKG 광장/NNG 이/JKS 있/VV 었/EP 다/EF ./SF
396,여전히/MAG 손__01/NNG 에/JKB 는/JX 들__04/VV 고/EC 있/VX 었/EP 으나/EF ./SF
397,영구/NNP 는/JX 지프차/NNG 위__01/NNG 에/JKB 올라타/VV 았/EP 다/EF ./SF
398,그리고/MAJ 그녀/NP 앞/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
399,'/SS 일본/NNP 에/JKB 도/JX 사상__15/NNG 이/JKS 있/VV 나/EF ?/SF '/SS
400,탑__02/NNG 주위__02/NNG 에/JKB 는/JX 수호__02/NNG 석인상/NNG 이/JKS 있/VV 다/EF ./SF
401,그래서/MAJ 아버지/NNG 는/JX 그곳/NP 에/JKB 계시/VV 었/EP 어요/EF ./SF
402,"/SS 목욕탕/NNG 에/JKB 물__01/NNG 받__01/VV 으시/EP 어요/EF ./SF "/SS
403,그/NP 는/JX 내의/NNG 바람__01/NNB 으로/JKB 방__07/NNG 에/JKB 털썩/MAG 주저앉/VV 는다/EF ./SF
404,당신/NP 은/JX 여전히/MAG 나/NP 의/JKG 곁/NNG 에/JKB 있/VV 군/EF ./SF
405,[/SS 너/NP 아직/MAG 배지__01/NNG 에/JKB 빠다/NNG 가/JKS 번지르르/MAG 하/VV 는구나/EF ./SF
406,어머니/NNG 께서/JKS 도/JX 거기/NP 에/JKB 앉/VV 아/EC 계시/VX 었/EP 다/EF ./SF
407,밖/NNG 에/JKB 가족__01/NNG 들/XSN 이/JKS 오/VV ᆫ/ETM 모양__02/NNG 이/VCP 다/EF ./SF "/SS
408,여자__02/NNG 는/JX 4/SN 동__15/NNB 1209/SN 호__14/NNB 에/JKB 살__01/VV ᆫ다/EF ./SF
409,왜/MAG 명옥이/NNP 네/XSN 집__01/NNG 에/JKB ᆫ/JX 있/VV 더만/EF ./SF
410,소년/NNG 은/JX 개울/NNG 둑__01/NNG 에/JKB 앉/VV 아/EC 버리/VX 었/EP 다/EF ./SF
411,그놈/NP 은/JX 집__01/NNG 에/JKB 있/VV 겠/EP 지요/EF ?/SF "/SS
412,고향__02/NNG 속__01/NNG 에/JKB 세계__02/NNG 가/JKS 있/VV 다/EF ./SF
413,이/MM 초대소/NNG 에/JKB 는/JX 식모__02/NNG 가/JKS 없/VA 다/EF ./SF
414,옷걸이/NNG 에/JKB 치마__01/NNG 도/JX 없/VA 다/EF ./SF
415,변방__02/NNG 에/JKB 살__01/VV ᆫ다/EF ./SF
