Number,Sentence
342,사무실/NNG 빌딩/NNG 층__02/NNG 에/JKB 있/VV
343,나/NP 맞은편/NNG 소파__06/NNG 에/JKB 앉/VV
344,엄마/NNG 이마__01/NNG 에/JKB 주름살/NNG 참/MAG 많/VA
345,조직/NNG 지식__02/NNG 사이__01/NNG 에/JKB 관계__05/NNG 있/VV
346,가와사키/NNP 일본/NNP 가나가와/NNP 북동부/NNG 도쿄만/NNP 에/JKB 면하__06/VV 공업__01/NNG 도시__03/NNG
347,이윽고/MAG 줄__01/NNG 구멍/NNG 에/JKB 비녀__01/NNG 끼우__01/VV
348,안__01/NNG 에/JKB 누구/NP 혼자__01/NNG 있/VV 모양__02/NNG
349,내일/NNG 고물상/NNG 에/JKB 갖/VV 것/NNB
350,더/MAG 아래__01/NNG 에/JKB 용암사/NNP 터__01/NNG 있/VV
351,역사__04/NNG 앞/NNG 에/JKB 부끄럽/VA 말__01/NNG
352,서울/NNP 에/JKB 살__01/VV 때__01/NNG
353,그러나/MAJ 물질__02/NNG 속__01/NNG 에/JKB 중성자/NNG 양성자/NNG 있/VV
354,하지만/MAJ 영달/NNP 영화관__01/NNG 에/JKB 마음대로/MAG 들락날락거리/VV
355,당연히__01/MAG 총기__01/NNG 거리__01/NNG 에/JKB 넘치/VV
356,바람__01/NNG 에/JKB 하늘거리/VV 콩잎/NNG 깻잎/NNG
357,강신애/NNP 옆/NNG 에/JKB 한유지/NNP 있/VV
358,주먹/NNG 에/JKB 피__02/NNG 줄줄/MAG 흐르__01/VV
359,요셉/NNP 감옥__02/NNG 에/JKB 갇히/VV
360,그놈/NP 서울/NNP 에/JKB 살__01/VV
361,팔로마산/NNP 천문대/NNG 미국/NNP 캘리포니아주/NNP 산지__04/NNG 에/JKB 있/VV 천문대/NNG
362,문제__06/NNG 그것/NP 방법/NNG 절차__02/NNG 에/JKB 있/VV
363,이정재/NNP 보디빌딩/NNG 에/JKB 빠지__02/VV 남자__02/NNG
364,마침/MAG 김/NNP 형사__02/NNG 집__01/NNG 에/JKB 있/VV
365,나/NP 곳__01/NNG 에/JKB 못/MAG 들어가__01/VV
366,오/NNP 반장__08/NNG 얼른/MAG 고개__01/NNG 담벼락/NNG 에/JKB 숨기/VV
367,그곳/NP 에/JKB 그녀/NP 집__01/NNG 있/VV
368,운동__02/NNG 타락__02/NNG 바로/MAG 거기/NP 에/JKB 있/VV
369,아직/MAG 합격자/NNG 명단__01/NNG 에/JKB 있/VV
370,지금__03/MAG 독일/NNP 에/JKB 계시/VV
371,진세__02/NNG 저자__01/NNG 에/JKB 어미__01/NNG 있/VV
372,아이__01/NNG 곧/MAG 바로/MAG 마당/NNG 바위__01/NNG 에/JKB 모이/VV
373,산호세/NNP 중앙/NNG 아메리카/NNP 에/JKB 있/VV 코스타리카/NNP 수도/NNG
374,수운/NNP 선생__01/NNG 시__13/NNG 에/JKB 구절__03/NNG 있/VV
375,옆/NNG 에/JKB 있/VV 친구__02/NNG 자랑/NNG
376,동네/NNG 사람/NNG 이곳/NP 에/JKB 모이/VV
377,한유지/NNP 화단__04/NNG 에/JKB 잡초__02/NNG 없/VA
378,나/NP 속__01/NNG 에/JKB 들__01/VV
379,늪/NNG 에/JKB 언제나/MAG 악어__02/NNG 있/VV
380,그런데/MAJ 어쩌다가/MAG 이곳/NP 에/JKB 오/VV
381,액체/NNG 입술/NNG 에/JKB 흘러들/VV
382,그러나/MAJ 여인숙/NNG 에/JKB 어머니/NNG 태길이/NNP 없/VA
383,북/NNP 에/JKB 묻__03/VV
384,총__03/NNG 사상__15/NNG 하노이/NNP 에/JKB 있/VV 때문/NNB
385,그곳/NP 에/JKB 등산객/NNG 보이__01/VV
386,예술/NNG 미래__02/NNG 종교/NNG 에/JKB 있/VV
387,능/NNG 경기도/NNP 양주/NNP 에/JKB 있/VV 유릉/NNP
388,별님이/NNP 새댁/NNG 옆/NNG 에/JKB 앉/VV
389,나/NP 집__01/NNG 에/JKB 들어서/VV
390,천장__02/NNG 에/JKB 그녀/NP 있/VV
391,선생__01/NNG 눈__01/NNG 에/JKB 눈물__01/NNG 고이__01/VV
392,감옥__02/NNG 에/JKB 문학인/NNG 넣/VV
393,배__02/NNG 침몰/NNG 물__01/NNG 에/JKB 빠지__02/VV
394,왕/NNP 형사__02/NNG 집__01/NNG 에/JKB 없/VA
395,강포/NNP 에/JKB 다섯/NR 개/NNB 광장/NNG 있/VV
396,여전히/MAG 손__01/NNG 에/JKB 들__04/VV
397,영구/NNP 지프차/NNG 위__01/NNG 에/JKB 올라타/VV
398,그리고/MAJ 그녀/NP 앞/NNG 에/JKB 앉/VV
399,일본/NNP 에/JKB 사상__15/NNG 있/VV
400,탑__02/NNG 주위__02/NNG 에/JKB 수호__02/NNG 석인상/NNG 있/VV
401,그래서/MAJ 아버지/NNG 그곳/NP 에/JKB 계시/VV
402,목욕탕/NNG 에/JKB 물__01/NNG 받__01/VV
403,그/NP 내의/NNG 바람__01/NNB 방__07/NNG 에/JKB 털썩/MAG 주저앉/VV
404,당신/NP 여전히/MAG 나/NP 곁/NNG 에/JKB 있/VV
405,너/NP 아직/MAG 배지__01/NNG 에/JKB 빠다/NNG 번지르르/MAG 하/VV
406,어머니/NNG 거기/NP 에/JKB 앉/VV
407,밖/NNG 에/JKB 가족__01/NNG 오/VV 모양__02/NNG
408,여자__02/NNG 동__15/NNB 호__14/NNB 에/JKB 살__01/VV
409,왜/MAG 명옥이/NNP 집__01/NNG 에/JKB 있/VV
410,소년/NNG 개울/NNG 둑__01/NNG 에/JKB 앉/VV
411,그놈/NP 집__01/NNG 에/JKB 있/VV
412,고향__02/NNG 속__01/NNG 에/JKB 세계__02/NNG 있/VV
413,초대소/NNG 에/JKB 식모__02/NNG 없/VA
414,옷걸이/NNG 에/JKB 치마__01/NNG 없/VA
415,변방__02/NNG 에/JKB 살__01/VV
416,쇠파리/NNG 에/JKB 있/VV
417,차창/NNG 에/JKB 떠오르/VV 것/NNB 이제/MAG 네/NP
418,데님/NNG 열풍__01/NNG 온라인/NNG 쇼핑몰/NNG 에/JKB 불__01/VV
419,빵__03/NNG 에/JKB 가/VV 매일반/NNG
420,서울/NNP 강남구/NNP 논현동/NNP 에/JKB 살__01/VV 신은주/NNP 씨/NNB
421,불안산/NNP 허리__01/NNG 에/JKB 안개구름/NNG 감기__02/VV
422,매표소/NNG 분__08/NNB 거리__08/NNG 에/JKB 폭포/NNG 있/VV
423,정책실/NNG 에/JKB 아무/NP 없/VA
424,접시/NNG 위__01/NNG 에/JKB 주먹/NNG 크기/NNG 정도__11/NNG 찰흙/NNG 올려놓/VV
425,계원예술고등학교/NNP 입구__02/NNG 동네/NNG 어귀__01/NNG 에/JKB 주막/NNG 있/VV
426,무대__06/NNG 위__01/NNG 에/JKB 환자__03/NNG 올라오/VV
427,해답/NNG 거기/NP 에/JKB 없/VA 때문/NNB
428,박수__02/NNG 에/JKB 호의__02/NNG 있/VV
429,그곳/NP 에/JKB 있/VV
430,그러나/MAJ 세호/NNP 그곳/NP 에/JKB 없/VA
431,교육장실/NNG 이/NR 층__02/NNG 에/JKB 있/VV
432,곳곳/NNG 에/JKB 무료__01/NNG 목욕탕/NNG 있/VV
433,그리고/MAJ 외투/NNG 벽__06/NNG 위__01/NNG 에/JKB 걸__02/VV
434,방__07/NNG 에/JKB 누구/NP 있/VV
435,천하__01/NNG 에/JKB 불한당/NNG 같/VA 땡초/NNG 중놈/NNG
436,여기/NP 에/JKB 종류/NNG 살__01/VV
437,상덕/NNP 박/NNP 선생__01/NNG 오른편/NNG 에/JKB 앉/VV
438,군__05/NNG 에/JKB 다녀오/VV 스물일곱/NR 살/NNB 숫총각/NNG
439,주위__02/NNG 에/JKB 아무/NP 없/VA
440,나/NP 방__07/NNG 책상__01/NNG 윗서랍/NNG 에/JKB 있/VV
441,이름/NNG 변천__03/NNG 에/JKB 역사__04/NNG 숨__01/VV
442,여기/NP 에/JKB 홍합/NNG 대합__03/NNG 있/VV
443,눈앞/NNG 에/JKB 사람/NNG 서/VV
444,시외__01/NNG 버스__02/NNG 안__01/NNG 에/JKB 매표원/NNG 책상__01/NNG 있/VV
445,무릎/NNG 땅/NNG 에/JKB 붙이/VV
446,음대__01/NNG 에/JKB 지휘과/NNG 군데/NNB 없/VA
447,처음/NNG 철학과/NNG 에/JKB 들어가__01/VV 것/NNB
448,아파트/NNG 광장/NNG 에/JKB 그/NP 홀로/MAG 서/VV
449,그러나/MAJ 여기/NP 에/JKB 허점/NNG 있/VV
450,쪽__05/NNB 창__09/NNG 에/JKB 해__01/NNG 뜨겁/VA
451,중산리/NNP 에/JKB 각종/NNG 모텔/NNG 민박/NNG 집__01/NNG 많/VA
452,인후/NNP 어른/NNG 품속/NNG 에/JKB 있/VV
453,옴니버스식/NNG 이야기/NNG 사이__01/NNG 에/JKB 윤도현/NNP 밴드__01/NNG 나오/VV
454,천하__01/NNG 에/JKB 다시/MAG 없/VA 보약/NNG
455,눈가/NNG 에/JKB 경련__02/NNG 일__01/VV
456,저기/NP 밤나무/NNG 에/JKB 보이__01/VV
457,번수/NNG 에/JKB 미터__02/NNG 식/NNB 영국/NNP 식/NNB 있/VV
458,식탁/NNG 에/JKB 고지서/NNG 있/VV
459,당신/NP 지금__03/MAG 완전/NNG 속__01/NNG 에/JKB 있/VV
460,여의도/NNP 에/JKB 밤__01/NNG 깊/VA
461,품__01/NNG 에/JKB 눕__01/VV
462,그러나/MAJ 한쪽/NNG 에/JKB 치우치/VV 것/NNB 잘못/MAG
463,집__01/NNG 대문__03/NNG 바로/MAG 앞/NNG 에/JKB 있/VV 맨홀/NNG
464,나/NP 미풍__02/NNG 친구__02/NNG 귓전/NNG 에/JKB 속삭이/VV
465,일본/NNP 에/JKB 공동묘지/NNG 있/VV
466,일본/NNP 외식업/NNG 에/JKB 마늘/NNG 선풍__02/NNG 불__01/VV
467,날__01/NNG 까치__01/NNG 돌배나무/NNG 가지__01/NNG 에/JKB 앉/VV
468,귀성군/NNP 평안/NNP 북도/NNP 서부/NNG 에/JKB 자리잡/VV 군__06/NNG
469,그러면/MAJ 중심__01/NNG 어디/NP 에/JKB 두/VV
470,한참/NNG 길바닥/NNG 에/JKB 시선__03/NNG 떨구/VV
471,냉장고/NNG 위__01/NNG 에/JKB 물건/NNG 올리__01/VV
472,거리__01/NNG 에/JKB 하다못해/MAG 교통순경/NNG 사람/NNG 보이__01/VV
473,악극/NNG 속__01/NNG 에/JKB 순정__03/NNG 있/VV
474,백혈구/NNG 혈액/NNG 속__01/NNG 에/JKB 있/VV 혈구/NNG 가지/NNB
475,나/NP 멍하니/MAG 자리__01/NNG 에/JKB 서/VV
476,먼저/MAG 플라톤/NNP 영화관__01/NNG 에/JKB 들르/VV
477,눈앞/NNG 에/JKB 현기__02/NNG 일__01/VV
478,여기/NP 에/JKB 명태/NNG 있/VV
479,가은읍/NNP 경상북도/NNP 문경군/NNP 서부__01/NNG 에/JKB 있/VV 읍__01/NNG
480,가시__01/NNG 에/JKB 꽃__01/NNG 피__01/VV 거/NNB
481,말__01/NNG 에/JKB 농작물/NNG 씨앗/NNG 있/VV
482,방파제/NNG 부근__03/NNG 에/JKB 떨어지/VV 것/NNB
483,나/NP 연회장/NNG 에/JKB 나타나/VV
484,들국화/NNP 진짜/NNG 모습__01/NNG 역시/MAG 콘서트/NNG 에/JKB 있/VV
485,도선목/NNP 에/JKB 인적__02/NNG 없/VA
486,오혜린/NNP 씨/NNB 집__01/NNG 에/JKB 안/MAG 계시/VV
487,천지__01/NNG 눈__01/NNG 앞/NNG 에/JKB 있/VV
488,암초__02/NNG 하원__02/NNG 에/JKB 있/VV
489,또/MAG 술집/NNG 에/JKB 앉/VV 모양__02/NNG
490,상자__10/NNG 안__01/NNG 에/JKB 넣/VV
491,나/NP 열쇠/NNG 도로/MAG 주머니/NNG 에/JKB 집어넣/VV
492,또/MAG 명치__01/NNG 에/JKB 손__01/NNG 대__01/VV 말__01/NNG
493,시선__03/NNG 끝/NNG 에/JKB 야자나무/NNG 걸리__01/VV
494,거기/NP 에/JKB 칫솔/NNG 있/VV
495,빵__01/NNG 바구니/NNG 속__01/NNG 에/JKB 들__01/VV 권총__01/NNG
496,경기도/NNP 양평/NNP 에/JKB 그/NP 선친/NNG 묘소__03/NNG 있/VV
497,발장/NNG 끝/NNG 에/JKB 불__01/NNG 붙이/VV
498,그러나/MAJ 땅/NNG 에/JKB 자동차/NNG 너무/MAG 많/VA
499,그날/NNG 밤__01/NNG 선비__01/NNG 꿈__01/NNG 에/JKB 아버지/NNG 나타나/VV
500,벌집/NNG 기와__01/NNG 밑면/NNG 에/JKB 달리__01/VV
501,자연__01/NNG 에/JKB 독불장군/NNG 없/VA
502,해피밀/NNG 세트/NNG 에/JKB 언제나/MAG 장난감/NNG 들__01/VV
503,공장__02/NNG 에/JKB 들어가__01/VV
504,대체/MAG 어디/NP 에/JKB 가/VV 거/NNB
505,그곳/NP 에/JKB 원숭이/NNG 사냥/NNG 있/VV
506,세상__01/NNG 에/JKB 흉악/NNG 놈/NNB 있/VV
507,마이애미/NNP 에/JKB 살__01/VV
508,베를린/NNP 에/JKB 있/VV 윤이상/NNP 선생__01/NNG
509,그러나/MAJ 바로/MAG 거기/NP 에/JKB 인간__01/NNG 문제__06/NNG 있/VV
510,어머니/NNG 장터/NNG 에/JKB 다녀오/VV
511,침대__02/NNG 에/JKB 걸터앉/VV 사내__01/NNG 말__01/NNG
512,여기/NP 에/JKB 역시/MAG 문제__06/NNG 있/VV
513,임동/NNP 방직__03/NNG 공장__02/NNG 에/JKB 가/VV
514,섬__03/NNG 에/JKB 소__03/NNG 다/MAG 있/VV
515,얼굴/NNG 짚뭇/NNG 속__01/NNG 에/JKB 처넣/VV
516,관두봉/NNP 함경남도/NNP 혜산군/NNP 에/JKB 있/VV 산__01/NNG
517,여기/NP 에/JKB 원형__03/NNG 있/VV
518,그래서/MAJ 배__02/NNG 뒷골/NNG 에/JKB 눕__01/VV
519,왜/MAG 수입__02/NNG 코너/NNG 에/JKB 가/VV 다/MAG
520,자리__01/NNG 뒤__01/NNG 에/JKB 있/VV
521,보육원__02/NNG 전국__03/NNG 체인점/NNG 일본/NNP 에/JKB 베이비/NNG 호텔/NNG 있/VV
522,풀밭/NNG 에/JKB 암소__01/NNG 마리/NNB 있/VV
523,북쪽/NNG 에/JKB 뭐/NP 있/VV
524,저/NP 번/NNB 국도__04/NNG 선상__06/NNG 에/JKB 있/VV
525,한진고등학교/NNP 에/JKB 다니/VV
526,밖/NNG 에/JKB 누구/NP 오/VV
527,수혜/NNP 눈가/NNG 에/JKB 얼핏/MAG 물기/NNG 어리/VV
528,인천/NNP 에/JKB 청량산/NNP 있/VV
529,절__01/NNG 에/JKB 여기/NP 멀/VA
530,그곳/NP 에/JKB 풍선__02/NNG 있/VV
531,거기/NP 에/JKB 남자__02/NNG 아이__01/NNG 있/VV
532,미국/NNP 에/JKB 출장__01/NNG 가/VV
533,옷/NNG 가게/NNG 에/JKB 매니저/NNG 것/NNB 있/VV
534,주번__02/NNG 학교/NNG 에/JKB 다/MAG 있/VV
535,하늘/NNG 에/JKB 잔뜩/MAG 구름__01/NNG 드리우/VV
536,밖/NNG 에/JKB 나가/VV
537,혹시__01/MAG 마을__01/NNG 에/JKB 빈집/NNG 좀/MAG 있/VV
538,얼어붙/VV 호수__07/NNG 밑바닥/NNG 에/JKB 늑대/NNG 거북이/NNG 동면__01/NNG
539,옆/NNG 에/JKB 누구/NP 있/VV 세희/NNP
540,열고야/NNP 열고야도/NNP 섬__03/NNG 에/JKB 있/VV
541,아마/MAG 친구__02/NNG 분__01/NNB 방__07/NNG 에/JKB 있/VV
542,한국/NNP 에/JKB 화가__03/NNG 있/VV
543,권/NNP 상무__03/NNG 은행나무/NNG 밑__01/NNG 에/JKB 앉/VV
544,자리__01/NNG 에/JKB 앉/VV 사내__01/NNG 인사__02/NNG
545,동해__01/NNG 바다/NNG 에/JKB 해수욕/NNG 가/VV
546,호적__02/NNG 에/JKB 적히/VV
547,상무__03/NNG 지금__03/MAG 어디/NP 에/JKB 있/VV
548,여학생/NNG 체력/NNG 검사__03/NNG 종목__01/NNG 에/JKB 들__01/VV
549,지천__05/NNG 에/JKB 피__01/VV 민들레/NNG 때문/NNB
550,열대__04/NNG 바닷가/NNG 깊이/NNG 모래__01/NNG 땅/NNG 에/JKB 살__01/VV
551,그런데/MAJ 옆방/NNG 에/JKB 새__03/NNG 들어가__01/VV 모양__02/NNG
552,정치__03/NNG 자금__08/NNG 에/JKB 영수증/NNG 없/VA 때문/NNB
553,저/NP 목욕탕/NNG 거울__01/NNG 앞/NNG 에/JKB 있/VV
554,거진읍/NNP 강원도/NNP 고성군/NNP 중앙부/NNG 에/JKB 있/VV 읍__01/NNG
555,나/NP 자루__02/NNG 에/JKB 밥__01/NNG 있/VV
556,앞마당/NNG 구석__01/NNG 에/JKB 김일성/NNP 교시__02/NNG 판__10/NNG 있/VV
557,그리고/MAJ 다시/MAG 나/NP 앞/NNG 에/JKB 나타나/VV
558,세상__01/NNG 에/JKB 벼락__01/NNG 어디/NP 있/VV
559,지금__03/MAG 아이__01/NNG 어디/NP 에/JKB 있/VV
560,연이/NNP 그만/MAG 영기/NNP 오빠/NNG 앞/NNG 에/JKB 털썩/MAG 주저앉/VV
561,그러나/MAJ 인간__01/NNG 내면/NNG 에/JKB 또/MAG 욕구/NNG 있/VV
562,샹송/NNG 속__01/NNG 에/JKB 인생__01/NNG 축도__02/NNG 있/VV
563,밭/NNG 할머니/NNG 자리__02/NNG 에/JKB 몸져눕/VV
564,언니/NNG 어디/NP 에/JKB 가/VV
565,분명히/MAG 안__01/NNG 에/JKB 있/VV
566,상업주의/NNG 언어__01/NNG 또한/MAJ 외세/NNG 땅/NNG 에/JKB 끌어들이/VV
567,수원시/NNP 경기도/NNP 중부/NNG 남쪽/NNG 에/JKB 있/VV 도청__07/NNG 소재지/NNG
568,봉정암/NNP 강원도/NNP 설악산/NNP 에/JKB 있/VV 암자__01/NNG
569,공터/NNG 에/JKB 모서리__01/NNG 잇닿/VV 집__01/NNG 손자/NNG 손녀/NNG
570,사람/NNG 사람/NNG 사이__01/NNG 에/JKB 적정__06/NNG 공간__05/NNG 있/VV
571,기록__02/NNG 정부__08/NNG 문서/NNG 보관소/NNG 에/JKB 다/MAG 있/VV 것/NNB
572,선돌/NNP 비수__02/NNG 상__04/NNG 위__01/NNG 에/JKB 놓__01/VV
573,거기/NP 에/JKB 가만히/MAG 있/VV
574,호__14/NNB 선__x21/NNG 에/JKB 유난히/MAG 환승역/NNG 많/VA
575,그러면/MAJ 식탁/NNG 에/JKB 주로/MAG 누구/NP 앉/VV
576,골프장/NNG 에/JKB 얽히/VV 장편__02/NNG 드라마/NNG
577,우리/NP 북유럽/NNP 에/JKB 오/VV 것/NNB
578,아예/MAG 집__01/NNG 에/JKB 들어가__01/VV
579,그/NP 어머니/NNG 곁/NNG 에/JKB 서/VV
580,저/NP 집__01/NNG 선천/NNP 수청면/NNP 안산리/NNP 깨골/NNP 에/JKB 있/VV
581,할머니/NNG 마침/MAG 집__01/NNG 에/JKB 계시/VV
582,그리고/MAJ 어머님/NNG 영전__10/NNG 에/JKB 손__01/NNG 모으/VV 기도__03/NNG
583,세종로/NNP 변__09/NNG 관공서/NNG 주차장/NNG 에/JKB 상가__08/NNG 짓__01/VV
584,마침내/MAG 백두산/NNP 정상__11/NNG 에/JKB 오르/VV
585,물론/MAG 백제/NNP 에/JKB 무인__03/NNG 있/VV
586,나라/NNG 에/JKB 더/MAG 이상__05/NNG 못/MAG 있/VV
587,사무실/NNG 눈__01/NNG 에/JKB 가장__01/MAG 띄__01/VV 꽃__01/NNG
588,노마/NNP 집__01/NNG 에/JKB 있/VV
589,당신/NP 나/NP 사이__01/NNG 에/JKB 단절__05/NNG 늪/NNG 깔/VV
590,마을__01/NNG 에/JKB 언제/MAG 오/VV
591,신주__04/NNG 제청__01/NNG 에/JKB 모시/VV 모두/MAG 참신__02/NNG
592,거기/NP 에/JKB 저의__02/NNG 있/VV 것/NNB
593,아침/NNG 햇살/NNG 속__01/NNG 에/JKB 영순이/NNP 서/VV
594,쪽__05/NNB 소파__06/NNG 에/JKB 편히/MAG 앉/VV
595,밖/NNG 에/JKB 누구/NP 오/VV
596,강가__01/NNG 에/JKB 아직/MAG 사람/NNG 많/VA
597,플랫폼/NNG 에/JKB 얼마/NNG 앉/VV
598,홍콩장여관/NNP 에/JKB 몸__01/NNG 부리__01/VV
599,암만/NNP 에/JKB 체류/NNG 내내/MAG 비__01/NNG 내리/VV
600,글감/NNG 늘/MAG 우리/NP 곁/NNG 에/JKB 있/VV 것/NNB
601,시계__01/NNG 어디/NP 에/JKB 없/VA
602,물__01/NNG 밖/NNG 에/JKB 있/VV
603,혹시__01/MAG 선생__01/NNG 방__07/NNG 에/JKB 소리__01/NNG 들리__03/VV
604,기하__03/NNG 에/JKB 있/VV
605,그러나/MAJ 여기/NP 에/JKB 위험/NNG 있/VV
606,그곳/NP 에/JKB 기숙사/NNG 없/VA
607,우리/NP 집__01/NNG 충청남도/NNP 천안/NNP 에/JKB 있/VV
608,뜻밖에/MAG 박/NNP 목사__05/NNG 집__01/NNG 에/JKB 있/VV
609,뉴욕/NNP 에/JKB 각종/NNG 파티/NNG 무척/MAG 많/VA
610,식당/NNG 지하/NNG 층__02/NNG 에/JKB 있/VV
611,기술자/NNG 마루문/NNG 앞/NNG 에/JKB 서/VV
612,태봉이/NNP 아버지/NNG 앞/NNG 에/JKB 단정히/MAG 앉/VV
613,세계__02/NNG 곡물/NNG 시장__04/NNG 에/JKB 비상__01/NNG 걸리__01/VV
614,함세덕/NNP 무덤/NNG 앞/NNG 에/JKB 서/VV
615,공원__03/NNG 관리인/NNG 팔__01/NNG 에/JKB 안기__01/VV 채__09/NNB
616,그래서/MAJ 저/NP 여기/NP 에/JKB 오/VV
617,지금__03/NNG 홍은동/NNP 외가/NNG 댁/NNG 에/JKB 묵__02/VV
618,자연__01/NNG 더/MAG 가까이/MAG 더/MAG 오래/MAG 곁/NNG 에/JKB 있/VV
619,단배/NNP 눈앞/NNG 에/JKB 나타나/VV
620,변산반도/NNP 국립공원/NNG 안__01/NNG 에/JKB 있/VV
621,타석__02/NNG 에/JKB 요즘/NNG 방망이__01/NNG 잘/MAG 돌아가/VV 이명수/NNP
622,울타리/NNG 곁/NNG 에/JKB 앉/VV
623,그곳/NP 에/JKB 그녀/NP 있/VV 말__01/NNG
624,자형__04/NNG 병원__02/NNG 에/JKB 있/VV
625,담뱃가게/NNG 옆/NNG 에/JKB 있/VV
626,할아버지/NNG 학교/NNG 에/JKB 다녀오/VV
627,쇼윈도/NNG 저편/NP 에/JKB 내/NP 있/VV
628,망상__01/NNG 속__01/NNG 에/JKB 살__01/VV 버릇__01/NNG
629,그/NP 매우/MAG 가난__01/NNG 집__01/NNG 에/JKB 태어나/VV
630,그럼/MAJ 평면/NNG 속__01/NNG 에/JKB 공간__05/NNG 생기/VV
631,인력__01/NNG 개발부/NNG 에/JKB 축제__01/NNG 나/VV
632,우선/MAG 점포/NNG 도심__04/NNG 복판__01/NNG 에/JKB 두/VV
633,뒤미처/MAG 찬바람/NNG 선비/NNP 등허리/NNG 에/JKB 훌씬/MAG 끼치__01/VV
634,집__01/NNG 에/JKB 계시/VV
635,지하철/NNG 호__14/NNB 선__x21/NNG 바로/MAG 시장__04/NNG 입구__02/NNG 에/JKB 있/VV
636,교토/NNP 일본/NNP 혼슈섬/NNP 중부/NNG 서쪽/NNG 에/JKB 자리잡/VV 문화__01/NNG 도시__03/NNG
637,어느새/MAG 할머니/NNG 유리창/NNG 밖/NNG 에/JKB 서/VV
638,대구/NNP 에/JKB 특/NNG 급__04/NNG 호텔/NNG 한곳/NNG 있/VV
639,문화__01/NNG 예술/NNG 자체__02/NNG 속__01/NNG 에/JKB 방부__01/NNG 있/VV
640,바위__01/NNG 옆/NNG 소나무/NNG 에/JKB 꾀꼬리/NNG 마리/NNB 날아오/VV
641,품이/NNP 아빠/NNG 품안/NNG 에/JKB 안기__01/VV
642,글자/NNG 그대로/MAG 온몸/NNG 에/JKB 소름/NNG 돋__01/VV
643,다희/NNP 커피/NNG 물__01/NNG 가스렌지/NNG 위__01/NNG 에/JKB 올려놓/VV
644,장__28/NNG 에/JKB 가/VV
645,커튼/NNG 너머/NNG 에/JKB 침대__02/NNG 놓이/VV
646,훈아/NNP 소나무/NNG 뒤__01/NNG 에/JKB 힘없이/MAG 주저앉/VV
647,나/NP 집__01/NNG 에/JKB 풍선__02/NNG 있/VV
648,월남/NNP 에/JKB 전쟁/NNG 일어나/VV
649,앞산/NNG 밭둑/NNG 에/JKB 개나리__01/NNG 피__01/VV
650,흙탕물/NNG 에/JKB 빠지__02/VV
651,제자리/NNG 에/JKB 있/VV
652,몸통/NNG 속__01/NNG 에/JKB 손__01/NNG 넣/VV
653,그러/VV 비상__02/NNG 세계__02/NNG 에/JKB 비상__02/NNG 생명/NNG
654,여기/NP 에/JKB 그/NP 위기의식/NNG 생겨나/VV
655,관악산/NNP 간혹/MAG 눈__01/NNG 에/JKB 띄__01/VV
656,이제/MAG 타자__01/NNG 타석__02/NNG 에/JKB 들어서/VV
657,곁/NNG 에/JKB 있/VV 여인__01/NNG 더욱/MAG 적극/NNG
658,아버지/NNG 지금__03/MAG 연꽃/NNG 시장__04/NNG 에/JKB 가/VV
659,우리나라/NNG 에/JKB 천/NR 명/NNB 화가__03/NNG 있/VV
660,왜/MAG 마음__01/NNG 에/JKB 늑골/NNG 없/VA 것/NNB
661,섬__03/NNG 에/JKB 택시/NNG 있/VV
662,한바탕/MAG 산마루/NNG 에/JKB 웃음판/NNG 벌어지__02/VV
663,기업__01/NNG 고민/NNG 여기/NP 에/JKB 있/VV
664,서희/NNP 동상__09/NNG 안__01/NNG 에/JKB 나무__01/NNG 꽃__01/NNG 있/VV
665,아이__01/NNG 어디/NP 에/JKB 보이__01/VV
666,삼천포시/NNP 경상남도/NNP 남서부/NNG 남해/NNP 연안__02/NNG 에/JKB 있/VV 시__06/NNG
667,제령/NNG 존재/NNG 이유__04/NNG 바로/MAG 여기/NP 에/JKB 있/VV
668,석양__01/NNG 사막__04/NNG 위__01/NNG 에/JKB 걸리__01/VV 조개구름/NNG
669,아마/MAG 파출소/NNG 에/JKB 있/VV 것/NNB
670,꿈__01/NNG 에/JKB 나/NP 한울/NNP 묻__03/VV
671,상철/NNP 길준/NNP 통나무/NNG 위__01/NNG 에/JKB 털썩/MAG 주저앉/VV
672,여기/NP 에/JKB 앉/VV
673,사기/NNP 에/JKB 이야기/NNG 나오/VV
674,테베/NNP 이집트/NNP 나일강/NNP 가/NNG 에/JKB 있/VV 고대__04/NNG 도시__03/NNG
675,어디/NP 에/JKB 있/VV
676,이곳/NP 에/JKB 있/VV
677,눈물__01/NNG 속__01/NNG 에/JKB 우주__02/NNG 있/VV
678,괴산/NNP 발전소/NNG 충청북도/NNP 괴산군/NNP 칠성면/NNP 에/JKB 있/VV 수력__01/NNG 발전소/NNG
679,베란다/NNG 에/JKB 내놓/VV
680,이천시/NNP 대월면/NNP 에/JKB 살__01/VV 조향숙/NNP 씨/NNB 글/NNG
681,복도__04/NNG 에/JKB 아무/NP 없/VA
682,며칠/NNG 전__08/NNG 여전히/MAG 양재역/NNP 에/JKB 내리/VV
683,마침내/MAG 우리/NP 고개__02/NNG 정상__11/NNG 에/JKB 서/VV
684,당신/NP 절벽/NNG 저쪽/NP 에/JKB 있/VV
685,성태/NNP 버스__02/NNG 운전수/NNG 바로/MAG 뒷좌석/NNG 에/JKB 앉/VV
686,집__01/NNG 앞/NNG 에/JKB 서/VV
