Number,Sentence
734,관악산/NNP 에서/JKB 드물/VA 나그네새/NNG 것/NNB
735,년__02/NNB 뉴욕/NNP 에서/JKB 서양장기/NNG 미국/NNP 챔피언/NNG 컴퓨터/NNG 프로그램/NNG 대결__03/NNG 벌어지__02/VV
736,봉래산/NNP 중국/NNP 에서/JKB 가상__05/NNG 짓__01/VV 삼신산/NNG 하나/NR
737,그때/NNG 덕재/NNP 얼굴/NNG 에서/JKB 핏기/NNG 걷히__01/VV
738,우리/NP 역사__04/NNG 우리/NP 문화__01/NNG 땅/NNG 어디/NP 에서/JKB 찾/VV
739,준비/NNG 완료/NNG 촬영장/NNG 에서/JKB 촬영/NNG 접/VV
740,자살자/NNG 많/VA 일본/NNP 에서/JKB 일__01/NNG
741,대학__01/NNG 동창__01/NNG 우연히/MAG 친구__02/NNG 파티/NNG 에서/JKB 만나/VV
742,오늘/NNG 월례/NNG 직원회/NNG 에서/JKB 내/NP 가지/NNB 얘기/NNG 하/VV
743,둑__01/NNG 머리__01/NNG 에서/JKB 버스__02/NNG 기다리/VV
744,스탠딩/NNG 태클/NNG 축구__04/NNG 경기__11/NNG 에서/JKB 공__01/NNG 빼앗/VV 기술__01/NNG 가지/NNB
745,분위기/NNG 옆/NNG 에서/JKB 부추기/VV 책__01/NNG 한둘/NR
746,이/NP 같/VA 현상__04/NNG 당뇨병/NNG 에서/JKB 마찬가지/NNG
747,차__06/NNG 정문__03/NNG 듯/NNB 철책/NNG 문__05/NNG 앞/NNG 에서/JKB 잠시/MAG 머뭇거리/VV
748,터키/NNP 문학사__02/NNG 에서/JKB 크/VA 흐름/NNG 중__04/NNB 하나/NR 사회주의/NNG 리얼리즘/NNG
749,그/NP 이곳/NP 에서/JKB 시간__04/NNG 가량__x06/NNG 혼자__01/NNG 버티/VV 생각__01/NNG
750,그래서/MAJ 집__01/NNG 정보처/NNG 에서/JKB 사용__04/NNG 되__01/VV
751,그녀/NP 당시__02/NNG 시__13/NNG 에서/JKB 나/NP 그렇/VA 등대__06/NNG 비유__01/NNG
752,시상식/NNG 월/NNB 일/NNB 오후__02/NNG 시/NNB 서울/NNP 세종문화회관/NNP 세종홀/NNP 에서/JKB 열리__02/VV
753,텔레비전/NNG 에서/JKB 가끔/MAG 다큐멘터리/NNG 하/VV
754,한국/NNP 전역__01/NNG 에서/JKB 번식/NNG 매우/MAG 흔하/VA 텃새/NNG
755,앙코르와트/NNP 에서/JKB 산사__01/NNG 의미/NNG 극명/NNG 드러나/VV
756,형태/NNG 뱃속/NNG 에서/JKB 나/VV 소리__01/NNG
757,초헌례/NNG 제사__07/NNG 에서/JKB 번/NNB 잔__03/NNG 올리__01/VV 예__08/NNG
758,장__25/NNG 에서/JKB 습관/NNG 문제__06/NNG 다루__01/VV
759,무엇/NP 생각__01/NNG 그/NP 움찍/MAG 자리__01/NNG 에서/JKB 일어나/VV
760,한국/NNP 에서/JKB 교과서/NNG 출판__02/NNG 것/NNB 엄청나/VA 이권/NNG 사업__04/NNG
761,리처즈/NNP 시__13/NNG 과학/NNG 저서__01/NNG 에서/JKB 이렇/VA 말__01/NNG
762,조선소__02/NNG 에서/JKB 일__01/NNG 아저씨/NNG 만나/VV 일부러/MAG 여기/NP
763,한쪽/NNG 에서/JKB 싸움/NNG 벌어지__02/VV
764,공무원/NNG 가정__06/NNG 에서/JKB 생수__02/NNG 과연__01/MAG 안/MAG 먹__02/VV
765,우리/NP 지금__03/MAG 꿈속/NNG 에서/JKB 만나/VV 것/NNB
766,중국/NNP 에서/JKB 역사__04/NNG 편찬/NNG 점차/MAG 하나/NR 국책__02/NNG 사업__04/NNG 변하/VV
767,밖/NNG 에서/JKB 죄다/MAG 엿듣/VV
768,새치기/NNG 들어오/VV 것/NNB 나/NP 편__04/NNG 에서/JKB 것/NNB
769,오늘/MAG 막__01/MAG 남한산성/NNP 에서/JKB 오/VV
770,나/NP 즉석/NNG 에서/JKB 이렇/VA 대답/NNG
771,어젯밤/NNG 숙직실/NNG 에서/JKB 학년/NNG 담임/NNG 이/NNP 선생__01/NNG 듣__01/VV 이야기/NNG
772,대낮/NNG 길거리/NNG 에서/JKB 생선회/NNG 칼__01/NNG 사람/NNG 긋__01/VV 폭력배/NNG
773,구미/NNP 에서/JKB 전학/NNG 오/VV
774,그동안/MAG 영만이/NNP 앞/NNG 에서/JKB 내숭/NNG 떨/VV 모양__02/NNG
775,년__02/NNB 넘__01/VV 감사원__01/NNG 에서/JKB 일__01/NNG 정통__02/NNG 감사인/NNG
776,여자/NNG 손__01/NNG 나/NP 손__01/NNG 안__01/NNG 에서/JKB 꼼지락거리/VV
777,마종기/NNP 멀/VA 나라/NNG 꽃__01/NNG 에서/JKB
778,그때/NNG 뒤__01/NNG 에서/JKB 목소리/NNG 들려오/VV
779,불__01/NNG 속__01/NNG 에서/JKB 재__01/NNG 되__01/VV 것/NNB 한__05/NNG
780,할멈/NNG 벽장__02/NNG 속__01/NNG 에서/JKB 솜/NNG 꺼내/VV
781,성단__01/NNG 일본/NNP 에서/JKB 수바루/NNP 불리__04/VV
782,년__02/NNB 세계__02/NNG 인권__01/NNG 선언__01/NNG 각국/NNG 권리/NNG 선언__01/NNG 에서/JKB 밝히/VV
783,수사관/NNG 차__06/NNG 안__01/NNG 에서/JKB 말다툼/NNG 안/MAG 하/VV
784,호텔/NNG 등지/NNB 에서/JKB 남/NNP 북한/NNP 인사__01/NNG 맞닥뜨리/VV 일__01/NNG 비일비재/NNG
785,관아__02/NNG 에서/JKB 일전/NNP 눈__01/NNG 빼앗기/VV
786,집__01/NNG 에서/JKB 아이__01/NNG 가장__01/MAG 크/VA 상전__02/NNG
787,그러나/MAJ 그/NP 중학교/NNG 고등학교/NNG 육/NR 년__02/NNB 내리/MAG 우리/NP 집__01/NNG 에서/JKB 묵__02/VV
788,이/NP 임정__02/NNG 접합/NNG 신탁__02/NNG 통치__03/NNG 반대__03/NNG 운동__02/NNG 에서/JKB 이루어지/VV
789,나/NP 앞/NNG 에서/JKB 먼저/MAG 말__01/NNG 쪽__05/NNB 서/VV
790,경우__03/NNG 우리/NP 생활/NNG 속__01/NNG 에서/JKB 흔히/MAG 있/VV 일__01/NNG
791,곳__01/NNG 에서/JKB 자라나/VV 죄__03/NNG
792,종교/NNG 도덕/NNG 관점__02/NNG 에서/JKB 열심히/MAG 생활/NNG 말__01/NNG 듣__01/VV
793,무사시/NNP 배__02/NNG 안__01/NNG 에서/JKB 목검/NNG 깎/VV
794,면__05/NNG 에서/JKB 생각__01/NNG 들__01/VV
795,면소__02/NNG 에서/JKB 나오/VV 박규성/NNP 낭패/NNG 표정__03/NNG 말__01/NNG
796,또한/MAG 러시아/NNP 그리스/NNP 에서/JKB 무례/NNG 뜻/NNG 되__01/VV
797,여기/NP 에서/JKB 나/NP 당신/NP 만남/NNG 이루어지/VV 때문/NNB
798,그리고/MAJ 앞/NNG 에서/JKB 멎/VV
799,전시회/NNG 서울/NNP 인사동/NNP 한국공예문화진흥원/NNP 전시실/NNG 에서/JKB 일/NNB 열리__02/VV
800,효철/NNP 방__07/NNG 에서/JKB 밀물__01/NNG 노랫소리/NNG 밀려오/VV
801,저쪽/NP 에서/JKB 오해__02/NNG 수__02/NNB 있/VV
802,그런데/MAJ 그/NP 현장__03/NNG 에서/JKB 괴한__01/NNG 총__03/NNG 맞__03/VV 주장__03/NNG
803,번/NNB 불어/NNP 나/NP 앞/NNG 에서/JKB 빛나/VV
804,빠뚝사이/NNP 꼭대기/NNG 에서/JKB 잠시/MAG 머물/VV 나/NP 생각__01/NNG
805,우리/NP 땅/NNG 독도/NNP 에서/JKB 규모/NNG 문화__01/NNG 행사__01/NNG 펼쳐지/VV
806,일/NNB 베이징/NNP 징광호텔/NNP 에서/JKB 라운드/NNG 판__01/NNG 벌어지__02/VV
807,문밖/NNG 에서/JKB 그/NP 부르/VV 것/NNB 성철이/NNP
808,내/NP 속하__02/VV 국제__02/NNG 금융/NNG 팀/NNG 에서/JKB 마찬가지/NNG
809,나/NP 등__05/NNB 에서/JKB 식은땀/NNG 주르륵/MAG 흐르__01/VV
810,육상__02/NNG 에서/JKB 부부__03/NNG 관왕/NNG 나오/VV
811,바빌론/NNP 에서/JKB 언제/MAG 돌아오/VV
812,미국/NNP 사회__07/NNG 에서/JKB 하나/NR 연애__05/NNG 법칙/NNG 있/VV
813,말론/NNP 브란도/NNP 횡단보도/NNG 앞/NNG 에서/JKB 택시/NNG 기다리__01/VV
814,케밥/NNG 유럽/NNP 에서/JKB 아주/MAG 인기__01/NNG 있/VV 패스트푸드/NNG
815,개요/NNG 분명/MAG 논문/NNG 집필/NNG 에서/JKB 길잡이/NNG 구실__01/NNG 하/VV
816,밤나무/NNG 왜/MAG 산성__04/NNG 사질__01/NNG 토양/NNG 에서/JKB 잘/MAG 자라__01/VV
817,학교/NNG 뒤__01/NNG 야산__01/NNG 에서/JKB 아카시아/NNG 꽃__01/NNG 냄새/NNG 훅/MAG 풍기/VV
818,나/NP 우리/NP 할머니/NNG 세상__01/NNG 에서/JKB 일/NR 좋/VA 말__01/NNG
819,앞/NNG 에서/JKB 노래__01/NNG 노동자/NNG 뒤돌아보/VV
820,세상__01/NNG 에서/JKB 지/NP 몸땡이/NNG 위히/VV 사람/NNG 자기/NP 혼자__01/NNG
821,등__01/NNG 뒤__01/NNG 에서/JKB 조심__02/NNG 발자국/NNG 소리__01/NNG 나/VV 것/NNB
822,우리/NP 과연__01/MAG 소질__03/NNG 학력__01/NNG 면__05/NNG 에서/JKB 최고__02/NNG 상위__01/NNG 속하__02/VV
823,당시__02/NNG 중국/NNP 에서/JKB 나/NP 바보/NNG 하/VV
824,기차__01/NNG 내/NNB 에서/JKB 안전원/NNG 기차표/NNG 통행증/NNG 검열__01/NNG 차례__01/NNG 받__01/VV
825,삼사/NR 일/NNB 집구석/NNG 에서/JKB 그럭저럭/MAG 세월__02/NNG 보내/VV
826,생때같/VA 아들/NNG 날__01/NNG 갑자기/MAG 세상__01/NNG 에서/JKB 소멸__01/NNG
827,그곳/NP 에서/JKB 사라/NNP 캐서린/NNP 유능__02/NNG 여변호사/NNG 만나/VV
828,한국/NNP 전역__01/NNG 에서/JKB 번식/NNG 흔하/VA 여름새/NNG
829,그런데/MAJ 안__01/NNG 에서/JKB 대답/NNG 없/VA
830,당신/NP 우리/NP 모친/NNG 땅/NNG 에서/JKB 찬미/NNG 받__01/VV
831,그때/NNG 누구/NP 나/NP 뒤__01/NNG 에서/JKB 손__01/NNG 잡__01/VV 것/NNB
832,그러나/MAJ 우리/NP 집__01/NNG 에서/JKB 내/NP 일/NR 바쁘/VA
833,삼열/NNP 입/NNG 에서/JKB 고함__01/NNG 끊이/VV
834,파도/NNG 나무배/NNG 안__01/NNG 에서/JKB 최후/NNG 몸부림/NNG 치__02/VV
835,회사__04/NNG 에서/JKB 마약/NNG 훔치__02/VV
836,가게/NNG 아시아/NNP 에서/JKB 가장__01/MAG 싸__05/VA 집__01/NNG
837,자리__01/NNG 에서/JKB 달아나/VV
838,이것/NP 심리학/NNG 에서/JKB 잔존/NNG 효과__01/NNG 하/VV
839,설마/MAG 국가__01/NNG 안전__03/NNG 국__02/NNG 에서/JKB 사람/NNG 잡__01/VV
840,그러면/MAJ 우리/NP 나라/NNG 에서/JKB 문제__06/NNG 관하__02/VV 현실__02/NNG
841,그러나/MAJ 이민족/NNG 지배__01/NNG 식민지/NNG 에서/JKB 상황__02/NNG 전혀__01/MAG 다르/VA
842,너/NP 다리__01/NNG 밑__01/NNG 에서/JKB 줍__01/VV
843,여자__02/NNG 마당/NNG 에서/JKB 절구__01/NNG 하/VV
844,주석__07/NNG 에서/JKB 으레/MAG 화제__07/NNG 성__07/NNG 문제__06/NNG 귀착/NNG 흔히/MAG 보__01/VV
845,우리/NP 나라/NNG 에서/JKB 스포츠/NNG 중계__04/NNG 차지__01/NNG 비중/NNG 대단히/MAG 크/VA
846,우리/NP 학교/NNG 에서/JKB 일본말/NNG 배우__01/VV
847,물론/MAG 그/NP 옆/NNG 에서/JKB 고승우/NNP 손__01/NNG 돕/VV
848,강사__04/NNG 강습회/NNG 연수회/NNG 등/NNB 모임__01/NNG 에서/JKB 강의__02/NNG 하/VV 사람/NNG
849,영화__01/NNG 텔레비전/NNG 에서/JKB 코미디물/NNG 많/VA 인기__01/NNG 차지__01/NNG
850,식사__03/NNG 제/NP 밖/NNG 에서/JKB 대접__05/NNG 하/VV
851,그/NP 가야산/NNP 에서/JKB 은거/NNG 일생__01/NNG 마치__02/VV
852,개인__02/NNG 입장__04/NNG 에서/JKB 분명히/MAG 그렇/VA
853,그리고/MAJ 안__01/NNG 에서/JKB 가닥/NNG 위로__02/NNG 받__01/VV
854,그러나/MAJ 그/NP 모두/MAG 자리__01/NNG 에서/JKB 일어나/VV
855,이제/MAG 집안__01/NNG 에서/JKB 돈__01/NNG 나오/VV 구멍/NNG 가을__01/NNG 누에__01/NNG 수매__03/NNG 대금__05/NNG 뿐/NNB
856,주로/MAG 마을__01/NNG 공터/NNG 여름철/NNG 양재천/NNP 백사장/NNG 에서/JKB 놀이__01/NNG 즐기/VV
857,그곳/NP 에서/JKB 진우/NNP 사과__05/NNG 귤/NNG 조금/MAG 사/VV
858,이곳/NP 에서/JKB 살__01/VV
859,참가__01/NNG 신청__01/NNG 축제__01/NNG 홈페이지/NNG 에서/JKB 받__01/VV
860,등장__01/NNG 빈도__03/NNG 전라북도/NNP 지방__05/NNG 에서/JKB 어사__01/NNG 박문수/NNP 맞먹/VV 정도__11/NNG
861,형사__02/NNG 학교/NNG 정문__03/NNG 앞/NNG 에서/JKB 기다리__01/VV
862,그놈/NP 방파제/NNG 에서/JKB 뭐/NP 하/VV
863,그리스/NNP 작가__01/NNG 니코스/NNP 카잔차키스/NNP 자서전/NNG 에서/JKB 읽/VV
864,포차/NNG 옛날/NNG 싸움/NNG 에서/JKB 성__08/NNG 공격__02/NNG 때__01/NNG 쓰이__03/VV 무기__05/NNG
865,고향__02/NNG 떠나/VV 때__01/NNG 이웃집/NNG 에서/JKB
866,오늘/MAG 시점__02/NNG 에서/JKB 고찰__02/NNG 의미/NNG 있/VV
867,바위__01/NNG 구멍/NNG 에서/JKB 기다리/VV
868,딸__01/NNG 입원__01/NNG 집__01/NNG 에서/JKB 기다리/VV
869,그러나/MAJ 여성__01/NNG 자립__01/NNG 의존/NNG 갈림길/NNG 에서/JKB 갈등/NNG 빠지__02/VV
870,구멍/NNG 뚫리/VV 카드/NNG 일찍이/MAG 직조__02/NNG 기계__07/NNG 에서/JKB 사용__04/NNG 것/NNB
871,수입__02/NNG 차__06/NNG 국내__02/NNG 자동차/NNG 시장__04/NNG 에서/JKB 돌풍/NNG 일으키/VV
872,홍콩/NNP 에서/JKB 시간__04/NNG 시간__04/NNG 없/VA
873,분자__01/NNG 원자__02/NNG 크기/NNG 수준/NNG 에서/JKB 전자기력/NNG 가장__01/MAG 크/VA 작용__01/NNG
874,속초고등학교/NNP 학년/NNG 우리/NP 교과서/NNG 에서/JKB 배우__01/VV 시인__10/NNG 김영랑/NNP
875,장충체육관/NNP 에서/JKB 대통령/NNG 선거__04/NNG 있/VV
876,그곳/NP 에서/JKB 고향__02/NNG 바라다보/VV
877,하지만/MAJ 곳__01/NNG 에서/JKB 방정식/NNG 보이__01/VV
878,나/NP 대연이/NNP 마당/NNG 에서/JKB 놀/VV
879,그러나/MAJ 윤재홍/NNP 대목__01/NNG 에서/JKB 입/NNG 다물/VV
880,송유석/NNP 진가__04/NNG 여기/NP 에서/JKB 그치/VV
881,여기/NP 에서/JKB 자연__01/NNG 여성__01/NNG 같/VA 것/NNB
882,파__09/NNG 홀__12/NNG 에서/JKB 어려움/NNG 겪/VV
883,첫날/NNG 그/NP 선창__06/NNG 마당/NNG 이재필이/NNP 식당/NNG 앞/NNG 에서/JKB 장경철/NNP 보__01/VV
884,꽃샘추위/NNG 속__01/NNG 에서/JKB 개나리__01/NNG 진달래/NNG 그리고/MAJ 도라지__01/NNG 꽃__01/NNG 피__01/VV 것/NNB
885,그중/NNG 에서/JKB 치커리/NNG 같/VA
886,역__14/NNG 에서/JKB 자전거/NNG 대여업/NNG 겸하/VV
887,소나무/NNG 냄새/NNG 속__01/NNG 에서/JKB 자라__01/VV 것/NNB
888,규장각/NNP 창고__01/NNG 에서/JKB 조선왕조실록/NNP 옮기/VV
889,그리고/MAJ 다시/MAG 사흘/NNG 뒤__01/NNG 토요일/NNG 오후__02/NNG 우리/NP 시외버스/NNG 터미널/NNG 에서/JKB 만나/VV
890,그러나/MAJ 그/NP 목소리/NNG 에서/JKB 자꾸/MAG 힘__01/NNG 빠지__01/VV
891,수행__02/NNG 과정__03/NNG 에서/JKB 일__01/NNG 있/VV
892,오후__02/NNG 또/MAG 교무실/NNG 에서/JKB 술판/NNG 벌어지__02/VV
893,저/NP 산골__02/NNG 에서/JKB 유년__01/NNG 보내/VV
894,그리고/MAJ 안__01/NNG 에서/JKB 지금__03/MAG 실__01/NNG 켜__02/VV
895,밤__01/NNG 시/NNB 우리/NP 집__01/NNG 에서/JKB 구역__04/NNG 예배/NNG 보__01/VV
896,나/NP 내부__04/NNG 에서/JKB 흥분/NNG 불길/NNG 일__01/VV
897,곳__01/NNG 에서/JKB 일__01/NNG 끝나/VV 것/NNB
898,대목__01/NNG 에서/JKB 노래/NNG 일/NR 발__09/NNB 허/VV
899,것/NNB 에서/JKB 한번쯤/NNG 놓여나/VV
900,초등학교/NNG 에서/JKB 앙케트/NNG 조사__30/NNG 하/VV
901,암권/NNG 움직임/NNG 대하__02/VV 증거/NNG 세계__02/NNG 곳__01/NNG 에서/JKB 발견__01/NNG
902,낙원동/NNP 에서/JKB 가장__01/MAG 싸__05/VA 집__01/NNG
903,중간__01/NNG 산악__01/NNG 지대__07/NNG 고산__04/NNG 지대__07/NNG 에서/JKB 살아가/VV 사람/NNG 뜻/NNG
904,현재/MAG 진행__02/NNG 중__04/NNB 재판__06/NNG 에서/JKB 검찰__02/NNG 측/NNB 주장__03/NNG 다음__01/NNG 같/VA
905,행__01/NNG 에서/JKB 시__13/NNG 심상__01/NNG 장치__07/NNG 절정__03/NNG 이르__01/VV
906,곁/NNG 에서/JKB 오리나무/NNG 입/NNG 열__02/VV
907,방파제/NNG 에서/JKB 뭐/NP 하/VV 것/NNB
908,국화과/NNG 여러해살이/NNG 풀__02/NNG 세멘시나/NNP 꽃봉오리__01/NNG 에서/JKB 얻/VV
909,밖/NNG 에서/JKB 놀/VV
910,나/NP 관제탑/NNG 에서/JKB 자__01/VV
911,속__01/NNG 에서/JKB 여성__01/NNG 소외감/NNG 더욱/MAG 느끼__02/VV 뿐/NNB
912,와중__01/NNG 에서/JKB 나/NP 시간__04/NNG 가정교사/NNG 재미있/VA
913,몸__01/NNG 에서/JKB 신문__10/NNG 잉크/NNG 냄새/NNG 물씬__01/MAG 나/VV
914,나/NP 그때/NNG 순간__03/NNG 언니/NNG 표정__03/NNG 에서/JKB 살기__05/NNG 느끼__02/VV
915,수__02/NNG 읽/VV 에서/JKB 김동수/NNP 현대/NNP 압도__02/NNG 날__01/NNG
916,학년/NNG 반__11/NNG 면__05/NNG 에서/JKB 일/NR 낫__02/VA
917,그런데/MAJ 대목__01/NNG 에서/JKB 나/NP 마음__01/NNG 걸리__01/VV
918,그러나/MAJ 향락/NNG 생활/NNG 에서/JKB 그/NP 깨어나/VV
919,엘리베이터/NNG 안__01/NNG 에서/JKB 바다/NNP 묻__03/VV
920,그야말로/MAG 국제__02/NNG 정치__03/NNG 무대__06/NNG 에서/JKB 명함/NNG 필요/NNG 없/VA 인물/NNG
921,어제__01/NNG 다행히/MAG 서해/NNP 에서/JKB 충돌/NNG 없이/MAG 넘기/VV
922,관객석/NNG 어둠/NNG 속__01/NNG 에서/JKB 누구/NP 탄성__02/NNG 터뜨리/VV
923,음절/NNG 되__01/VV 한자어/NNG 중__04/NNB 에서/JKB 가지/NNB 경우__03/NNG
924,볼쇼이/NNP 극장/NNG 에서/JKB 환영__02/NNG 연주회/NNG 열리__02/VV
925,최초/NNG 전자식/NNG 계산기/NNG 벨연구소/NNP 에서/JKB 만들/VV
926,그것/NP 오랫동안/NNG 공__09/NNG 들이__02/VV 외교__01/NNG 성과__01/NNG 발표__01/NNG 기자__05/NNG 회견장/NNG 에서/JKB
927,영화/NNP 대목__01/NNG 에서/JKB 한숨__02/NNG 쉬__04/VV
928,곳__01/NNG 지방지__01/NNG 에서/JKB 오봉루/NNP 부르/VV
929,톈산/NNP 산맥__01/NNG 중국/NNP 북서부/NNG 에서/JKB 소련령/NNG 중앙/NNG 아시아/NNP 걸치/VV 산맥__01/NNG
930,그럼/MAJ 도대체/MAG 어쩌/VV 말__01/NNG 지금__03/MAG 상황__02/NNG 에서/JKB
931,그럼/MAJ 방__07/NNG 에서/JKB 놀/VV
932,쇤네/NP 익산/NNP 고을/NNG 에서/JKB 출포__03/NNG 나오/VV 농투성이/NNG 명색__01/NNG
933,판문점/NNP 에서/JKB 오랫만/NNG 유엔사/NNG 북한군/NNG 간__10/NNB 장성__07/NNG 급__04/NNG 회담/NNG 열리__02/VV
934,오늘/NNG 톱__04/NNG 뉴스/NNG 에서/JKB 일어나/VV 흑인/NNG 폭동/NNG 소식__04/NNG
935,방송국/NNG 에서/JKB 출연__02/NNG 요청/NNG 많이/MAG 들어오/VV
936,면__05/NNG 에서/JKB 장하일/NNP 역시/MAG 조금__01/NNG 변하/VV 셈/NNB
937,아마/MAG 집__01/NNG 에서/JKB 어머니/NNG 몰래/MAG 훔치__02/VV 것/NNB
938,국민/NNG 원하__02/VV 자유__03/NNG 민주주의/NNG 국가__01/NNG 에서/JKB 무엇/NP 필요/NNG
939,백두산/NNP 자락__01/NNG 두만강/NNP 강역__01/NNG 에서/JKB 아이__01/NNG 전쟁놀이/NNG 많이/MAG 하/VV
940,국민학교/NNG 년__02/NNB 음악__01/NNG 점수__06/NNG 양__06/NNG 가__04/NNG 에서/JKB 끝내/VV
941,나/NP 사회__07/NNG 에서/JKB 연극/NNG 보__01/VV
942,윤/NNP 서방__02/NNG 밖/NNG 에서/JKB 무엇/NP 소리__01/NNG 지르__03/VV
943,오늘/NNG 학교/NNG 에서/JKB 오/VV 길__01/NNG
944,언론/NNG 에서/JKB 받__01/VV 것/NNB
945,이/NP 소수__08/NNG 인원/NNG 구성__07/NNG 소기업/NNG 에서/JKB 더욱/MAG 그렇/VA
946,관제__02/NNG 보통/NNG 엽서__02/NNG 정부__08/NNG 에서/JKB 박/VV 카드/NNG 형식__01/NNG 우편물/NNG
947,중세__02/NNG 후기__03/NNG 전환__03/NNG 에서/JKB 창조__03/NNG 돋보이/VV
948,표준어/NNG 에서/JKB 가장__01/MAG 기본/NNG 되__01/VV 것/NNB 역시/MAG 발음__01/NNG
949,나/NP 년__02/NNB 월/NNB 일/NNB 서울/NNP 영등포/NNP 에서/JKB 태어나/VV
950,국회의원/NNG 선거__04/NNG 에서/JKB 당선자/NNG 차점자/NNG 입장__04/NNG 다르/VA
951,며칠/NNG 전__08/NNG 한가람/NNP 미술관/NNG 에서/JKB 현대/NNG 사진__07/NNG 흐름전/NNG 보__01/VV
952,그리고/MAJ 옆/NNG 방__07/NNG 에서/JKB 오래도록/MAG 비명__02/NNG 들려오/VV
953,그러나/MAJ 농촌/NNG 영웅/NNG 앞/NNG 에서/JKB 머리__01/NNG 들__04/VV
954,현재/MAG 일본/NNP 에서/JKB 유명__01/NNG 무용가/NNG 가운데/NNG 데시카와라/NNP 사부로/NNP 있/VV
955,호텔/NNG 앞/NNG 에서/JKB 택시/NNG 타__02/VV
956,학교/NNG 에서/JKB 문화__01/NNG 교육/NNG 점점/MAG 중시__03/NNG 하/VV 것/NNB
957,또/MAJ 결론__02/NNG 에서/JKB 새롭/VA 문제__06/NNG 제기/NNG 것/NNB 절대로/MAG 금물__05/NNG
958,그때/NNG 러시아/NNP 에서/JKB 공산당원/NNG 무섭/VA 존재/NNG
959,빵__01/NNG 가게/NNG 에서/JKB 밀가루/NNG 도매상/NNG 가/VV
960,내/NP 왜/MAG 지/NP 마당/NNG 에서/JKB 나/NP 군불/NNG 지피__02/VV 것/NNB
961,한나라당/NNP 일/NNB 방어__02/NNG 에서/JKB 공세__02/NNG 전략__03/NNG 바꾸/VV
962,경제__04/NNG 장관__02/NNG 회의__04/NNG 에서/JKB 물가__02/NNG 안정__01/NNG 대책__03/NNG 세우__01/VV 딸꾹/MAG
963,지방__05/NNG 도시__03/NNG 남자__02/NNG 고등학교/NNG 교실/NNG 에서/JKB 막__01/MAG 교시/NNB 수업__04/NNG 끝나/VV
964,황혼/NNG 녘/NNB 강둑/NNG 에서/JKB 나/NP 글/NNG 읽/VV
965,지금__03/NNG 시장__04/NNG 에서/JKB 고생/NNG 계시/VV
966,수사__18/NNG 중립__01/NNG 측면/NNG 에서/JKB 어긋나/VV
967,한국/NNP 영화__01/NNG 국제__02/NNG 무대__06/NNG 에서/JKB 또/MAG 한번/NNG 개가__03/NNG 올리__01/VV
968,나/NP 길__01/NNG 에서/JKB 만나/VV 것/NNB
969,학교/NNG 에서/JKB 집__01/NNG 돌아가/VV 아이__01/NNG
970,안토니오/NNP 스트라디바리/NNP 세기말/NNG 북이탈리아/NNP 에서/JKB 살__01/VV 바이올린/NNG 제작자/NNG
971,골목__01/NNG 쪽__05/NNB 에서/JKB 수은등/NNG 불빛/NNG 비쳐들어오/VV
972,학교/NNG 에서/JKB 독일/NNP 말__01/NNG 가르치__01/VV
973,그것/NP 영감__03/NNG 왜곡/NNG 현실__02/NNG 에서/JKB 오/VV
974,현대/NNP 에서/JKB 이명수/NNP 역할/NNG 하/VV
975,영어/NNP 되__01/VV 글/NNG 에서/JKB 마찬가지/NNG
976,공처가/NNG 매일/NNG 아내__01/NNG 앞/NNG 에서/JKB 떨__01/VV
977,육천/NR 에서/JKB 육백/NR 보태/VV 육천/NR 육백/NR
978,보스니아/NNP 용병__05/NNG 아미르/NNP 코리안/NNG 리그__01/NNG 에서/JKB 터뜨리/VV 골__14/NNG 모두__01/NNG 결승__01/NNG 골__14/NNG
979,다시/MAG 입/NNG 안__01/NNG 에서/JKB 바람__01/NNG 마음__01/NNG 놀/VV
980,내/NP 로스엔젤레스/NNP 에서/JKB 일__01/NNG 때__01/NNG 그/NP 샌프란시스코/NNP 있/VV
981,더/MAG 높/VA 곳__01/NNG 에서/JKB 닥달/NNG
982,머리__01/NNG 속__01/NNG 에서/JKB 연신/MAG 비판__01/NNG 부정__09/NNG 사고__14/NNG 쏟아지/VV
983,요즘/NNG 기존/NNG 민주노조/NNP 지도부/NNG 선거__04/NNG 에서/JKB 패배/NNG 일__01/NNG 많/VA
984,흰색/NNG 지프/NNG 앞쪽/NNG 에서/JKB 연기__09/NNG 솟아오르/VV
985,하늘/NNG 에서/JKB 헤라/NNP 여신__03/NNG 저주__03/NNG 미치__02/VV 때문/NNB
986,옛날/NNG 중국/NNP 에서/JKB 있/VV 일__01/NNG
987,말__01/NNG 연쇄__01/NNG 방화__06/NNG 사건__01/NNG 에서/JKB 냄새/NNG 풍기/VV
988,그러나/MAJ 청나라/NNP 에서/JKB 곳__01/NNG 쌍성자/NNP 부르/VV
989,토종닭/NNG 시장__04/NNG 에서/JKB 자취__01/NNG 감추/VV 즈음/NNB
990,그러나/MAJ 현실__02/NNG 관점__02/NNG 에서/JKB 그것/NP 완전히/MAG 받아들이/VV
991,해변/NNG 에서/JKB 제법/MAG 바닷바람/NNG 불어오/VV
992,년대/NNB 초__03/NNB 시골/NNG 에서/JKB 당시__02/NNG 총리__01/NNG 방문__03/NNG 받__01/VV
