Number,Sentence
274,번/NNB 호출/NNG 층__02/NNG 에서/JKB 오/VV
275,경련__02/NNG 일으키/VV 실제__02/NNG 위험/NNG 찬물__01/NNG 피로__02/NNG 에서/JKB 기인__03/NNG
276,동아시아/NNP 시베리아/NNP 에서/JKB 일본/NNP 걸치/VV 번식/NNG
277,요사이/NNG 하루__01/NNG 달러/NNB 에서/JKB 달러/NNB 수입__01/NNG 오르/VV
278,집__01/NNG 학교/NNG 소재지/NNG 송정리/NNP 에서/JKB 사십/NR 리__02/NNB 떨어지/VV
279,현석/NNP 주머니/NNG 에서/JKB 수류탄/NNG 끄집어내/VV
280,맹자/NNP 바로/MAG 호연지기/NNG 에서/JKB 오/VV 것/NNB
281,잠실/NNP 역__14/NNG 에서/JKB 아파트/NNG 십/NR 분__08/NNB 정도__11/NNG 걸어가/VV
282,꿈__01/NNG 에서/JKB 현실__02/NNG 돌아오/VV 얼굴/NNG
283,그/NP 나/NP 손__01/NNG 에서/JKB 보따리/NNG 빼앗/VV
284,팔당호/NNP 물__01/NNG 어디/NP 에서/JKB 오/VV
285,우리/NP 코리아/NNP 에서/JKB 오/VV
286,자네/NP 북유럽/NNP 에서/JKB 오/VV
287,잔뜩/MAG 긴장/NNG 채__09/NNB 다시/MAG 산꼭대기/NNG 에서/JKB 내려가/VV 시작__01/NNG
288,영주/NNP 에서/JKB 춘양/NNP 시외__01/NNG 뻐스/NNG 갈아타/VV
289,독일/NNP 에서/JKB 오/VV
290,우라노스/NNP 가이아/NNP 사이__01/NNG 에서/JKB 태어나/VV 여섯/NR 남신/NNG 여섯/NR 여신__03/NNG 말__01/NNG
291,언니/NNG 몸__01/NNG 에서/JKB 찬바람/NNG 건너오/VV
292,아주머니/NNG 꽃__01/NNG 대야__01/NNG 에서/JKB 꽃__01/NNG 모두/MAG 내놓/VV
293,에서/JKB 지금__03/MAG 혼인/NNG 나이__01/NNG 빼__01/VV
294,동대입구/NNP 전철역/NNG 에서/JKB 국립/NNG 극장/NNG 걷__02/VV 분__08/NNB 남짓/NNB
295,남자__02/NNG 여자__02/NNG 지프/NNG 뒤__01/NNG 에서/JKB 뭐/NP 꺼내/VV
296,고아원/NNG 에서/JKB 약국__02/NNG 가깝/VA 거리__08/NNG
297,배수지/NNG 물__01/NNG 어디/NP 에서/JKB 오/VV
298,태초__02/NNG 사랑__01/NNG 사랑__01/NNG 에서/JKB 만물__02/NNG 생기/VV
299,한라/NNP 에서/JKB 백두/NNP 교직원/NNG 노조__02/NNG 물결치/VV
300,진리/NNG 명제/NNG 구체__02/NNG 추상__01/NNG 에서/JKB 얻/VV
301,호__14/NNB 지석묘/NNG 에서/JKB 남쪽/NNG 쯤__x02/NNG 떨어지/VV 위치__01/NNG
302,자기/NP 반성__01/NNG 주관__02/NNG 곧/MAG 의식__03/NNG 묻__03/VV 것/NNB 에서/JKB
303,어린아이/NNG 에서/JKB 노인__01/NNG 이르__01/VV
304,또/MAG 현저도/NNP 에서/JKB 사직/NNP 공원__03/NNG 넘어가__01/VV 등성이__01/NNG 문제__06/NNG
305,아버지/NNG 가장__88/NNG 에서/JKB 꺼내/VV 것/NNB 농약/NNG 병__05/NNG
306,문제__06/NNG 중심__01/NNG 근원/NNG 에서/JKB 구조__08/NNG 옮기/VV 것/NNB
307,수사관/NNG 피어스/NNP 차__06/NNG 에서/JKB 내려놓/VV
308,여산/NNP 명천/NNP 에서/JKB 차__06/NNG 이십/NR 분__08/NNB 떨어지/VV 면__04/NNG 소재지/NNG
309,그런데/MAJ 결국/NNG 형__01/NNG 스스로/MAG 집__01/NNG 에서/JKB 나오/VV 것/NNB
310,나/NP 두꺼비/NNG 집__01/NNG 에서/JKB 데려오/VV 생각__01/NNG
311,냐짱/NNP 에서/JKB 후에/NNP 하룻밤/NNG 꼬박__02/MAG 달리__04/VV
312,논__01/NNG 논__01/NNG 에서/JKB 논__01/NNG 끝없이/MAG 이어지/VV
313,또한/MAG 농경/NNG 위주/NNG 에서/JKB 상공업/NNG 위주/NNG 사회__07/NNG 변모__02/NNG 탓/NNG 크/VA
314,이자__05/NNG 소득/NNG 대하__02/VV 세율__02/NNG 현재__02/NNG 에서/JKB
315,최희섭/NNP 타율__02/NNG 에서/JKB 떨어지/VV
316,며칠/NNG 전__08/NNG 우리/NP 시내__03/NNG 에서/JKB 돌아오/VV 길__01/NNG
317,게다가/MAG 창문/NNG 에서/JKB 땅바닥/NNG 그닥/MAG 높/VA 듯/NNB
318,에세이/NNG 몽테뉴/NNP 에서/JKB 비로소/MAG 시작__01/NNG 하/VV
319,전자__03/NNG 남성__01/NNG 여성__01/NNG 차이점/NNG 에서/JKB 오/VV 가지/NNB 문제점/NNG 사회학/NNG
320,입/NNG 에서/JKB 입/NNG 전하/VV 것/NNB 유일__06/NNG 수단__01/NNG
321,산__01/NNG 에서/JKB 내려오/VV 생각__01/NNG
322,이/NNP 권사__02/NNG 만/NR 원__01/NNB 사위__01/NNG 주머니/NNG 에서/JKB 꺼내/VV
323,바야흐로/MAG 마케팅/NNG 패러다임/NNG 광고__02/NNG 에서/JKB 바뀌/VV
324,말__01/NNG 용기__02/NNG 어디/NP 에서/JKB 오/VV 것/NNB
325,가방__01/NNG 속__01/NNG 에서/JKB 술병__02/NNG 사과__05/NNG 오징어/NNG 꺼내/VV
326,바람__01/NNG 기압부/NNG 에서/JKB 기압부/NNG 불__01/VV
327,나/NP 우주__02/NNG 끝/NNG 에서/JKB 끝/NNG 오/VV 것/NNB
328,해석학__02/NNG 주어지/VV 경험/NNG 안__01/NNG 에서/JKB 출발/NNG
329,예술/NNG 바깥/NNG 세계__02/NNG 에서/JKB 서서히/MAG 인간__01/NNG 내면/NNG 정신세계/NNG 옮/VV
330,시__06/NNG 에서/JKB 출발/NNG 시간/NNB 가량__x06/NNG 더/MAG 달리__04/VV
331,생산/NNG 최종/NNG 목표/NNG 방법/NNG 문화__01/NNG 측면/NNG 에서/JKB 오/VV
332,파라핀/NNG 석유__01/NNG 에서/JKB 얻/VV 백색__01/NNG 반/NNG 투명__02/NNG 고체__03/NNG
333,정자/NNG 정소__07/NNG 에서/JKB 만들/VV
334,대기실/NNG 복도__04/NNG 끝/NNG 편__04/NNB 에서/JKB 사내__01/NNG 뛰어오/VV
335,것/NNB 프로__03/NNG 정신__12/NNG 결여/NNG 에서/JKB 나오/VV 것/NNB
336,욕망/NNG 우리/NP 안__01/NNG 에서/JKB 시작__01/NNG 대상__11/NNG 의하/VV 완결__02/NNG
337,외/NNB 에서/JKB 내__09/NNG 옮기/VV
338,언덕/NNG 위__01/NNG 에서/JKB 강가__01/NNG 구경__01/NNG 많이/MAG 모이/VV
339,현관문/NNG 위__01/NNG 에서/JKB 아래__01/NNG 시트지/NNG 번/NNB 붙이/VV
340,중앙선/NNP 서울/NNP 청량리/NNP 에서/JKB 경주/NNP 뻗/VV 철도선/NNG
341,에서/JKB 오/VV 거리낌/NNG
342,그러나/MAJ 소련/NNP 에서/JKB 러시아/NNP 이행__07/NNG 과정__03/NNG 완전히/MAG 끝나/VV 것/NNB
343,책__01/NNG 인간__01/NNG 말__01/NNG 에서/JKB 소리__01/NNG 빼앗/VV
344,이것/NP 본능/NNG 에서/JKB 오/VV 가지/NNB 행동/NNG 연결/NNG
345,학교/NNG 에서/JKB 가량__x06/NNG 떨어지/VV 타이발라티/NNP 로잉/NNP 스포츠/NNG 클럽/NNG 이용__01/NNG
346,바람__01/NNG 북쪽/NNG 에서/JKB 불어오/VV
347,학교/NNG 에서/JKB 마을__01/NNG 킬로미터/NNB 가/VV
348,삼흥역/NNP 에서/JKB 다시/MAG 도보__01/NNG 분__08/NNB 정도__11/NNG 가/VV 평양외국어대학/NNP 도착__01/NNG
349,학교/NNG 에서/JKB 돌아오/VV 길__01/NNG
350,코스타리카/NNP 브라질/NNP 에서/JKB 가깝/VA
351,이리시/NNP 에서/JKB 시외__01/NNG 나가/VV 것/NNB
352,폐교__01/NNG 에서/JKB 산__01/NNG 하나/NR 너머/NNG 정옥/NNP 고향__02/NNG 집__01/NNG 있/VV
353,계장__03/NNG 서__15/NNG 에서/JKB 데려오/VV 형사__02/NNG
354,저거/NP 다/MAG 니/NP 뱃속/NNG 에서/JKB 나오/VV 거/NNB
355,그리고/MAJ 담뱃대/NNG 입/NNG 에서/JKB 뽑/VV
356,어미__01/NNG 수술대__03/NNG 에서/JKB 내려서/VV
357,운동__02/NNG 단체__02/NNG 에서/JKB 나오/VV 것/NNB 5?3/NNP 인천사태/NNP 직후/NNG
358,춘추/NNP 전국__05/NNG 시대__02/NNG 혼란/NNG 이기심/NNG 에서/JKB 오/VV
359,이곳/NP 에서/JKB 가깝/VA 곳__01/NNG 쪽__05/NNB
360,너희/NP 집__01/NNG 에서/JKB 도망치/VV
361,사복/NNP 입/NNG 에서/JKB 튀어나오/VV 것/NNB 평안도/NNP 억양/NNG 우리말/NNG
362,감기__04/NNG 번지__01/VV 날__01/NNG 명/NNB 에서/JKB 명/NNB 사이__01/NNG 결석__01/NNG
363,어디/NP 에서/JKB 오/VV
364,인천/NNP 에서/JKB 서울/NNP 막__01/MAG 쳐들어가/VV 중__04/NNB 난리__02/NNG
365,춤__01/NNG 무대__06/NNG 에서/JKB 끌어내리/VV
366,찡값/NNG 홀__06/NNG 다르/VA 이백/NR 원__01/NNB 에서/JKB 오백/NR 원__01/NNB
367,별님이/NNP 자기/NP 방__07/NNG 에서/JKB 나오/VV 말__01/NNG
368,문학__01/NNG 인류학/NNG 연구__03/NNG 의하/VV 고대__04/NNG 신화__04/NNG 에서/JKB 유래__02/NNG
369,무엇/NP 나/NP 호주머니/NNG 에서/JKB 떨어지/VV
370,낙원/NNG 에서/JKB 지상__01/NNG 쫓겨나/VV 느낌/NNG
371,상주/NNP 집__01/NNG 에서/JKB 뛰쳐나가/VV
372,나비넥타이/NNG 바지__01/NNG 주머니/NNG 에서/JKB 나오/VV
373,이발사/NNG 호주머니/NNG 에서/JKB 돈__01/NNG 꺼내/VV
374,허허/NNP 씨/NNB 금고__02/NNG 에서/JKB 꾸러미/NNG 꺼내/VV
375,집__01/NNG 에서/JKB 그러니까/MAJ 아주/MAG 나오/VV 거/NNB
376,자유__03/NNG 융통/NNG 있/VV 네덜란드/NNP 사람/NNG 사고__14/NNG 에서/JKB
377,봄/NNG 바람__01/NNG 태양__02/NNG 모두/MAG 동방__06/NNG 에서/JKB 나오/VV 것/NNB
378,우리/NP 후닥닥/MAG 배나무/NNG 에서/JKB 내리/VV
379,어쨌든/MAG 이/NP 우리/NP 인격/NNG 근원/NNG 에서/JKB 나오/VV 본질__02/NNG 경향__02/NNG
380,유즈나야/NNP 에서/JKB 아르바뜨/NNP 지하철/NNG 이십/NR 분__08/NNB 채/MAG 걸리__01/VV
381,골목__01/NNG 에서/JKB 골목__01/NNG 꼬불꼬불/MAG 잘/MAG 빠지__01/VV
382,관념__02/NNG 에서/JKB 벗어나/VV 의미/NNG
383,강박__04/NNG 에서/JKB 시작__01/NNG 약박/NNG 끝나/VV
384,행운__02/NNG 성실__02/NNG 근면/NNG 생활/NNG 에서/JKB 나오/VV
385,아래쪽/NNG 에서/JKB 솟아오르/VV
386,송파/NNP 에서/JKB 나서/VV 적__03/NNB 솔모루/NNP 겨냥/NNG
387,말__01/NNG 감정__06/NNG 값/NNG 욕망/NNG 마술__02/NNG 실현/NNG 에서/JKB 얻/VV
388,비평/NNG 이유__04/NNG 이/NP 에서/JKB 말미암/VV 것/NNB
389,김/NNP 선생__01/NNG 어제/MAG 파리/NNP 에서/JKB 무사히__02/MAG 서울/NNP 떠나/VV
390,김칠규/NNP 현대씨름단/NNP 코치/NNG 지나/VV 일/NNB 입원__01/NNG 중__04/NNB 서울중앙병원/NNP 에서/JKB 퇴원__01/NNG
391,일기__12/NNG 쓰__01/VV 것/NNB 다음__01/NNG 가지/NNB 점__10/NNG 에서/JKB 유익__01/NNG
392,질경이/NNG 뿌리/NNG 줄기__01/NNG 번식/NNG 씨__01/NNG 에서/JKB 생겨나/VV
393,그리고/MAJ 암흑/NNG 인사말/NNG 이쪽/NP 에서/JKB 저쪽/NP 옮기/VV 것/NNB
394,그/NP 머물/VV 시간/NNG 대개__03/MAG 삼십/NR 분__08/NNB 에서/JKB 시간/NNG 정도__11/NNG
395,강물/NNG 폴란드/NNP 강__01/NNG 에서/JKB 오/VV
396,나물__01/NNG 주로/MAG 먹__02/VV 계절__01/NNG 봄/NNG 에서/JKB 여름__01/NNG
397,봉투__02/NNG 에서/JKB 나오/VV 것/NNB 편지__02/NNG 장__22/NNB
398,아낙/NNG 머리__01/NNG 에서/JKB 보퉁이/NNG 떨어지/VV
399,정자/NNG 간__10/NNB 에서/JKB 나오/VV 사람/NNG
400,뺄셈/NNG 수__26/NNG 에서/JKB 수__26/NNG 빼__01/VV 계산__01/NNG 방법/NNG
401,그것/NP 자기/NP 암시__01/NNG 에서/JKB 오/VV 가상__05/NNG 통증/NNG
402,구질__04/NNG 에서/JKB 달라지/VV 점/NNB
403,버스__02/NNG 대__15/NNB 아파트/NNG 신축__03/NNG 공사장/NNG 모퉁이/NNG 에서/JKB 이쪽/NP 오/VV
404,전망__03/NNG 더/MAG 이상__05/NNG 악재__01/NNG 터지/VV 전제하/NNG 에서/JKB
405,우리/NP 모두/MAG 차__06/NNG 에서/JKB 내리/VV
406,사람/NNG 사이__01/NNG 에서/JKB 태어나/VV 아이__01/NNG 비형__04/NNG 것/NNB
407,그룹__01/NNG 간__10/NNB 신경전/NNG 벌어지__02/VV 얘기/NNG 여기/NP 에서/JKB
408,호__14/NNB 에서/JKB 북쪽/NNG 떨어지/VV 위치__01/NNG
409,보일러/NNG 에서/JKB 물__01/NNG 올라가/VV 소리__01/NNG
410,정보__06/NNG 시대__02/NNG 힘__01/NNG 정보__06/NNG 에서/JKB 나오/VV
411,열/NR 시/NNB 민재/NNP 나/NP 술집/NNG 에서/JKB 나오/VV
412,능__05/NNG 에서/JKB 가장__01/MAG 가깝/VA 마을__01/NNG 사릉리/NNP
413,약속/NNG 시간__04/NNG 에서/JKB 겨우/MAG 분__08/NNB 지나/VV 뿐/NNB
414,더/MAG 이상__05/NNG 비난/NNG 에서/JKB 자유__03/NNG 안/MAG 되__01/VV
415,국물/NNG 맛__01/NNG 재료__01/NNG 에서/JKB 나오/VV 때문/NNB
416,너/NP 지하철/NNG 호__14/NNB 선__x21/NNG 번/NNB 전동차/NNG 안__01/NNG 에서/JKB 밖/NNG 내다보/VV
417,절__01/NNG 에서/JKB 하산/NNG 장하일/NNP 찾아가/VV 사람/NNG 구평서/NNP
418,어둠/NNG 속__01/NNG 에서/JKB 모또/NNG 대__15/NNB 불쑥/MAG 튀어나오/VV
419,무르나우/NNP 에서/JKB 킬로미터/NNB 거리__08/NNG 기차__01/NNG 다니/VV
420,포커/NNG 페이스__88/NNG 말__01/NNG 그대로/MAG 포커/NNG 판__01/NNG 에서/JKB 나오/VV 말__01/NNG
421,아직/MAG 굶주림/NNG 에서/JKB 헤어나/VV 까닭/NNG
422,경호__05/NNG 부담__01/NNG 따르__01/VV 이유__04/NNG 에서/JKB
423,물론/MAG 이유__04/NNG 에서/JKB 폭력/NNG 수__02/NNB 없/VA
424,기사문/NNG 사회__07/NNG 각계/NNG 에서/JKB 발생/NNG 일__01/NNG 소재__05/NNG 다루__01/VV
425,호주머니/NNG 에서/JKB 오천/NR 원__01/NNB 권__x05/NNG 장__22/NNB 꺼내/VV
426,아들/NNG 딸__01/NNG 다/MAG 같이/MAG 어머니/NNG 자궁__02/NNG 에서/JKB 나오/VV
427,중국/NNP 에서/JKB 오/VV
428,머리끝/NNG 에서/JKB 발끝/NNG 붉__01/VA 흙/NNG 푸석푸석__01/MAG
429,류/NNP 씨/NNB 담뱃갑/NNG 셔츠/NNG 윗주머니/NNG 에서/JKB 꺼내/VV
430,그러나/MAJ 불안__01/NNG 주로/MAG 환경__02/NNG 에서/JKB 나오/VV
431,안개/NNG 속__01/NNG 하모니카/NNG 소리__01/NNG 서점__03/NNG 에서/JKB 출판사/NNG 옮기/VV
432,주머니/NNG 에서/JKB 칼__01/NNG 꺼내/VV
433,그/NP 그녀/NP 등__01/NNG 뒤__01/NNG 에서/JKB 팔__01/NNG 빼내/VV
434,창세기/NNP 장__25/NNG 절__08/NNG 하반__01/NNG 절__08/NNG 에서/JKB 절__08/NNG 이렇/VA
435,그믐달/NNG 막__01/MAG 동산__01/NNG 에서/JKB 솟아오르/VV 새벽녘/NNG
436,장삼/NNG 위__01/NNG 왼쪽/NNG 어깨__01/NNG 에서/JKB 오른쪽/NNG 겨드랑이/NNG 밑__01/NNG 걸치/VV 옷/NNG
437,높/VA 추상__01/NNG 에서/JKB 구체__02/NNG 하강/NNG
438,그/NP 주머니/NNG 에서/JKB 알약/NNG 꺼내/VV
439,뼈/NNG 끝/NNG 에서/JKB 들소/NNG 나오/VV
440,솔밭/NNG 쪽__05/NNB 에서/JKB 이슬비/NNG 날아들/VV
441,대개__03/NNG 뒤__01/NNG 에서/JKB 갑자기/MAG 튀어나오/VV
442,요르단/NNP 수도__09/NNG 암만/NNP 에서/JKB 버스__02/NNG 스물두/NR 시간__04/NNG 걸리__01/VV
443,집__01/NNG 안__01/NNG 에서/JKB 동호/NNP 밖/NNG 나가/VV
444,전국__03/NNG 체전__02/NNG 에서/JKB 발__01/NNG 삐__02/VV
445,산__01/NNG 너머/NNG 에서/JKB 호랑이/NNG 오/VV
446,오십/NR 대__06/NNB 경비__04/NNG 아저씨/NNG 서랍/NNG 에서/JKB 손전등/NNG 꺼내/VV 말__01/NNG
447,당신/NP 건강__03/NNG 자전거/NNG 행복__02/NNG 자전거/NNG 에서/JKB 오/VV
448,그것/NP 생명체/NNG 본능/NNG 에서/JKB 오/VV
449,이/NP 분노/NNG 에서/JKB 웃음/NNG 스스럼없이/MAG 오가/VV
450,배__02/NNG 고국__02/NNG 에서/JKB 오/VV 배__02/NNG
451,년__02/NNB 에서/JKB 년__02/NNB 떨어지/VV 때__01/NNG 꾀춤/NNG
452,프랑스/NNP 앙데팡당전/NNG 반동/NNG 에서/JKB 생겨나/VV 운동__02/NNG
453,우리/NP 나라/NNG 노동자/NNG 대부분/NNG 시골/NNG 에서/JKB 올라오/VV
454,태평로/NNP 서울/NNP 특별시/NNG 세종로/NNP 네거리/NNG 에서/JKB 남대문/NNP 사이__01/NNG 있/VV 거리__01/NNG
455,즉/MAG 언어__01/NNG 습관/NNG 에서/JKB 깨우치/VV 것/NNB
456,서울/NNP 에서/JKB 내려오/VV 길__01/NNG
457,그러/VV 여성__01/NNG 적령기/NNG 세__13/NNB 에서/JKB 세__13/NNB
458,맨땅/NNG 에서/JKB 전설__04/NNG 일구__01/VV 김태영/NNP 최진철/NNP 유상철/NNP
459,아파트/NNG 풀밭/NNG 아마/MAG 둥지/NNG 에서/JKB 떨어지/VV 모양__02/NNG
460,그런데/MAJ 친구__02/NNG 입/NNG 에서/JKB 의외/NNG 대답/NNG 튀어나오/VV
461,긴장/NNG 다비/NNP 입/NNG 에서/JKB 다시/MAG 웃음/NNG 흘러나오/VV
462,할아버지/NNG 눈__01/NNG 에서/JKB 눈물__01/NNG 주르르/MAG 흘러내리/VV
463,학교/NNG 에서/JKB 아이__01/NNG 장난/NNG 카드/NNG 보내/VV
464,주변__04/NNG 이곳저곳/NNG 에서/JKB 사방__03/NNG 팔도/NNG 말__01/NNG 튀어나오/VV
465,고려대학교/NNP 에서/JKB 시작__01/NNG 너/NP 꿈__01/NNG 경북대학교/NNP 가/VV
466,그때/NNG 코__01/NNG 에서/JKB 선혈/NNG 선뜻선뜻/MAG 흘러나오/VV
467,고심__02/NNG 끝/NNG 운전석/NNG 윗자리/NNG 차__06/NNG 천장__02/NNG 에서/JKB 에어백/NNG 나오/VV 설계__02/NNG
468,여주/NNP 에서/JKB 사람/NNG 맥주/NNG 공장/NNG 일__01/NNG 가/VV
469,대사__17/NNG 에서/JKB 드디어/MAG 설명/NNG 나오/VV
470,고치__01/NNG 에서/JKB 마리/NNB 청벌/NNG 나오/VV
471,아낙/NNG 입/NNG 에서/JKB 어마지두/NNG 비명__02/NNG 터지/VV
472,미국/NNP 일본/NNP 에서/JKB 생태__02/NNG 산업/NNG 환경__02/NNG 산업/NNG 말__01/NNG 나오/VV
473,반석/NNG 에서/JKB 물__01/NNG 나/VV
474,뜻밖에/MAG 사람/NNG 사방/NNG 에서/JKB 구름__01/NNG 몰려들/VV
475,곳__01/NNG 에서/JKB 그/NP 연락__02/NNG 하/VV
476,고향__02/NNG 에서/JKB 분__01/NNB 찾아오/VV
477,이때/NNG 명태/NNG 아가리/NNG 에서/JKB 슬그머니/MAG 보살__02/NNG 일어나/VV
478,어서/MAG 이놈/NP 데/NNB 에서/JKB 떠나/VV
479,박/NNP 목사__05/NNG 자리__01/NNG 에서/JKB 일어나/VV 말__01/NNG
480,그/NP 온몸/NNG 에서/JKB 땀__01/NNG 냄새/NNG 잔뜩/MAG 풍기/VV
481,아랫목/NNG 에서/JKB 라디오/NNG 소리__01/NNG 들려오/VV
482,매일/MAG 아침/NNG 노동청/NNG 에서/JKB 안부__01/NNG 전화__07/NNG 오/VV
483,그녀/NP 자리__01/NNG 에서/JKB 발딱/MAG 일어서/VV
484,가르시아/NNP 자리__01/NNG 에서/JKB 일어서/VV
485,그녀/NP 욕실/NNG 에서/JKB 나오/VV
486,유진이/NNP 여섯/NR 달__05/NNG 안__01/NNG 고등학교/NNG 에서/JKB 떨어지/VV
487,경축일/NNG 즈음/NNB 관공서/NNG 에서/JKB 가끔/MAG 들어오/VV 주문__04/NNG 전부__05/NNG
488,시간__04/NNG 속__01/NNG 에서/JKB 빠져나오/VV
489,봉투__02/NNG 안__01/NNG 에서/JKB 나오/VV 것/NNB 스카프/NNG
490,당신/NP 나/NP 통장__02/NNG 에서/JKB 모두/MAG 인출__01/NNG 계산__01/NNG 끝내/MAG 놓__01/VV
491,천/NR 에서/JKB 만/NR 마리/NNB 탄생/NNG 회/NNB 빈도__03/NNG 나타나/VV
492,오늘/NNG 운동__02/NNG 연습__02/NNG 에서/JKB 해방__05/NNG 되__01/VV 첫날/NNG
493,라디오/NNG 에서/JKB 계속/MAG 뉴스/NNG 흘러나오/VV
494,정치__03/NNG 상황__02/NNG 여소야대/NNG 에서/JKB 여대야소/NNG 바뀌/VV 때문/NNB
495,옥점이/NNP 방__07/NNG 에서/JKB 톡/MAG 튀어나오/VV
496,멀/VA 거리__08/NNG 에서/JKB
497,넷째/NR 경직__04/NNG 고정__06/NNG 관념__02/NNG 에서/JKB 벗어나/VV
498,서서히/MAG 진행__02/NNG 발병__03/NNG 에서/JKB 사망__04/NNG 년__02/NNB 정도__11/NNG 걸리__01/VV
499,새참/NNG 오전__02/NNG 시/NNB 에서/JKB 시/NNB 사이__01/NNG 먹__02/VV
500,간장__01/NNG 담그/VV 시기__04/NNG 음력__02/NNG 월/NNB 에서/JKB 월/NNB
501,또/MAG 신입__03/NNG 사원__04/NNG 에서/JKB 출발/NNG 최고__02/NNG 경영자__01/NNG 오르/VV
502,성인__05/NNG 들일/NNG 에서/JKB 돌아오/VV 농부__01/NNG 묘사__02/NNG
503,여성지/NNG 에서/JKB 보내/VV 원고__03/NNG 청탁서/NNG 동기__07/NNG
504,그것/NP 사회__07/NNG 에서/JKB 의도__02/NNG 심__01/VV 이미지/NNG
505,하지만/MAJ 갑자기/MAG 뭐/NP 속__01/NNG 에서/JKB 울컥/MAG 솟구치/VV
506,군산방송국/NNP 쪽__05/NNB 에서/JKB 들려오/VV 이야기/NNG
507,힘__01/NNG 직급__01/NNG 자리__01/NNG 에서/JKB 나오/VV 것/NNB
508,그러나/MAJ 물__01/NNG 에서/JKB 구정물/NNG 냄새/NNG 나/VV
509,배지__01/NNG 에서/JKB 빨랫줄/NNG 확/MAG 끄집어내/VV
510,사복__04/NNG 차림/NNG 자리__01/NNG 에서/JKB 일어서/VV
511,관악산/NNP 에서/JKB 발원__01/NNG 동쪽/NNG 광주/NNP 경계__04/NNG 양재천/NNP 흐르__01/VV
512,나/NP 그것/NP 고구려/NNP 말기__05/NNG 자행__03/NNG 연개소문/NNP 독재/NNG 에서/JKB 찾/VV
513,매표소/NNG 에서/JKB 분__08/NNB 거리__08/NNG 폭포/NNG 있/VV
514,전국__03/NNG 각지__03/NNG 에서/JKB 선생__01/NNG 많이/MAG 오/VV
515,차__06/NNG 에서/JKB 내리/VV
516,무덤/NNG 매표소/NNG 에서/JKB 멀리/MAG 떨어지/VV
517,가림벽/NNG 센티/NNB 정도__11/NNG 높이/NNG 화장실/NNG 에서/JKB 물__01/NNG 흐르__01/VV
518,지역__03/NNG 단체__02/NNG 법인체/NNG 의미/NNG 에서/JKB 보__01/VV
519,여기/NP 에서/JKB 방천/NNG 둑__01/NNG 같이/MAG 가/VV
520,기용설/NNG 대구/NNP 경북/NNP 배려__02/NNG 차원__01/NNG 에서/JKB 나오/VV
521,남자__02/NNG 나/NP 얼굴/NNG 에서/JKB 발끝/NNG 쓸__02/VV
522,하늘/NNG 위__01/NNG 에서/JKB 색__03/NNG 피__02/NNG 떨어지/VV
523,나/NP 세기__03/NNG 이전__03/NNG 프랑스/NNP 문학__01/NNG 에서/JKB 오/VV
524,베트남/NNP 권력__02/NNG 하노이/NNP 에서/JKB 나오/VV
525,신호등/NNG 쪽__05/NNB 에서/JKB 누구/NP 천천히/MAG 걸어오__01/VV
526,때__01/NNG 마침/MAG 부엌/NNG 에서/JKB 아주머니/NNG 나오/VV
527,여기/NP 에서/JKB 불안__01/NNG 생기/VV
528,지난해/NNG 미국/NNP 자동차업/NNG 수익__01/NNG 판매/NNG 에서/JKB 나오/VV
529,그러면/MAJ 기본/NNG 괘__02/NNG 어디/NP 에서/JKB 나오/VV 것/NNB
530,그렇지만/MAJ 감각__02/NNG 수용기/NNG 에서/JKB 발생/NNG 감각__02/NNG 자체__02/NNG 의미/NNG 없/VA
531,자란자란/MAG 스며들/VV 패배감/NNG 에서/JKB
532,노동자/NNG 문학__01/NNG 노동자/NNG 속__01/NNG 에서/JKB 나오/VV 시작__01/NNG 거/NNB
533,큰곰자리/NNG 에서/JKB 가깝/VA 별자리/NNG 북두칠성/NNG 국자/NNG 자루__02/NNG 남쪽/NNG 위치__01/NNG
534,대략/MAG 에서/JKB 리터/NNB 정도__11/NNG 되__01/VV
535,가입국/NNG 년__02/NNB 당시__02/NNG 개국/NNB 에서/JKB 현재/MAG 개국/NNB 늘어나/VV
536,그/NP 열등감/NNG 에서/JKB 자연__01/NNG 벗어나/VV
537,이때/NNG 여기저기/NNG 에서/JKB 하/VV
538,문학__01/NNG 해석__04/NNG 방법/NNG 해석__04/NNG 가능/NNG 에서/JKB 저절로/MAG 나오/VV
539,국회/NNG 권한/NNG 국회/NNG 국회/NNG 헌법/NNG 지위/NNG 에서/JKB 당연히__01/MAG 나오/VV 권한/NNG
540,아침/NNG 햇살/NNG 규혁/NNP 잠__01/NNG 에서/JKB 깨어나/VV
541,그러나/MAJ 오늘/NNG 저녁/NNG 읍__01/NNG 에서/JKB 돌아오/VV 조/NNP 씨/NNB
542,그/NP 조직위/NNG 에서/JKB 파견__01/NNG 나오/VV 안내자/NNG
543,체력/NNG 에서/JKB 오/VV 것/NNB
544,문제__06/NNG 전기__15/NNG 냉장고/NNG 에서/JKB 나오/VV 음식/NNG 맛__01/NNG
545,대니/NNG 보이__88/NNG 방__07/NNG 에서/JKB 흘러나오/VV
546,드물/VA 사람/NNG 중__04/NNB 하나/NR 하늘/NNG 에서/JKB
547,며느리/NNG 시어머니/NNG 몸__01/NNG 에서/JKB 나/VV 딸__01/NNG 때문/NNB
548,어서/MAG 빨리/MAG 속__01/NNG 에서/JKB 도망치/VV
