Number,Sentence
217,오늘/NNG 유경이/NNP 가/JKS 또/MAG 학교/NNG 에/JKB 따라오/VV 았/EP 다/EF ./SF
218,마포구/NNP 망원동/NNP 한강/NNP 시민/NNG 공원__03/NNG 에/JKB 이르__01/VV 는/ETM 주택가/NNG 골목길/NNG ./SF
219,저/NP 도/JX 지금__03/MAG 학교/NNG 에/JKB 가/VV 는/ETM 길__01/NNG 이/VCP ᄇ니다/EF ./SF 」/SS
220,작년/NNG 운동회/NNG 때__01/NNG 학교/NNG 에/JKB 구경__01/NNG 오/VV 시/EP 었/EP 어/EF ./SF "/SS
221,벼룩시장/NNG 에/JKB 한번/NNG 들르/VV 어/EC 보/VX 자구/EF !/SF
222,"/SS 공안국/NNP 에/JKB 가/VV 았었/EP 어/EF ./SF "/SS
223,이웃/NNG 에/JKB 놀/VV 러/EC 가/VX 시/EP 는/ETM 모양__02/NNG 이/VCP 었/EP 다/EF ./SF
224,"/SS 행정실/NNG 에/JKB ᆫ/JX 들르/VV 었/EP 나요/EF ?/SF "/SS
225,경축__02/NNG 대회__02/NNG 에/JKB 늦/VV 겠/EP 다/EF ./SF
226,아빠/NNG 가/JKS 외국__02/NNG 에/JKB 자주/MAG 다니/VV 시/EP 었/EP 거든요/EF ./SF
227,형사__02/NNG 는/JX 방__07/NNG 문턱/NNG 에/JKB 털썩/MAG 걸터앉/VV 았/EP 다/EF ./SF
228,아내__01/NNG 곁/NNG 에/JKB 눕__01/VV 었/EP 다/EF ./SF
229,아버지/NNG 또/MAG 술집/NNG 에/JKB 가/VV 았/EP 어/EF !/SF
230,국민학교/NNG 에/JKB 다니/VV 는/ETM 소녀__02/NNG 이/VCP 다/EF ./SF
231,할머니/NNG (/SS 밭둑/NNG 에/JKB 털썩/MAG 앉/VV 으며/EC )/SS 후유/IC !/SF
232,우리/NP 엄마/NNG 는/JX 학교/NNG 에/JKB 잘/MAG 안/MAG 오/VV 시/EP ᆫ다/EF ./SF
233,그/MM 후__08/NNG 우리/NP ᆫ/JX 그/MM 집__01/NNG 에/JKB ᆯ/JKO 자주/MAG 들르/VV ᆫ다/EF ./SF
234,먼저/MAG 무대__06/NNG 에/JKB 오르/VV ᆫ/ETM 후보__04/NNG 는/JX 김정연/NNP ./SF
235,어쨌든/MAG 나/NP 는/JX 그날/NNG 투표장/NNG 에/JKB 나가/VV 았/EP 다/EF ./SF
236,유열/NNP 신효범/NNP 조규찬/NNP 이/JKS 함께/MAG 발렌타인데이/NNG 콘서트/NNG 무대__06/NNG 에/JKB 서/VV ᆫ다/EF ./SF
237,군청__01/NNG 에/JKB 다다르/VV 았/EP 다/EF ./SF
238,나/NP 는/JX 옥수수/NNG 밭두렁/NNG 에/JKB 그만/MAG 눕__01/VV 어/EC 버리/VX 었/EP 다/EF ./SF
239,학교/NNG 에/JKB 들어가__01/VV 니/EC 벌써/MAG 수업__04/NNG 이/JKS 시작__01/NNG 되/XSV 었/EP 다/EF ./SF
240,화실__04/NNG 에/JKB ᆯ/JKO 가/VV ᆯ/ETM 참/NNB 이/VCP 었/EP 다/EF ./SF
241,뚱쇠/NNG 는/JX 무시무시/XR 입/NNG 에/JKB 넣/VV 었/EP 다/EF ./SF
242,예술/NNG 에/JKB 창작/NNG 의/JKG 자유__03/NNG 를/JKO 가지/VV 어다/EC 주/VX 었/EP 으니까요/EF ./SF
243,모처럼/MAG 처가/NNG 에/JKB 다녀오/VV 는/ETM 길__01/NNG 이/VCP 었/EP 다/EF ./SF
244,우리/NP 아버지/NNG 께서/JKS 는/JX 탄광__02/NNG 에/JKB 다니/VV 시/EP ᄇ니다/EF ./SF
245,"/SS 우리/NP 아버지/NNG 는/JX 회사__04/NNG 에/JKB 다니/VV 시/EP 어요/EF ./SF "/SS
246,당장__02/NNG 산__01/NNG 에/JKB 가/VV 자/EF ./SF "/SS
247,영순이/NNP 는/JX 우리/NP 집__01/NNG 에/JKB 자주/MAG 드나들/VV 었/EP 다/EF ./SF
248,"/SS 언론/NNG 에/JKB 흘리/VV ᆫ다/EF ?/SF "/SS "/SS 예/IC ./SF
249,초/XPN 밭/NNG 할머니/NNG 는/JX 자리__01/NNG 에/JKB 몸져눕/VV 었/EP 습니다/EF ./SF
250,나/NP 는/JX 꼭__03/MAG 집__01/NNG 에/JKB 가/VV 아야/EC 하/VX ᄇ니다/EF ./SF
251,고갯길/NNG 에/JKB 다다르/VV 았/EP 다/EF ./SF
252,집__01/NNG 에/JKB 다녀오/VV 는/ETM 길__01/NNG 이/VCP 었/EP 다/EF ./SF
253,어서/MAG 외양간/NNG 에/JKB 가/VV 자/EF ./SF "/SS
254,여행__02/NNG 의/JKG 마지막/NNG 장소__05/NNG 이/VCP ᆫ/ETM 파리/NNP 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
255,롱아일랜드/NNP 비치__88/NNG 하우스/NNG 에/JKB 가/VV 는/ETM 길__01/NNG 이/VCP 지/EF ?/SF "/SS
256,어머니/NNG 가/JKS 마루__03/NNG 에/JKB 주저앉/VV 아/EC 탄식__02/NNG 하/XSV 았/EP 다/EF ./SF
257,그/MM 순간__03/NNG 시어머니/NNG 가/JKS 사립문/NNG 에/JKB 딱__03/MAG 들어서/VV 었/EP 다/EF ./SF
258,거기/NP 에/JKB 이/VCP 라도/EC 가시/VV 지/EF ./SF
259,"/SS 오늘/MAG 시골집/NNG 에/JKB 가/VV 아야/EC 하/VX 는데/EF ./SF "/SS
260,"/SS 서울/NNP 에/JKB 는/JX 왜/MAG 오/VV 시/EP 었/EP 소/EF ?/SF "/SS
261,동아시아/NNP 의/JKG 시베리아/NNP 에서/JKB 일본/NNP 에/JKB 걸치/VV 어/EC 번식/NNG 하/XSV ᆫ다/EF ./SF
262,학생/NNG 은/JX 학교/NNG 에/JKB 가/VV 았/EP 다/EF ./SF
263,나/NP 는/JX 룡성/NNP 43/SN 호__14/NNB 초대소/NNG 에/JKB 돌아오/VV 았/EP 다/EF ./SF
264,어쨌든/MAG 집__01/NNG 에/JKB 가/VV 자/EF ./SF
265,새삼스러이/MAG 고향__02/NNG 에/JKB 는/JX 왜/MAG 내려오/VV 려는/ETM 거/NNB 이/VCP 야/EF ./SF
266,우리/NP 들/XSN 은/JX 정류장/NNG 에/JKB 나가/VV 았/EP 다/EF ./SF
267,남수/NNP 는/JX 35/SN 노트/NNG 쾌속정/NNG 에/JKB 몸__01/NNG 을/JKO 싣/VV 었/EP 다/EF ./SF
268,어느/MM 사무실/NNG 에/JKB 갖/VV 다/EC 주/VX 었/EP 어/EF ?/SF
269,그리고/MAJ 무릎/NNG 위__01/NNG 에/JKB 우산__01/NNG 을/JKO 놓__01/VV 는다/EF ./SF
270,"/SS 아버지/NNG ,/SP 제/NP 가/JKS 장터/NNG 마을__01/NNG 에/JKB 다녀오/VV ᆯ게요/EF ./SF
271,그냥/MAG 책__01/NNG 에/JKB 눈__01/NNG 을/JKO 박/VV 고/EC 있/VX 었/EP 다/EF ./SF
272,김/NNP 은/JX 자리__01/NNG 에/JKB 앉/VV 으며/EC 현/NNP 더러/JKB ,/SP
273,그/NP 들/XSN 은/JX 원장__07/NNG 을/JKO 마당/NNG 에/JKB 패대기치/VV 었/EP 다/EF ./SF
274,그런데/MAJ 이/NP 처럼/JKB 자네/NP 는/JX 여기/NP 에/JKB 오/VV 아/EC 있/VX 구먼/EF ./SF
275,산소__01/NNG 에/JKB 오/VV 시/EP 었/EP 습니꺼/EF ?/SF "/SS
276,"/SS 우물__01/NNG 에/JKB 나가/VV 아/EC 보/VX 아/EF !/SF "/SS
277,그래서/MAJ 현장__03/NNG 에/JKB 나가/VV 아야/EC 하/VX 았/EP 다/EF ./SF
278,최경지/NNP ,/SP 집__01/NNG 에/JKB 가/VV 아서/EC 보/VX 자/EF ./SF
279,"/SS 복덕방/NNG 에/JKB 좀/MAG 가/VV 아/EC 보/VX 지/EF ./SF "/SS
280,"/SS 가끔/MAG 이곳/NP 에/JKB 오/VV 곤/EC 하/VX 지요/EF ./SF
281,"/SS 저/NP ᆫ/JX 할머니/NNG 집__01/NNG 에/JKB 가/VV 겠/EP 습니다/EF ./SF
282,학교/NNG 에/JKB 가/VV 았/EP 습니다/EF ./SF
283,우리/NP 친정__04/NNG 에/JKB 가/VV 면/EC 얼마나/MAG 사근사근/XR 하/XSA ᆫ데/EF ./SF
284,자연__01/NNG 에/JKB 들/XSN 너무/MAG 돌아오/VV 아/EC 걱정/NNG 이/VCP 야/EF ./SF "/SS
285,집__01/NNG 에/JKB 거의/MAG 다/MAG 오/VV 아/EC 가/VX ᆫ다/EF ./SF
286,엄마/NNG 는/JX 저고리__01/NNG 에/JKB 얼굴/NNG 을/JKO 묻__02/VV 었/EP 습니다/EF ./SF
287,"/SS 종가__01/NNG 에/JKB 가/VV ᆫ다/EF ./SF
288,"/SS 왜/MAG 국문__01/NNG 과__04/NNG 에/JKB ᆯ/JKO 가/VV 았/EP 죠/EF ?/SF "/SS
289,경북고등학교/NNP 에/JKB 무/XPN 시험__03/NNG 진학/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
290,엄마/NNG 와/JKB 같이/MAG 밭/NNG 에/JKB 가/VV 았/EP 다/EF ./SF
291,그래서/MAJ 인천/NNP 에/JKB 가/VV ᆫ/ETM 거/NNB 이/VCP 었/EP 어/EF ./SF
292,오후__02/NNG 본교__01/NNG 에/JKB 가/VV 았/EP 다/EF ./SF
293,동쪽/NNG 회랑/NNG 에/JKB 들어서/VV 자/EC 사방__03/NNG 은/JX 이미/MAG 어둑/XR 하/XSA 다/EF ./SF
294,8/SN 시/NNB 차__06/NNG 로/JKB 대구/NNP 에/JKB 가/VV 았/EP 다/EF ./SF
295,"/SS 학교/NNG 에/JKB 다녀오/VV 았/EP 습니다/EF ./SF "/SS
296,[/SS 남산/NNP 에/JKB 가/VV 자니까/EC …/SE ./SF ]/SS
297,매일/MAG 아침/NNG 산__01/NNG 에/JKB 같이/MAG 가/VV 니까/EF ./SF
298,그/NP 는/JX 다시/MAG 침대__02/NNG 에/JKB 눕__01/VV 었/EP 다/EF ./SF
299,나/NP ᆫ/JX 다시/MAG 주인__01/NNG 의/JKG 손__01/NNG 에/JKB 되돌아오/VV 았/EP 다/EF ./SF
300,밭두덩/NNG 에/JKB 올라서/VV 자/EC 돌각/NNG 담__01/NNG 이/VCP 다/EF ./SF
301,"/SS 여보/IC ,/SP 병원__02/NNG 에/JKB 가/VV 아/EC 보/VX ᄇ시다/EF ./SF "/SS
302,"/SS 나/NP 사실/MAG 여기/NP 에/JKB 오/VV ᆯ/ETM 처지/NNG 가/JKS 아니/VCN 야/EF ./SF
303,교장실/NNG 에/JKB 가/VV 아/EC 보/VX 았/EP 다/EF ./SF
304,희은/NNP 은/JX 한치/NNG 를/JKO 방바닥/NNG 에/JKB 패대기/NNG 를/JKO 치__02/VV 었/EP 다/EF ./SF
305,규혁/NNP 은/JX 소파__06/NNG 에/JKB 그대로/MAG 주저앉/VV 았/EP 다/EF ./SF
306,-/SS 공장__02/NNG 에/JKB 다니/VV 려고/EC 하/VX 았었/EP 어요/EF ./SF
307,또/MAG 초소/NNG 에/JKB 가/VV 았었/EP 소/EF ?/SF 」/SS
308,"/SS 샘골/NNP 단경이/NNP 네/XSN 집__01/NNG 에/JKB 가/VV 시/EP 었/EP 다/EF ./SF
309,"/SS 그리고/MAJ 우리/NP 집__01/NNG 에/JKB 애__02/NNG 좀/MAG 보내/VV 어/EF ./SF
310,사설__01/NNG 학원__02/NNG 에/JKB 다니/VV 는/ETM 학생/NNG 은/JX 소수__08/NNG 이/VCP 다/EF ./SF
311,유치원/NNG 에/JKB 다니/VV ᆯ/ETM 때__01/NNG 이/VCP 었/EP 다/EF ./SF
312,그곳/NP 에/JKB 가/VV 자/EF ./SF
313,방학/NNG 하/XSV 아서/EC 집__01/NNG 에/JKB 가/VV 는/ETM 거/NNB 이/VCP 가/EF ./SF "/SS
314,대모벌/NNP 은/JX 그곳/NP 에/JKB 먹이/NNG 를/JKO 내려놓/VV 는다/EF ./SF
315,"/SS 저/MM 총각/NNG 하고/JKB 교육청/NNG 에/JKB 좀/MAG 가/VV ᆯ려고요/EF ./SF "/SS
316,나/NP 는/JX 빨리/MAG 과학실/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
317,-/SS 왜/MAG 공장__02/NNG 에/JKB 가/VV 려고/EC 하/VX 았/EP 지/EF ?/SF
318,영순이/NNP 는/JX 엉거주춤/MAG 다시/MAG 프레이저/NNP 옆/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
319,아/IC 왜/MAG 시청역/NNP 에/JKB ᆯ/JKO 안/MAG 가/VV 아/EF ?/SF
320,작은아버지/NNG 는/JX 누나/NNG 를/JKO 마루__03/NNG 위__01/NNG 에/JKB 반듯이/MAG 눕히/VV 었/EP 다/EF ./SF
321,K/SL 는/JX 소파__06/NNG 에/JKB 앉/VV 았/EP 다/EF ./SF
322,분교장/NNG 에/JKB 갖/VV 다/EC 주/VX ᆫ단다/EF ./SF
323,밤__01/NNG 의/JKG 숲__01/NNG 에/JKB 가/VV 아/EC 보/VX 았/EP 습니까/EF ?/SF
324,어느새/MAG 교문__01/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
325,그래서/MAJ 또/MAG 자리__02/NNG 에/JKB 눕__01/VV 어/EC 있/VX 어야/EC 하/VX 았/EP 습니다/EF ./SF
326,내일/NNG 은/JX ,/SP 약국__02/NNG 에/JKB 가/VV 아야/EC 하/VX 겠/EP 다/EF ./SF
327,우리/NP 일행__01/NNG 은/JX 모두/MAG 자리__01/NNG 에/JKB 주저앉/VV 았/EP 다/EF ./SF
328,학교/NNG 에/JKB 돌아오/VV 니/EC 4/SN 시/NNB 반__07/NNG 이/VCP 더라/EF ./SF
329,모란공원/NNP 에/JKB 가/VV ᆫ다/EF ./SF
330,저녁/NNG 에/JKB 댁/NNG 으로/JKB 찾아뵙/VV 겠/EP 습니다/EF ./SF "/SS
331,'/SS 읍__01/NNG 에/JKB 까지/JX 같이/MAG 가/VV ᆯ걸/EF !/SF
332,"/SS 동해/NNP 에/JKB 가/VV ᄇ니다/EF ./SF "/SS
333,어둑/XR 하/XSA 아/EC 지/VX ᆯ/ETM 무렵/NNB 경성역/NNP 에/JKB 내리/VV 었/EP 다/EF ./SF
334,동수/NNP 는/JX 바닷가/NNG 모래__01/NNG 위__01/NNG 에/JKB 털썩/MAG 주저앉/VV 았/EP 습니다/EF ./SF
335,호길/NNP 은/JX 시나브로/MAG 자리__01/NNG 에/JKB 주저앉/VV 았/EP 다/EF ./SF
336,버스__02/NNG 가/JKS 노루목/NNP 종점/NNG 에/JKB 서/VV 었/EP 다/EF ./SF
337,그리고/MAJ 점심시간/NNG 이/VCP 면/EC 학교/NNG 뒷산/NNG 에/JKB 올라가/VV 았/EP 다/EF ./SF
338,아저씨/NNG 는/JX 여전히/MAG 침대__02/NNG 에/JKB 눕__01/VV 었/EP 다/EF ./SF
339,동창회/NNG 모임__01/NNG 에/JKB 도/JX 전혀__01/MAG 나가/VV 지/EC 않/VX 았/EP 다/EF ./SF
340,대학__01/NNG 에/JKB 떨어지/VV 어/EC 보/VX 아라/EF ./SF
341,몰래/MAG 극장/NNG 에/JKB ᆯ/JKO 가/VV 고/EC 싶/VX 어/EC 하/VX ᆫ다/EF ./SF
342,"/SS 나/NP 집__01/NNG 에/JKB 못/MAG 들어가__01/VV 아/EF ./SF "/SS
343,신부__10/NNG 집__01/NNG 에/JKB 도착__01/NNG 하/XSV 면/EC 전안례/NNG 를/JKO 올리__01/VV ᆫ다/EF ./SF
344,공항__02/NNG 에/JKB 나/JX 가/VV ᆯ까/EF ?/SF
345,"/SS 아저씨/NNG ,/SP 나/NP ᆫ/JX 고향__02/NNG 에/JKB 가/VV 고/EC 싶/VX 어요/EF ./SF
346,「/SS 그럼/MAJ 어서/MAG 들/XSN 집__01/NNG 에/JKB 가/VV 아/EC 보/VX 아/EF ./SF 」/SS
347,누님/NNG 이/JKS 방__07/NNG 에/JKB 들어가__01/VV 시/EP ᆫ다/EF ./SF
348,"/SS '/SS 이제/MAG ,/SP 우리/NP 집__01/NNG 에/JKB 가/VV 자/EC ./SF '/SS
349,왜/MAG 여의도/NNP 에/JKB 가/VV 았/EP 습니까/EF ?/SF …/SE …/SE
350,결국/NNG 대학__01/NNG 에/JKB 는/JX 들어가__01/VV 지/EC 못하/VX ᄆ/ETN ./SF
351,어미__01/NNG 가/JKS 거지__01/NNG 차림/NNG 으로/JKB 희망원/NNP 에/JKB 찾아오/VV 았/EP 던/ETM 날__01/NNG ./SF
352,자/IC ,/SP 이제/MAG 동물원/NNG 에/JKB 다/MAG 오/VV 았/EP 다/EF ./SF
353,이곳/NP 에/JKB 도착__01/NNG 하/XSV 자/EC 모두/MAG 인차/NNG 에서/JKB 내리/VV 었/EP 다/EF ./SF
354,드디어/MAG 그/MM 아이__01/NNG 네/XSN 집__01/NNG 에/JKB 이르__01/VV 었/EP 습니다/EF ./SF
355,아화/NNP 학교/NNG 의/JKG 분교장/NNG 에/JKB 가/VV 아/EC 보/VX 았/EP 다/EF ./SF
356,우리/NP 어머니/NNG 는/JX 선탄__02/NNG 에/JKB 나가/VV 시/EP ᆫ다/EF ./SF
357,다음날/NNG 은/JX 일요일/NNG 이/VCP 어서/EC 교회__02/NNG 에/JKB 가/VV 았/EP 다/EF ./SF
358,윤/NNP 서방__02/NNG 은/JX 면사무소/NNG 에/JKB 까지/JX 그/NP 를/JKO 따라오/VV 았/EP 다/EF ./SF
359,"/SS 여태/MAG 까지/JX 집__01/NNG 에/JKB 안/MAG 가/VV 았/EP 어/EF ?/SF "/SS
360,빵__03/NNG 에/JKB 가/VV 는/ETM 것/NNB 이/JKS 지긋지긋__02/MAG 하/XSA 았/EP 지요/EF ./SF
361,하여튼/MAG 서울/NNP 에/JKB 가/VV 고/EC 싶/VX 어요/EF ./SF
362,"/SS 시장__04/NNG 에/JKB 가/VV 시/EP 었/EP 어/EF ./SF "/SS
363,"/SS 서울/NNP 에/JKB 가/VV 고/EC 싶/VX 어요/EF ./SF
364,"/SS 서울/NNP 에/JKB 언제/MAG 오/VV 시/EP 었/EP 습니까/EF ?/SF "/SS
365,"/SS 이__05/MM 차__06/NNG 에/JKB 가/VV 시/EP 오/EC ?/SF "/SS
366,나/NP 도/JX 내일/NNG 부터/JX 는/JX 직장__05/NNG 에/JKB ᆯ/JKO 나가/VV ᆫ다/EF ./SF
367,"/SS 병원__02/NNG 에/JKB 가/VV 아야/EC 하/VX 지/EC 않/VX 겠/EP 어요/EF ?/SF "/SS
368,그리고/MAJ 그/NP 는/JX 군대__03/NNG 에/JKB 끌려가/VV ᆫ다/EF ./SF
369,"/SS 엄니/NNG 엄니/NNG ,/SP 나/NP 집__01/NNG 에/JKB 가/VV ᆯ라요/EF ./SF "/SS
370,"/SS 도서관/NNG 에/JKB 자주/MAG 오/VV 나/EC 보/VX 아요/EF ?/SF "/SS
371,집__01/NNG 에/JKB 가/VV 자/EF ./SF "/SS
372,"/SS 아니야/IC ,/SP 요새__01/NNG 는/JX 단집/NNG 에/JKB 도/JX 못/MAG 가/VV 아요/EF ./SF
373,징검다리__01/NNG 에/JKB 오/VV 았/EP 다/EF ./SF
374,왜/MAG 집__01/NNG 에/JKB 돌아오/VV 지/EC 않/VX 는/ETM 것/NNB 이/VCP ᆯ까/EF ?/SF
375,엄마/NNG 께서/JKS 는/JX 가끔/MAG 집__01/NNG 에/JKB 오/VV 시/EP ᆫ다/EF ./SF
376,이제/MAG 그만/MAG 집__01/NNG 에/JKB 가/VV 자/EF ./SF "/SS
377,"/SS 석순/NNP 아/JKV ,/SP 집__01/NNG 에/JKB 가/VV 아야지/EF ./SF "/SS
378,야트막/XR 하/XSA ᆫ/ETM 산등성이/NNG 가/JKS 시야__03/NNG 에/JKB 들어오/VV 았/EP 다/EF ./SF
379,"/SS 언니/NNG 친정__04/NNG 에/JKB 가/VV 시/EP 었/EP 어요/EF ./SF "/SS
380,미스__03/NNG 송/NNP 은/JX 창__09/NNG 밖/NNG 에/JKB 눈길__01/NNG 을/JKO 던지/VV 었/EP 다/EF ./SF
381,과연__01/MAG 자기/NP 딸__01/NNG 을/JKO 매춘/NNG 굴__04/NNG 에/JKB 보내/VV 었/EP 을까요/EF ?/SF
382,"/SS 고향__02/NNG 댁/NNG 에/JKB 내려가/VV 시/EP 었/EP 습니다/EF ./SF
383,빨리/MAG 집__01/NNG 에/JKB 가/VV 거라/EF ./SF
384,(/SS 봉당__04/NNG 에/JKB 성큼/MAG 다가서/VV ᆫ다/EF ./SF )/SS
385,외국인/NNG ,/SP 들/XSN 은/JX 말없이/MAG 버스__02/NNG 에/JKB 올라타/VV 았/EP 다/EF ./SF
386,시장__04/NNG 에/JKB 도/JX 그/NP 들/XSN 은/JX 같이/MAG 가/VV 았/EP 다/EF ./SF
387,어느/MM 날__01/NNG 우리/NP 친구__02/NNG 들/XSN 은/JX 미팅/NNG 에/JKB 나가/VV 았/EP 다/EF ./SF
388,인체/NNG 의/JKG 비례__01/NNG 가/JKS 눈__01/NNG 에/JKB 들어오/VV 았/EP 다/EF ./SF
389,속초/NNP 에/JKB ᆯ/JKO 가/VV 았/EP 어/EF ./SF
390,"/SS 나/NP ᆫ/JX 학교/NNG 에/JKB 가/VV 아야/EC 하/VX 겠/EP 어/EF ./SF
391,빨리/MAG 병원__02/NNG 에/JKB 가/VV 아/EC 보/VX 아/EF ./SF "/SS
392,천당/NNG 에/JKB 가/VV 아야죠/EF ./SF "/SS
393,품이/NNP 는/JX 필례/NNP 와/JKB 함께/MAG 열차__02/NNG 에/JKB 오르/VV 았/EP 습니다/EF ./SF
394,"/SS 약국__02/NNG 에/JKB 좀/MAG 다녀오/VV 느라구요/EF ./SF
395,빨리/MAG 병원__02/NNG 에/JKB 가/VV 아서/EC 확인__02/NNG 하/XSV 아야/EC 하/VX ᆫ다/EF ./SF
396,종점/NNG 에/JKB 가/VV 아/EC 보/VX 자/EF !/SF "/SS
397,2/SN 년__02/NNB 째/XSN 모임__01/NNG 에/JKB 꼬박꼬박__02/MAG 나가/VV 고/EC 있/VX 다/EF ./SF
398,"/SS 병원__02/NNG 에/JKB 같이/MAG 가/VV 아/EC 보/VX 자구/EF ./SF
399,"/SS 어머니/NNG ,/SP 집__01/NNG 에/JKB 가/VV 아/EF ./SF "/SS
400,"/SS 우리/NP 미스__03/NNG 민/NNP 집__01/NNG 에/JKB 가/VV 아/EC 보/VX 아요/EF ./SF
401,그리고/MAJ 차__06/NNG 에/JKB 오르/VV 았/EP 다/EF ./SF
402,"/SS 우리/NP 참외__01/NNG 막__05/NNG 에/JKB 가/VV 아/EC 보/VX ᆯ까요/EF ?/SF "/SS
403,가끔/MAG 은/JX 서점__03/NNG 에/JKB 가/VV 아/EC 보/VX 라/EF ./SF
404,"/SS 어머니/NNG ,/SP 그만/MAG 집__01/NNG 에/JKB 가/VV 아/EF ./SF "/SS
405,"/SS 어서/MAG 미국/NNP 에/JKB 들어가__01/VV 아야/EC 하/VX 는데/EF ./SF
406,"/SS 그런데/MAJ 왜/MAG 집__01/NNG 에/JKB 안/MAG 오/VV 아/EF ?/SF "/SS
407,내일/NNG 은/JX 제기동/NNP 에/JKB 가/VV 는/ETM 날__01/NNG 이/VCP 다/EF ./SF
408,다른/MM 사회__07/NNG 기관__11/NNG 에/JKB 도/JX 보내/VV 고요/EF ./SF "/SS
409,"/SS 너/NP 오늘/MAG 밖/NNG 에/JKB 좀/MAG 나오/VV 아라/EF ./SF "/SS
410,그러나/MAJ 병원__02/NNG 에/JKB 가/VV 지/EC 는/JX 않/VX 았/EP 다/EF ./SF
411,밖/NNG 에/JKB 나가/VV 고/EC 싶/VX 은가/EC 보/VX 아요/EF ./SF
412,아무튼/MAG ,/SP 나/NP 는/JX 집__01/NNG 에/JKB 돌아가/VV 겠/EP 다/EF ./SF )/SS
413,-/SS 교실/NNG 에/JKB 들어가__01/VV 아서/EC 말__01/NNG 이/VCP 다/EF ./SF
414,-/SS 너/NP 네/XSN 집__01/NNG 에/JKB 가/VV 자/EF ./SF
415,바다/NNG 에/JKB …/SE …/SE 가/VV 고/EC 싶/VX 어/EF ./SF
416,그/MM 뒤__01/NNG 다시/MAG 는/JX 고향__02/NNG 에/JKB 돌아가/VV 지/EC 못하/VX 았/EP 다/EF ./SF
417,빵집/NNG 에/JKB 도/JX 가/VV 아요/EF ./SF
418,재석이/NNP 는/JX 다음날/NNG 학교/NNG 에/JKB 오/VV 지/EC 않/VX 았/EP 다/EF ./SF
419,그녀/NP 가/JKS 그/NP 의/JKG 어깨__01/NNG 에/JKB 손__01/NNG 을/JKO 올리__01/VV 었/EP 다/EF ./SF
420,그/NP 는/JX 시선__03/NNG 에/JKB 모든/MM 정기__12/NNG 를/JKO 모으/VV 았/EP 다/EF ./SF
421,승주/NNP 는/JX 좀/MAG 다른/MM 목적__03/NNG 으로/JKB 펜팔부/NNG 에/JKB 들__01/VV 었/EP 다/EF ./SF
422,회사__04/NNG 에/JKB 다니/VV 고/EC 있/VX 습니다/EF ./SF "/SS
423,어느/MM 학교/NNG 에/JKB 다니/VV 느냐/EF ?/SF
424,건강__03/NNG 과/JC 풍년/NNG 과/JC 행복__02/NNG 이/JKS 우리/NP 가슴__01/NNG 에/JKB 안기__01/VV 어라/EF ./SF
425,그/MM 이튿날/NNG 은/JX 회관/NNG 에/JKB 나오/VV 지/EC 않/VX 았/EP 다/EF ./SF
426,내일/NNG 우리/NP 남산공원/NNP 에/JKB 가/VV 아/EC 보/VX ᆯ까/EF ?/SF "/SS
427,나/NP 는/JX 방바닥/NNG 에/JKB 떨어지/VV 고/EC 말/VX 았/EP 습니다/EF ./SF
428,나/NP 는/JX 아이__01/NNG 들/XSN 과/JKB 도/JX 노래방/NNG 에/JKB 자주/MAG 가/VV ᆫ다/EF ./SF
429,아마/MAG 화장실/NNG 에/JKB 다녀오/VV 는/ETM 길__01/NNG 이/VCP ᆫ/ETM 모양__02/NNG 이/VCP 다/EF ./SF
430,심지어/MAG 야간/NNG 업소/NNG 에/JKB 다니/VV 기/ETN 도/JX 하/VX ᆫ다/EF ./SF
431,그리고/MAJ 이/NNP 조사관/NNG 은/JX 현장__03/NNG 에/JKB 나가/VV 아/EC 법인__02/NNG 의/JKG 매출/NNG ./SF
432,"/SS 우리/NP 집__01/NNG 에/JKB 도/JX 한번/NNG 오/VV 아/EC 보/VX 아야지/EF ./SF
433,집__01/NNG 에/JKB 못/MAG 들어가__01/VV ᆫ/ETM 지__02/NNB 벌써/MAG 일주일/NNG ./SF
434,"/SS 이놈/NP ,/SP 왜/MAG 학교/NNG 에/JKB ᆫ/JX 안/MAG 댕기/VV 어/EF ?/SF "/SS
435,"/SS 고향__02/NNG 에/JKB 좀/MAG 다녀오/VV ᆯ까/EC 하/VX ᄇ니다/EF ./SF
436,물__01/NNG 속__01/NNG 에/JKB 손__01/NNG 을/JKO 잠그__01/VV 았/EP 다/EF ./SF
437,아마도/MAG 저/MM 상자__10/NNG 에/JKB 돈__01/NNG 을/JKO 넣/VV 으려나/EC 보/VX 아/EF ./SF "/SS
438,호적__02/NNG 에/JKB 도/JX 못/MAG 오르/VV 고/EF ./SF
439,마치/MAG 바위__01/NNG 에/JKB 계란/NNG 을/JKO 던지/VV 는/ETM 격/NNB 이/VCP 었/EP 다/EF ./SF
440,"/SS 하여튼/MAG 집__01/NNG 에/JKB ᆫ/JX 안/MAG 가/VV 아/EF !/SF "/SS
441,뭐/IC 나/NP 보고/JKB 무간지옥/NNG 에/JKB 떨어지/VV 라고/EF ./SF
