Number,Sentence
208,"/SS 처음/NNG 에/JKB 장명수/NNP 의/JKG 집__01/NNG 을/JKO 찾아가/VV 았/EP 죠/EF ./SF
209,간첩죄/NNG 에/JKB 걸려들/VV 기/ETN 십상__02/NNG 이/VCP 니까요/EF ./SF
210,작__01/VA 은/ETM 예__08/NNG 에/JKB 불과/MAG 하/XSA 다/EF ./SF
211,우리/NP 아이__01/NNG 아빠/NNG 는/JX 먹보__01/NNG 에/JKB 속하__02/VV ᆫ다/EF ./SF
212,색씨/NNG 가/JKS 그/MM 구슬__01/NNG 을/JKO 받__01/VV 은/ETM 후__08/NNG 에/JKB 다시/MAG ./SF
213,원래__01/NNG 예술/NNG 은/JX 표면/NNG 과/JC 현상__04/NNG 의/JKG 영역__03/NNG 에/JKB 속하__02/VV ᆫ다/EF ./SF
214,내년/NNG 4/SN 월/NNB 에/JKB 한/MM 번/NNB 오/VV 시/EP 어요/EF ./SF "/SS
215,그런/MM 다음__01/NNG 에/JKB 는/JX 어머니/NNG 가/JKS 마음대로/MAG 하/VV 시/EP ᄇ시오/EF ./SF "/SS
216,크기/NNG 에/JKB 모두/MAG 22/SN 자__14/NNG 가/JKS 쓰이__01/VV 어/EC 있/VX 다/EF ./SF
217,모두/MAG 거기/NP 에/JKB 따르__01/VV 아야지요/EF ./SF "/SS
218,실험/NNG 은/JX 이/NP 에/JKB 그치/VV 지/EC 않/VX 는다/EF ./SF
219,이__05/MM 밤늦/VA 은/ETM 시간__04/NNG 에/JKB ./SF
220,이번__01/NNG 에/JKB 는/JX 염색__01/NNG 선생__01/NNG 님/XSN 에게/JKB 쫓아가/VV 았/EP 다/EF ./SF
221,사랑__01/NNG 에/JKB 는/JX 두/MM 가지/NNB 원칙/NNG 이/JKS 있/VV 다/EF ./SF
222,처음/NNG 에/JKB 는/JX 혼자__01/NNG 서/JKS 계속/MAG 노래__01/NNG 를/JKO 부르/VV 었/EP 다/EF ./SF
223,이번__01/NNG 에/JKB 도/JX 중3/NNG 학생/NNG 이/JKS 쓰__01/VV ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
224,그러니까/MAJ 이번__01/NNG 에/JKB 도/JX 혼자__01/NNG 서/JKS 날뛰/VV 었/EP 지/EF ./SF
225,그/MM 전__08/NNG 에/JKB 는/JX 듣__01/VV 기/ETN 만/JX 하/VX 았/EP 다/EF ./SF
226,재작년/NNG 에/JKB 단식__04/NNG 투쟁/NNG 이/JKS 일어나/VV 았/EP 을/ETM 때__01/NNG …/SE ./SF "/SS
227,수원/NNP 몇/MM 년__02/NNB 에/JKB 아주/MAG 사람/NNG 버리__01/VV 었/EP 구나/EF ./SF
228,이런/MM 붙임말/NNG 은/JX 필요/NNG 하/XSA ᆫ/ETM 경우__03/NNG 에/JKB 만/JX 적__01/VV 는다/EF ./SF
229,이번__01/NNG 에/JKB ᆫ/JX 신경__04/NNG 을/JKO 좀/MAG 쓰__03/VV 었/EP 다/EF ./SF
230,6/SN ~/SO 7/SN 월/NNB 에/JKB 노란색/NNG 의/JKG 꽃__01/NNG 이/JKS 피__01/VV ᆫ다/EF ./SF
231,우리/NP 는/JX 아직/MAG 도/JX 문학__01/NNG 이전__03/NNG 에/JKB 있/VV 다/EF ./SF
232,워싱턴/NNP 특파원/NNG 시절__01/NNG 에/JKB 나/NP 는/JX 아내__01/NNG 를/JKO 만나/VV 았/EP 다/EF ./SF
233,상황__02/NNG 에/JKB 따르__01/VV 아/EC 판단/NNG 하/XSV 겠/EP 다/EF ./SF
234,한/MM 번/NNB 에/JKB 잘/MAG 안/MAG 되__01/VV ᆫ다/EF ./SF
235,금시__01/NNG 에/JKB 물빛__01/NNG 이/JKS 달라지/VV 었/EP 다/EF ./SF
236,어젯밤/NNG 에/JKB 그만큼/MAG 퍼마시/VV 었/EP 으니까/EF ./SF "/SS
237,5/SN 월/NNB 에/JKB 는/JX 어린이날/NNG 이/JKS 있/VV 다/EF ./SF
238,[/SS 오후__02/NNG 다섯/NR 시/NNB 에/JKB 가게/NNG 루/JKB 나오/VV 지/EF ./SF ]/SS
239,올해/NNG 안__01/NNG 에/JKB HACCP/SL 인증__03/NNG 을/JKO 받__01/VV 을/ETM 계획__01/NNG ./SF
240,{/SS 문학사상/NNP }/SS 에/JKB [/SS 고도/NNP 를/JKO 기다리/VV 며/EC ]/SS 발표__01/NNG ./SF
241,1938/SN 년__02/NNB 에/JKB 노벨/NNP 문학상/NNG 을/JKO 받__01/VV 았/EP 다/EF ./SF
242,참/IC 오랜만/NNG 에/JKB 한/MM 켤레/NNB 가/JKS 팔리/VV 었/EP 네/EF ./SF '/SS
243,그런/MM 문제__06/NNG 는/JX 특히/MAG 텔레비전/NNG 프로그램/NNG 의/JKG 경우__03/NNG 에/JKB 더하/VA 다/EF ./SF
244,네/IC ,/SP 그/MM 날짜__01/NNG 에/JKB 객실/NNG 이/JKS 있/VV 습니다/EF ./SF
245,지난달/NNG 에/JKB 는/JX 상당산성/NNP 으로/JKB 소풍__02/NNG 을/JKO 가/VV 았/EP 습니다/EF ./SF
246,니/NP 그릇/NNG 은/JX 원래__01/NNG 에/JKB 작__01/VA 다이/EF ./SF
247,이런/MM 메마르/VA ᆫ/ETM 시대__02/NNG 에/JKB 는/JX ./SF
248,그래서/MAJ 이번__01/NNG 에/JKB 도/JX 8/SN 원__01/NNB 이/JKS 떼이/VV 었/EP 다/EF ./SF
249,미증/NNG 에/JKB 그치/VV 었/EP 으며/EC 自動車販賣/SH 는/JX 9/SN ./SF 0/SN %/SW 나/JX
250,포스트/NNG 시즌/NNG 에/JKB 접어들/VV 어서/EC 도/JX 마찬가지/NNG ./SF
251,거름/NNG 도/JX 다/MAG 식전__03/NNG 에/JKB 치__02/VV 고/EC …/SE ./SF "/SS
252,23/SN 년__02/NNB 만__01/NNB 에/JKB 처음/NNG 듣__01/VV 는/ETM 말__01/NNG 이/VCP 었/EP 다/EF ./SF
253,일시__01/NNG 에/JKB 터지/VV 는/ETM 자동차/NNG 의/JKG 정적__09/NNG 과/JC 소음__06/NNG 들/XSN !/SF
254,3/SN 월/NNB 에/JKB 는/JX '/SS 분노/NNG '/SS 가/JKS 있/VV 다/EF ./SF
255,오늘/NNG 밤__01/NNG 에/JKB 나/NP 사람/NNG 하나/NR 죽이__01/VV 었/EP 소/EF ./SF
256,너/NP 도/JX 옛날/NNG 에/JKB ᆫ/JX 커피/NNG 좋아하/VV 았/EP 잖아/EF ./SF
257,또/MAG 이날/NNG 에/JKB 는/JX 김치/NNG 를/JKO 먹__02/VV 지/EC 않/VX 는다/EF ./SF
258,오/NNP 반장__08/NNG 도/JX 예전__01/NNG 에/JKB 는/JX 그러/VV 었/EP 다/EF ./SF
259,물론/MAG 프랑스/NNP 는/JX 1954/SN 년__02/NNB 에/JKB 끝나/VV 았/EP 지만/EF ./SF
260,거기/NP 에/JKB 그치/VV 지/EC 않/VX 는다/EF ./SF
261,이__05/MM 감동__02/NNG 을/JKO 새해/NNG 아침/NNG 에/JKB 함께/MAG 나누/VV 자/EF ./SF
262,오늘/NNG 밤__01/NNG 에/JKB ᆫ/JX 달빛/NNG 도/JX 없/VA 습니다/EF ./SF
263,"/SS 뒤__01/NNG 에/JKB 천천히/MAG 읽/VV 어/EC 보/VX 려고요/EF ./SF "/SS
264,이번__01/NNG 에/JKB 는/JX 현미/NNP 가/JKS 나서/VV 었/EP 다/EF ./SF
265,오랜만/NNG 에/JKB 포식__03/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
266,구미__02/NNG 에/JKB 맞__01/VV 으시/EP 게/EC 잘/MAG 하/XSV 아/EC 드리/VX 라구요/EF ./SF
267,사전__13/NNG 에/JKB 다아/MAG 얘기/NNG 가/JKC 되__01/VV 어/EC 있/VX 어요/EF ./SF
268,80/SN 년대/NNB 들__01/VV 어서/EC 는/JX 2/SN ./SF 8/SN %/SW 에/JKB
269,그/NP 들/XSN 이/JKS 동시__02/NNG 에/JKB 나/NP 를/JKO 돌아보/VV 았/EP 다/EF ./SF
270,이번__01/NNG 에/JKB 는/JX 숙경이/NNP 가/JKS 일어서/VV 었/EP 다/EF ./SF
271,-/SS 평소/NNG 운동__02/NNG 은/JX 하루__01/NNG 에/JKB 얼마나/MAG 하/VV 아요/EF ?/SF
272,결정__01/NNG 적/XSN 이/VCP ᆫ/ETM 순간__03/NNG 에/JKB 물러서/VV 어/EC 버리/VX 자/EF ./SF
273,하지만/MAJ 거기/NP 에/JKB 는/JX 몇/MM 가지/NNB 조건__02/NNG 이/JKS 따르/VV ᆫ다/EF ./SF
274,"/SS 처음/NNG 에/JKB ᆫ/JX 다/MAG 그렇/VA 어요/EF ./SF
275,하루__01/NNG 에/JKB 도/JX 몇/MM 번/NNB 씩/XSN 마음__01/NNG 이/JKS 바뀌/VV 었/EP 다/EF ./SF
276,다음__01/NNG 에/JKB ᆫ/JX 과물전/NNG 으로/JKB 찾아가/VV 았/EP 다네/EF ./SF
277,오랜만/NNG 에/JKB 물국수/NNG 를/JKO 점심/NNG 으로/JKB 하/VV 아/EC 먹/VX 었/EP 다/EF ./SF
278,반면__02/NNG 에/JKB 이런/MM 예__08/NNG 도/JX 있/VV 다/EF ./SF
279,"/SS 나/NP 도/JX 믿/VV 었/EP 어/EC ,/SP 전__08/NNG 에/JKB 는/JX ./SF "/SS
280,버선/NNG 은/JX 평소/NNG 에/JKB 는/JX 신/VV 지/EC 않/VX 았/EP 다/EF ./SF
281,그러나/MAJ 결과__02/NNG 는/JX 기대__03/NNG 에/JKB 미치__02/VV 지/EC 못하/VX 았/EP 다/EF ./SF
282,천장__02/NNG 의/JKG 샹들리에/NNG 가/JKS 마음__01/NNG 에/JKB 들__01/VV 었/EP 다/EF ./SF
283,그/MM 남자__02/NNG 는/JX 꼭__03/MAG 세/MM 번/NNB 째/XSN 에/JKB 오/VV 았/EP 다/EF ./SF
284,오동지__01/NNG 섣달/NNG 에/JKB 는/JX 덜덜__01/MAG 떨__01/VV 면서/EC ,/SP
285,마음__01/NNG 에/JKB 들__01/VV 는/ETM 모양__02/NNG 이/VCP ᄇ니다/EF ./SF
286,이번__01/NNG 방학/NNG 에/JKB 는/JX 무엇/NP 을/JKO 배우__01/VV ᆯ까/EF ./SF
287,그/MM 뒤__01/NNG 에/JKB 오/VV 는/ETM 놈/NNB 이/JKS 세무서/NNG 놈/NNB 이/VCP 다/EF ./SF
288,"/SS 이미/MAG 오래/MAG 전__08/NNG 에/JKB 죽__01/VV 었/EP 다/EF ./SF "/SS
289,모레/NNG 도/JX ,/SP 글피/NNG 에/JKB 도/JX 그렇/VA ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
290,─/SS ─/SS 예/IC ,/SP 오늘/NNG 아침/NNG 에/JKB 모두/MAG 떠나/VV 았/EP 습니다/EF ./SF
291,그러나/MAJ 최근/NNG 에/JKB 오/VV 아서/EC 는/JX 미국/NNP 의/JKG Whelan/SL v/SL ./SF
292,아/IC 참/IC ,/SP 며칠/NNG 전__08/NNG 에/JKB 미선이/NNP 만나/VV 았/EP 다/EF ./SF
293,"/SS 이번__01/NNG 에/JKB ᆫ/JX 정말/MAG 프랑스/NNP 제품__02/NNG 이/VCP ᆫ가/EC 보__01/VV 아요/EF ./SF
294,이번__01/NNG 에/JKB 는/JX 그/NP 도/JX 잠시/MAG 있/VV 더니/EC
295,그래서/MAJ 전날/NNG 에/JKB 도/JX 하/VV 지/EC 않/VX 았/EP 다/EF ./SF
296,양놈/NNG 중__04/NNB 에/JKB 도/JX 별의별/MM 악질__02/NNG 이/JKS 있/VV 답니다/EF ./SF
297,마음__01/NNG 에/JKB 들__01/VV 지/EC 않/VX 는다는/ETM 뜻/NNG 이/VCP 다/EF ./SF
298,낼/NNG 새벽__01/NNG 에/JKB 도착__01/NNG 하/XSV 려면/EC 하/VX ᆯ/ETM 수__02/NNB 없/VA 어/EF ./SF
299,할머니/NNG 집__01/NNG …/SE …/SE 세/MM 시/NNB 에/JKB 보__01/VV ᄇ시다/EF ./SF
300,꼭__03/MAG 나중__01/NNG 에/JKB 사진__07/NNG 같이/MAG 찍__02/VV 어/EC 보/VX 아야지/EF ./SF "/SS
301,사흘/NNG 뒤__01/NNG 에/JKB 그/NP 를/JKO 다방__02/NNG 으로/JKB 불러내/VV ᆫ/ETM 이재필/NNP 은/JX
302,비록/MAG 어른/NNG 눈__01/NNG 에/JKB 는/JX 부족__01/NNG 하/XSA 아/EC 보이__01/VV ᆯ지라도/EF ./SF
303,하루__01/NNG 에/JKB 비디오테이프/NNG 를/JKO 세/MM 개/NNB 씩/XSN 빌리/VV 었/EP 다/EF ./SF
304,맨/MM 나중__01/NNG 에/JKB 만나/VV ᆫ/ETM 남자__02/NNG 는/JX 최악/NNG 이/VCP 었/EP 다/EF ./SF
305,중고등학교/NNG 에/JKB 들어가__01/VV 면/EC 우리/NP 마을__01/NNG 사람/NNG 들/XSN 이/JKC 아니/VCN ᆫ가요/EF ?/SF
306,저/NP 는/JX 음력__02/NNG 대/XPN 보름날/NNG 밤__01/NNG 에/JKB 태어나/VV 았/EP 대요/EF ./SF "/SS
307,장마철/NNG 에/JKB 농토/NNG 가/JKS 떨어지/VV 어/EC 나가/VX 지/EC 않/VX 을까/EF ?/SF
308,어젯밤/NNG 에/JKB 무슨/MM 꿈__01/NNG 을/JKO 꾸__01/VV 었/EP 지/EF ?/SF
309,저녁/NNG 6/SN 시/NNB 에/JKB 우리/NP 는/JX 평양/NNP 으로/JKB 돌아오/VV 았/EP 다/EF ./SF
310,"/SS 간밤/NNG 에/JKB 한판__01/NNG 붙/VV 었/EP 어/EF ./SF "/SS
311,식사__03/NNG 도중__04/NNG 에/JKB 청소__06/NNG 하/XSV 면/EC 빌어먹/VV 는다/EC
312,1975/SN 년__02/NNB 봄/NNG 에/JKB 있/VV 었/EP 던/ETM 해프닝/NNG 이/VCP 다/EF ./SF
313,얼마/NNG 전__08/NNG 에/JKB 반창회/NNG 를/JKO 하/VV ᄆ/ETN ./SF
314,"/SS 맨/MM 마지막/NNG 에/JKB 참/MAG 시원스리/MAG 잘/MAG 하/VV 았/EP 습니다/EF ./SF "/SS
315,"/SS 앞/NNG 에/JKB 묶이가/NA 가/VV 는/ETM 사람/NNG 은/JX 누/NP 고/EF ?/SF "/SS
316,벌써/MAG 옛날/NNG 에/JKB 죽__01/VV 었/EP 다구/EF ./SF
317,-/SS 평상시/NNG 에/JKB 자주/MAG 보/VV 는가/EF ./SF
318,우리/NP 둘/NR 이/JKS 살__01/VV 기/ETN 에/JKB 는/JX 충분/XR 하/XSA 아/EF ./SF "/SS
319,시내__03/NNG 가/JKS 한눈__01/NNG 에/JKB 들어오/VV 았/EP 다/EF ./SF
320,"/SS 돈__01/NNG 뒤__01/NNG 에/JKB 만/JX 있/VV 습니까/EF ./SF
321,나/NP 는/JX 식민지/NNG 시대__02/NNG 에/JKB 태어나/VV 았/EP 다/EF ./SF
322,그/NP 는/JX 한참/NNG 만__01/NNB 에/JKB 나/NP 를/JKO 알아보/VV 았/EP 다/EF ./SF
323,이번__01/NNG 에/JKB 는/JX 선비/NNP 의/JKG 머리__01/NNG 를/JKO 툭툭/MAG 치__02/VV 었/EP 다/EF ./SF
324,"/SS 그럼/IC ,/SP 나중__01/NNG 에/JKB 보__01/VV 아요/EF ./SF "/SS
325,맹자/NNP 는/JX 여기/NP 에/JKB 정면__01/NNG 으로/JKB 반기__02/NNG 를/JKO 들__01/VV 었/EP 습니다/EF ./SF
326,그/NP 는/JX 64/SN 세__13/NNB 에/JKB 저세상/NNG 으로/JKB 가/VV 았/EP 다/EF ./SF
327,오후__02/NNG 에/JKB 는/JX 또/MAG 교무실/NNG 에서/JKB 술판/NNG 이/JKS 벌어지__02/VV 었/EP 다/EF ./SF
328,오전__02/NNG 에/JKB 분과__03/NNG 협의__01/NNG 를/JKO 하/VV 았/EP 다/EF ./SF
329,간밤/NNG 에/JKB 버선/NNG 을/JKO 신/VV 으면서/EC 많이/MAG 주저__05/NNG 하/XSV 았/EP 다/EF ./SF
330,아주/MAG 오랜만/NNG 에/JKB 돌아오/VV ᆫ/ETM 그녀/NP 의/JKG 방__07/NNG ./SF
331,아예/MAG 아갈잡이/NNG 를/JKO 시키/VV 기/ETN 전__08/NNG 에/JKB 조동아리/NNG 조심__02/NNG 하/XSV 라구/EF ./SF
332,나/NP 는/JX 당신/NP 이/JKS 무척/MAG 마음__01/NNG 에/JKB 들__01/VV 어요/EF ./SF
333,하지만/MAJ 나중__01/NNG 에/JKB 보__01/VV 니까/EC 그거/NP 참/IC 별거__02/NNG 아니/VCN 데요/EF ./SF
334,그래서/MAJ 딱__03/MAG 한/MM 달__05/NNG 만__01/NNB 에/JKB 집어치우/VV 었/EP 어요/EF ./SF
335,올해/NNG 에/JKB 도/JX 꽃__01/NNG 은/JX 피__01/VV ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
336,이번__01/NNG 에/JKB 도/JX 저/NP 의/JKG 머리__01/NNG 를/JKO 때리__01/VV ᆯ/ETM 수__02/NNB 밖에/JX ./SF
337,밤__01/NNG 에/JKB 뛰어들/VV ᆫ/ETM 거/NNB 이/VCP 야/EF ./SF
338,나/NP 도/JX 이번__01/NNG 에/JKB 야/JX 알/VV 았/EP 다/EF ./SF
339,순식간/NNG 에/JKB 극__04/NNG 으로/JKB 밀려나/VV 았/EP 다/EF ./SF
340,이리하여/MAJ 작년/NNG 에/JKB 이어서/MAG 또/MAG 된장/NNG 신세__01/NNG 를/JKO 지__05/VV 었/EP 다/EF ./SF
341,"/SS 유치원/NNG 서/JKB 몇/MM 시/NNB 에/JKB 끝나/VV 았/EP 니/EF ?/SF "/SS
342,여자__02/NNG 의/JKG 매력/NNG 은/JX 바로/MAG 눈매/NNG 에/JKB 달리__01/VV 어/EC 있/VX 다/EF ./SF
343,"/SS 저번__02/NNG 에/JKB 부인__01/NNG 의/JKG 남편__01/NNG 을/JKO 보__01/VV 았/EP 어요/EF ./SF
344,선두__01/NNG 타자__03/NNG 로서/JKB 는/JX 낙제점/NNG 에/JKB 가깝/VA ᆫ/ETM 성적__03/NNG 이/VCP 다/EF ./SF
345,하고많/VA 은/ETM 여자__02/NNG 중__04/NNB 에/JKB 하필/MAG 그/MM 년__01/NNB 이/VCP 야/EF ./SF
346,일자__03/NNG 에/JKB 더/MAG 가깝/VA 으니까/EF ./SF
347,선착순/NNG 50/SN 명/NNB 에/JKB 한하__02/VV 아/EC 판매/NNG 하/XSV ᆫ다/EF ./SF
348,밤__01/NNG 에/JKB 비행기/NNG 는/JX 오/VV 지/EC 않/VX 아요/EF ./SF
349,교회법/NNG 학자__01/NNG 로/JKB 1294/SN 년__02/NNB 에/JKB 교황__02/NNG 이/JKC 되__01/VV 었/EP 다/EF ./SF
350,오윤/NNP 은/JX 아직/MAG 여기/NP 에/JKB 이르__01/VV 지/EC 못하/VX 았/EP 다/EF ./SF
351,11/SN 시/NNB 반__07/NNG 에/JKB 버스__02/NNG 로/JKB 학교/NNG 를/JKO 떠나/VV 았/EP 다/EF ./SF
352,그/MM 눈__01/NNG 에/JKB 유리창/NNG 은/JX 너무/MAG 밝/VA 았/EP 다/EF ./SF
353,"/SS 간밤/NNG 에/JKB 쿠데타/NNG 가/JKS 일어나/VV 았/EP 습니다/EF ./SF "/SS
354,구매고/NNG 에/JKB 따르__01/VV ᆫ/ETM 배당__02/NNG 의/JKG 원칙/NNG
355,"/SS 젤/NNG 앞/NNG 에/JKB 오/VV 는/ETM 기__88/NNB 이/JKS 삼방우/NNP ᄇ니더/EF !/SF "/SS
356,그러나/MAJ 오후__02/NNG 에/JKB 는/JX 사정__07/NNG 이/JKS 다르/VA 아요/EF ./SF
357,모든/MM 것/NNB 은/JX 물리__02/NNG 법칙/NNG 에/JKB 따르/VV 아야/EC 하/VX 았/EP 다/EF ./SF
358,잠깐/MAG 내/NP 가/JKS 안/MAG 보__01/VV 는/ETM 사이__01/NNG 에/JKB ./SF
359,미증/NNG 에/JKB 그치/VV 었/EP 다/EF ./SF
360,고대__04/NNG 노예/NNG 제/XSN 사회__07/NNG 에/JKB 한/MM 노예/NNG 가/JKS 있/VV 다/EF ./SF
361,수도물/NNG 은/JX 허드렛일/NNG 에/JKB 만/JX 쓰__03/VV ᆫ다/EF ./SF
362,생각__01/NNG 끝/NNG 에/JKB 효철/NNP 은/JX 부르르/MAG 몸__01/NNG 을/JKO 떨__01/VV 었/EP 다/EF ./SF
363,낮/NNG 에/JKB 는/JX 별로/MAG 향기__01/NNG 가/JKS 나/VV 지/EC 않/VX 았/EP 다/EF ./SF
364,그러나/MAJ 현대/NNG 에/JKB 는/JX 사정__07/NNG 이/JKS 다르/VA 다/EF ./SF
365,하룻새/NNG 에/JKB 딴/MM 사람/NNG 이/JKC 되__01/VV 어/EC 있/VX 었/EP 다/EF ./SF
366,날__01/NNG 이/JKS 밝/VV 기/ETN 전__08/NNG 에/JKB ./SF "/SS
367,그/NP 는/JX 얼결/NNG 에/JKB 한숨__02/NNG 을/JKO 푹/MAG 쉬__04/VV 었/EP 다/EF ./SF
368,그럼/MAJ 새벽__01/NNG 에/JKB 보__01/VV 아/EF ./SF
369,직접/MAG 가/VV 아/EC 보/VX 기/ETN 전__08/NNG 에/JKB 는/JX ./SF
370,"/SS 벌써/MAG 사흘/NNG 전__08/NNG 에/JKB 나오/VV 았/EP 어/EF ./SF "/SS
371,그/NP 는/JX 하루__01/NNG 에/JKB 다섯/NR 시간__04/NNG 씩/XSN 게임/NNG 을/JKO 즐기/VV ᆫ다/EF ./SF
372,"/SS 세일즈/NNG 하/XSV 시/EP 는/ETM 태도__03/NNG 가/JKS 맘__01/NNG 에/JKB 들__01/VV ᄇ니다/EF ./SF
373,처음/NNG 에/JKB 는/JX 얼마간/NNG 실랑이/NNG 가/JKS 벌어지__02/VV 었/EP 다/EF ./SF
374,그/MM 다음__01/NNG 에/JKB 는/JX 고체/NNG 를/JKO 먹이/VV ᆫ다/EF ./SF
375,"/SS 입/NNG 에/JKB 안/MAG 맞__01/VV 을/ETM 거/NNB 이/VCP 외다/EF ./SF "/SS
376,"/SS 이번__01/NNG 2/SN 학기__02/NNG 에/JKB 들어가__01/VV 았/EP 답니더/EF ./SF
377,올/MM 가을__01/NNG 추석__01/NNG 에/JKB 입히/VV ᆯ/ETM 딸아이/NNG 의/JKG 개량__01/NNG 한복/NNG ./SF
378,옛말/NNG 에/JKB 도/JX 고진감래/NNG 이/VCP 라고/EC 하/VV 지/EC 않/VX 더이까/EF ./SF
379,저녁/NNG 에/JKB 언니/NNG 숙제__03/NNG 를/JKO 거들__01/VV 어/EC 주/VX 었/EP 다/EF ./SF
380,오래간만/NNG 에/JKB 까치__01/NNG 소리__01/NNG 를/JKO 듣__01/VV 었/EP 다/EF ./SF
381,옛날/NNG 에/JKB 돌배나무/NNG 가/JKS 한/MM 그루/NNB 있/VV 었/EP 지/EF ./SF
382,어머니/NNG 는/JX 첫/MM 새벽/NNG 에/JKB 밥__01/NNG 을/JKO 짓__01/VV 었/EP 다/EF ./SF
383,"/SS 사흘/NNG 뒤__01/NNG 에/JKB 장례__02/NNG 를/JKO 치르/VV 었/EP 어요/EF ./SF
384,저녁/NNG 에/JKB 재__01/NNG 를/JKO 치우__01/VV 면/EC 가난__01/NNG 하/XSA 아/EC 지/VX ᆫ다/EC
385,개중/NNG 에/JKB 는/JX 청소년/NNG 들/XSN 도/JX 다수/NNG 있/VV 었/EP 다/EF ./SF
386,나/NP 는/JX 첫눈__01/NNG 에/JKB 알/VV ᆫ다/EF ./SF
387,할머니/NNG 웬일/NNG 이/VCP 냐/EC ,/SP 오밤중/NNG 에/JKB 자__01/VV 지/EC 않/VX 고/EF ?/SF
388,이번__01/NNG 에/JKB 는/JX 정말/NNG 이/VCP 니까/EC 나/NP ᆯ/JKO 믿/VV 으라구/EF ./SF
389,도이미나/NNP 가/JKS 중간__01/NNG 에/JKB 끼어들/VV 려/EC 하/VX 았/EP 다/EF ./SF
390,특히/MAG 건축__01/NNG 과__04/NNG 는/JX 지난해/NNG 에/JKB 최고__02/NNG 로/JKB 높/VA 았/EP 다/EF ./SF
391,나/NP ᆫ/JX 그/MM 양반__03/NNG 을/JKO 한눈__01/NNG 에/JKB 알아보/VV 았/EP 지/EF ./SF
392,가을__01/NNG 에/JKB 더욱/MAG 돋보이/VV 는/ETM 메이크업/NNG 테크닉/NNG A/SL to/SL Z/SL ./SF
393,오랜만/NNG 에/JKB 날/XPN 고기__01/NNG 맛__01/NNG 좀/MAG 보__01/VV 세/EF ./SF "/SS
394,그/MM 중__04/NNB 에/JKB 도/JX 맏이/NNG 가/JKS 잘/MAG 하/VV 았/EP 지요/EF ./SF "/SS
395,아침/NNG 에/JKB 만/JX 하/VX 아도/EC 햇빛/NNG 이/JKS 환히/MAG 비추/VV 었었/EP 다/EF ./SF
396,"/SS 이것/NP 으로/JKB 매일/MAG 아침/NNG 에/JKB 이__03/NNG 를/JKO 닦__01/VV 으시/EP 오/EF ./SF
397,다음__01/NNG 에/JKB 함께/MAG 가/VV ᆯ게/EF ./SF "/SS
398,이/MM 무섭/VA ᆫ/ETM 비상시국/NNG 에/JKB 두환이/NNP 는/JX 무사__11/NNG 하/XSA ᆯ까/EF ./SF
399,순식간/NNG 에/JKB 벌어지__02/VV ᆫ/ETM 일__01/NNG 이/VCP 었/EP 다/EF ./SF
400,처음/NNG 에/JKB 맞__03/VV 은/ETM 사람/NNG 이/JKS 바로/MAG 조연출자/NNG 이/VCP 었/EP 다/EF ./SF
401,회음부/NNG 절개__01/NNG 는/JX 고통/NNG 의/JKG 맨/MM 끝/NNG 에/JKB 찾아오/VV 았/EP 다/EF ./SF
402,옛날/NNG 에/JKB 한/MM 여인__01/NNG 이/JKS 살__01/VV 았/EP 다/EF ./SF
403,이번__01/NNG 에/JKB 는/JX 노랫말/NNG 도/JX 처음/NNG 부터/JX 다시/MAG 쓰__01/VV 었/EP 다/EF ./SF
404,아젤리아호텔/NNP 은/JX 주말__02/NNG 에/JKB ᆫ/JX 예약/NNG 을/JKO 하/VV 아야/EC 하/VX ᆫ다/EF ./SF
405,간밤/NNG 에/JKB 박승진이/NNP 가/JKS 다녀가/VV 았/EP 지/EF ?/SF "/SS
406,그/MM 다음__01/NNG 에/JKB 들__01/VV 는/ETM 돈__01/NNG 은/JX 임금__03/NNG 이/VCP 다/EF ./SF
407,이런/MM 증상__01/NNG 은/JX 주로/MAG 아침/NNG 에/JKB 많이/MAG 나타나/VV ᆫ다/EF ./SF
408,그런데/MAJ 모두/MAG 저/NP 의/JKG 명__04/NNG 에/JKB 못/MAG 죽__01/VV 었/EP 어/EF ./SF "/SS
409,이틀__01/NNG 뒤__01/NNG 에/JKB 커시/NNP 는/JX 떠나가/VV 았/EP 다/EF ./SF
410,그/MM 다음__01/NNG 에/JKB 는/JX 쿵/MAG ,/SP 소리__01/NNG 가/JKS 뒤따르/VV ᆫ다/EF ./SF
411,마지막/NNG 에/JKB 새우젓/NNG 으로/JKB 간__01/NNG 을/JKO 맞추__01/VV ᆫ다/EF ./SF
412,저녁/NNG 에/JKB 보__01/VV 자/EF ./SF "/SS
413,자네/NP ᆫ/JX 작년/NNG 에/JKB 마치__02/VV 지/EC 않/VX 았/EP 나/EF ?/SF "/SS
414,여기/NP 에/JKB 만/JX 이/JKS '/SS 자유__03/NNG '/SS 가/JKS 있/VV 다/EF ./SF
415,경과__04/NNG 는/JX 2/SN ~/SO 4/SN 개월/NNB 에/JKB 걸치/VV ᆫ다/EF ./SF
416,그/MM 다음__01/NNG 에/JKB 는/JX 어제__01/NNG 와/JKB 똑같/VA 습니다/EF ./SF
