Number,Sentence
319,소년/NNG 플라타너스/NNG 그늘/NNG 쪽__05/NNB (으)로/JKB 핸들/NNG 돌리__04/VV
320,갑자기/MAG 어디/NP (으)로/JKB 끝__01/NNG 없이/MAG 가/VV
321,오늘/NNG 재산박골/NNP (으)로/JKB 소풍__02/NNG 가/VV
322,바람__01/NNG 옷/NNG 속__01/NNG (으)로/JKB 파고들/VV
323,또/MAG 앞뒤/NNG (으)로/JKB 쓰레기/NNG 줄이/VV
324,아침/NNG 해__01/NNG 저쪽/NP (으)로/JKB 비치__01/VV 때문/NNB
325,때까치__01/NNG 무리__01/NNG 옆/NNG 들/NNG 쪽__05/NNB (으)로/JKB 날아다니/VV
326,춘기/NNP 다시/MAG 파출소/NNG (으)로/JKB 전화__07/NNG 돌리__04/VV
327,성진/NNP 모래밭/NNG (으)로/JKB 뛰어내리/VV
328,똑같이/MAG 친절/NNG 물음__01/NNG 이쪽/NP (으)로/JKB 건너오/VV
329,경희/NNP 영희/NNP 순희/NNP 자매__03/NNG 쪼르르__01/MAG 마당/NNG (으)로/JKB 내려서/VV
330,그럼/MAJ 경찰서/NNG 법원__01/NNG (으)로/JKB 가/VV
331,태봉이/NNP 나/NP 꼬마/NNG 강/NNP 집__01/NNG (으)로/JKB 가/VV
332,그리구/MAJ 느/NP 친구__02/NNG 집__01/NNG (으)로/JKB 가/VV
333,밑__01/NNG (으)로/JKB 전경__09/NNG 부대__08/NNG 있/VV
334,지금쯤/NNG 다시/MAG 작업장/NNG (으)로/JKB 끌려가/VV 것/NNB
335,택시/NNG 대절__04/NNG 제네바/NNP (으)로/JKB 가/VV
336,서울/NNP (으)로/JKB 가/VV
337,그림자/NNG 천천히/MAG 집__01/NNG 현관__01/NNG (으)로/JKB 다가서/VV
338,다시/MAG 군대__03/NNG (으)로/JKB 끌려가/VV
339,그녀/NP 공장__02/NNG (으)로/JKB 가/VV
340,운구/NNG 행렬/NNG 정암리/NNP (으)로/JKB 들어서/VV
341,다희/NNP 효철/NNP (으)로/JKB 바짝/MAG 다가가/VV
342,나/NP 혼자__01/NNG 집__01/NNG (으)로/JKB 돌아오/VV
343,발길/NNG 터덜터덜/MAG 학교/NNG (으)로/JKB 향하/VV
344,사실/MAG 너/NP 홍대/NNP 입구__02/NNG 역__14/NNG 번/NNB 출구__01/NNG (으)로/JKB 나가/VV
345,사람/NNG 이윽고/MAG 왕릉리/NNP (으)로/JKB 올라가/VV
346,빨리/MAG 회사__04/NNG (으)로/JKB 나오/VV
347,신철이/NNP 방문__02/NNG 앞/NNG (으)로/JKB 다가서/VV
348,사랑__01/NNG 밤__01/NNG 우리/NP 위__01/NNG (으)로/JKB 내려앉/VV
349,농촌/NNG 말__03/VV 대구/NNP 부산/NNP 쪽__05/NNB (으)로/JKB
350,행운__02/NNG 편지__02/NNG 옆/NNG (으)로/JKB 밀__01/VV
351,국장실/NNG (으)로/JKB 매일/NNG 전화__07/NNG 오/VV
352,대체로/MAG 감기__04/NNG 균__03/NNG 신체__02/NNG 내부__04/NNG (으)로/JKB 들어가__01/VV 파괴/NNG
353,당신/NP 마시/VV 모과__02/NNG 차__09/NNG 향기__01/NNG 속__01/NNG (으)로/JKB
354,이제/MAG 어디/NP (으)로/JKB 가/VV
355,아주/MAG 힘없이/MAG 한쪽/NNG (으)로/JKB 넘어지/VV
356,배__02/NNG 하와이/NNP (으)로/JKB 가/VV 이민선/NNG 겐카이/NNP 호__x19/NNG
357,엄마/NNG 허둥지둥/MAG 방__07/NNG (으)로/JKB 들어오/VV
358,나/NP 곧장/MAG 영안실/NNG (으)로/JKB 향하/VV
359,그/NP 단숨에/MAG 밖/NNG (으)로/JKB 나오/VV
360,어머니/NNG 부엌/NNG (으)로/JKB 내려가/VV
361,그러나/MAJ 책임/NNG 한나라당/NNP 쪽__05/NNB (으)로/JKB 떠넘기/VV
362,맹자/NNP 여기/NP 정면__01/NNG (으)로/JKB 반기__02/NNG 들__01/VV
363,그/NP 세__13/NNB 저세상/NNG (으)로/JKB 가/VV
364,방금/MAG 저기/NP (으)로/JKB 들어가__01/VV 아줌마/NNG 뭐/NP
365,성행위/NNG 통하/VV 신__09/NNG (으)로/JKB 도달__01/NNG 갈망__02/NNG
366,앉은뱅이__01/NNG 산__01/NNG 밑__01/NNG (으)로/JKB 막__02/MAG 뛰어가/VV
367,역량__01/NNG 일제히/MAG 지하/NNG (으)로/JKB 숨__01/VV
368,가/VV 집__01/NNG (으)로/JKB
369,저/NP 침실/NNG 밖/NNG (으)로/JKB 나가/VV
370,뒷문/NNG (으)로/JKB 빠지__01/VV
371,찬자__02/NNG 원래__01/NNG 자리__01/NNG (으)로/JKB 돌아가/VV
372,우리/NP 현저동/NNP (으)로/JKB 가/VV
373,학용이/NNP 나/NP 경찰서/NNG (으)로/JKB 대번에/MAG 끌려가/VV
374,경락이/NNP 이제__01/NNG 옆/NNG (으)로/JKB 눕__01/VV
375,어디/NP (으)로/JKB 가/VV 거/NNB
376,어디/NP (으)로/JKB 가/VV 내행__01/NNG
377,연탄__03/NNG 곧장/MAG 아궁이/NNG (으)로/JKB 들어가__01/VV
378,방__07/NNG 구석__01/NNG (으)로/JKB 달아나/VV
379,이튿날/NNG 어미__01/NNG 나/NP 희망고아원/NNP (으)로/JKB 데려가/VV
380,층__02/NNG (으)로/JKB 올라가/VV 길__01/NNG 매우/MAG
381,빵__01/NNG 가게/NNG 밀가루/NNG 도매상/NNG (으)로/JKB 가/VV
382,그녀/NP 발짝/NNB 뒤__01/NNG (으)로/JKB 물러서/VV
383,순임이/NNP 손__02/NNG 방__07/NNG (으)로/JKB 힘없이/MAG 돌아가/VV
384,학교/NNG 집__01/NNG (으)로/JKB 돌아가/VV 아이__01/NNG
385,그리고/MAJ 공중전화/NNG 부스/NNG (으)로/JKB 천천히/MAG 걷__02/VV
386,어디/NP (으)로/JKB 가/VV 느낌/NNG
387,말끝/NNG 입속/NNG (으)로/JKB 숨어들/VV
388,하루__01/NNG 다리__02/NNG 밑__01/NNG (으)로/JKB 순사__02/NNG 찾아오/VV
389,진우/NNP 천천히/MAG 수혜/NNP 몸__01/NNG 안__01/NNG (으)로/JKB 깊숙이/MAG 들어오/VV
390,처음/NNG 맹자/NNP 묘지__02/NNG 근처/NNG (으)로/JKB 이사__14/NNG 가/VV
391,궁가__02/NNG (으)로/JKB 들어가__01/VV
392,나/NP 반야원/NNP (으)로/JKB 가/VV
393,우리/NP 그만/MAG 포항/NNP (으)로/JKB 가/VV
394,그/NP 다시/MAG 바람__01/NNG 속__01/NNG (으)로/JKB 빨리__01/VV
395,지방__05/NNG (으)로/JKB 떠다니/VV 장사__01/NNG
396,어둠/NNG 속__01/NNG (으)로/JKB 몸__01/NNG 숨기/VV 소년/NNG 생각__01/NNG
397,그녀/NP 안방__02/NNG (으)로/JKB 달아나/VV
398,갑자기/MAG 머리__01/NNG (으)로/JKB 피__02/NNG 몰리__01/VV 시작__01/NNG
399,발길/NNG 어느새/MAG 지하철/NNG 역__14/NNG (으)로/JKB 들어서/VV
400,첫째/NR 얼른/MAG 이편/NP (으)로/JKB 오/VV
401,쪽__05/NNB (으)로/JKB 가/VV 구기스/NNG
402,그/NP 이재필/NNP (으)로/JKB 돌아서/VV
403,뒤__01/NNG (으)로/JKB 돌/VV
404,사내아이/NNG 하나/NR 침대__02/NNG 앞/NNG (으)로/JKB 먼저/MAG 다가서/VV
405,집__01/NNG (으)로/JKB 돌아오/VV
406,아주머니/NNG 다음__01/NNG 초가집/NNG (으)로/JKB 들어가__01/VV
407,아저씨/NNG 교사__09/NNG 휴양원/NNG (으)로/JKB 가/VV 길__01/NNG
408,그/NP 얼른/MAG 뒷문/NNG 편__04/NNG (으)로/JKB 몸__01/NNG 피하/VV
409,어디/NP (으)로/JKB 가/VV
410,나/NP 시골/NNG (으)로/JKB 가/VV
411,뒤__01/NNG (으)로/JKB 물러나/VV
412,저/NP 이쪽/NP (으)로/JKB 출근/NNG 지__02/NNB 사흘/NNG 되__01/VV
413,오히려/MAG 안__01/NNG (으)로/JKB 움직임/NNG 끌어들이/VV
414,그녀/NP 규혁/NNP 쪽__05/NNB (으)로/JKB 고개__01/NNG 돌리__04/VV
415,그날/NNG 때__01/NNG 일찍이/MAG 십리포구/NNP (으)로/JKB 나가/VV
416,사람/NNG 청년/NNG 출구__01/NNG 쪽__05/NNB (으)로/JKB 가/VV
417,그래서/MAJ 어슷세기/NNG 바이어스/NNG 방향__01/NNG (으)로/JKB 하/VV
418,내/NP 밖/NNG (으)로/JKB 나오/VV 니나/NNP 말__01/NNG
419,웃음/NNG 아이__01/NNG 세계__02/NNG (으)로/JKB 들어가__01/VV 관문__06/NNG
420,동승__02/NNG 청년/NNG (으)로/JKB 뛰어가/VV
421,문안__01/NNG (으)로/JKB 들어서/VV 이성계/NNP
422,그/NP 얼른/MAG 벽__06/NNG 쪽__05/NNB (으)로/JKB 시선__03/NNG 돌리__04/VV
423,아내__01/NNG 서만득/NNP 씨/NNB 턱__01/NNG 밑__01/NNG (으)로/JKB 신문__10/NNG 들이밀__02/VV
424,화엄사/NNP (으)로/JKB 향하/VV
425,책꽂이/NNG 책__01/NNG 모조리/MAG 방바닥/NNG (으)로/JKB 쏟아지/VV
426,그/NP 창문/NNG (으)로/JKB 기웃이/MAG 한길__01/NNG 가__01/NNG 내려다보/VV
427,카이주아/NNP (으)로/JKB 가/VV 이번__01/NNG 목적__03/NNG 무엇/NP
428,생각__01/NNG 즉시/NNG 머릿속/NNG (으)로/JKB 들어오/VV
429,그녀/NP 골목__01/NNG (으)로/JKB 나서/VV
430,남자__02/NNG 성진/NNP (으)로/JKB 다가서/VV
431,궁리__02/NNG 끝/NNG 건물__03/NNG 밖/NNG (으)로/JKB 나가/VV
432,백통테/NNG 안경__03/NNG 여관__03/NNG (으)로/JKB 쑥/MAG 들어가__01/VV
433,그리고/MAJ 얼마/NNG 후__08/NNG 우리/NP 다시/MAG 모래__01/NNG 위__01/NNG (으)로/JKB 올라오/VV
434,현우/NNP 간신히/MAG 읍내/NNG 복판/NNG (으)로/JKB 잡아들/VV
435,그리고/MAJ 다시/MAG 침실/NNG (으)로/JKB 들어오/VV
436,백화점/NNG (으)로/JKB 들어가__01/VV
437,그리고/MAJ 또/MAG 어디/NP (으)로/JKB 가/VV
438,녀석/NNB 맥없이__01/MAG 옆/NNG (으)로/JKB 쓰러지/VV
439,나/NP 세면실/NNG (으)로/JKB 들어가__01/VV
440,나/NP 서서히/MAG 발걸음/NNG 선착장/NNG 쪽__05/NNB (으)로/JKB 옮기/VV
441,이르/NNP 요론트/NNP 부족__05/NNG (으)로/JKB 다시/MAG 돌아가/VV
442,지금__03/MAG 막__01/MAG 굴__04/NNG 속__01/NNG (으)로/JKB 들어가__01/VV
443,나/NP 집__01/NNG (으)로/JKB 달려가/VV
444,개구리/NNG 뒤__01/NNG (으)로/JKB 몸__01/NNG 빼__01/VV
445,애__02/NNG 다시/MAG 그곳/NP (으)로/JKB 몰려가/VV
446,나/NP 갈마/NNP 역__14/NNG 명사십리/NNP (으)로/JKB 가/VV
447,어디/NP (으)로/JKB 가/VV 기__88/NNG
448,우리/NP 오늘/NNG 이모__02/NNG 집__01/NNG (으)로/JKB 꼭__03/MAG 가/VV
449,형기/NNP 아버지/NNG 바다/NNG (으)로/JKB 뛰어들/VV 날__01/NNG
450,그래서/MAJ 다시/MAG 사무실/NNG (으)로/JKB 내려가/VV
451,그/NP 다시/MAG 침묵/NNG 속__01/NNG (으)로/JKB 빠지__02/VV
452,(으)로/JKB 좀/MAG 오/VV
453,서울랜드/NNP 하늘/NNG (으)로/JKB 날아오르/VV 주혜/NNP 풍선__02/NNG
454,밤바다/NNG 위__01/NNG (으)로/JKB 피어오르/VV 안개/NNG
455,덕적도/NNP (으)로/JKB 향하/VV
456,다비/NNP 다시/MAG 머리__01/NNG 위__01/NNG (으)로/JKB 잔__03/NNG 흔들/VV
457,그/NP 운용/NNG 정면__01/NNG (으)로/JKB 보__01/VV
458,그새/NNG 병__05/NNG 나/NP 가슴__01/NNG 속__01/NNG (으)로/JKB 사라지/VV
459,이제__01/NNG 그만/MAG 우리/NP 안__01/NNG (으)로/JKB 들어오/VV
460,중/NNG 엑스포/NNG (으)로/JKB 극기__01/NNG 훈련/NNG 가/VV
461,(으)로/JKB 향하/VV 욕망/NNG
462,재영이/NNP 학교/NNG (으)로/JKB 가/VV 것/NNB
463,동물원/NNG (으)로/JKB 가/VV
464,사내__01/NNG 칼__01/NNG 바싹__01/MAG 목__01/NNG (으)로/JKB 들이대__02/VV
465,신철이/NNP 밖/NNG (으)로/JKB 나오/VV
466,동도/NNP 정현이/NNP 앞/NNG (으)로/JKB 나가/VV
467,다시/MAG 조선소__02/NNG (으)로/JKB 돌아가/VV 것/NNB
468,앞/NNG (으)로/JKB 갓/MAG 형__01/NNG 보__01/VV
469,산마루/NNG (으)로/JKB 올라가/VV
470,종가__01/NNG 곧장/MAG 탑골/NNP (으)로/JKB 들어가__01/VV
471,새벽__01/NNG 어디/NP (으)로/JKB 나가/VV 거/NNB
472,대체/MAG 어디/NP (으)로/JKB 먼저/MAG 가/VV 것/NNB
473,당장__02/NNG 밖/NNG (으)로/JKB 나오/VV
474,서울/NNP (으)로/JKB 돌아오/VV
475,어머니/NNG 문간채/NNG (으)로/JKB 종종걸음/NNG 치__02/VV
476,길거리/NNG (으)로/JKB 나오/VV
477,그쪽/NP (으)로/JKB 못/MAG 들어가__01/VV
478,어서/MAG 집__01/NNG (으)로/JKB 돌아가/VV
479,나/NP 정면__01/NNG (으)로/JKB 그/NP 노려보/VV
480,빈집/NNG (으)로/JKB 혼자__01/NNG 돌아오/VV
481,석순이/NNP 병철이/NNP (으)로/JKB 다가가/VV
482,어디/NP (으)로/JKB 심부름/NNG 가/VV
483,틀림없이/MAG 부또보/NNP (으)로/JKB 가/VV 버스__02/NNG
484,그/NP 땅바닥/NNG (으)로/JKB 눈길__01/NNG 박/VV
485,워어리/NNP 머리__01/NNG 휙/MAG 마루__03/NNG 밑__01/NNG (으)로/JKB 사라지/VV
486,사람/NNG 엘리베이터/NNG 안__01/NNG (으)로/JKB 들어가__01/VV
487,지원/NNP 대답/NNG 종애/NNP 수화기/NNG 뒤편/NNG (으)로/JKB 숨__01/VV
488,아저씨/NNG 담배/NNG 연기__09/NNG 공중__03/NNG (으)로/JKB 후욱/MAG 뿜/VV
489,꿈__01/NNG 속__01/NNG 나/NP 어둠/NNG 속__01/NNG (으)로/JKB 들어가__01/VV
490,품/NNP 우리/NP 미국/NNP (으)로/JKB 이민__03/NNG 가/VV
491,아주머니/NNG 탁자__01/NNG 위__01/NNG (으)로/JKB 손가락/NNG 하/VV
492,이제/MAG 집__01/NNG (으)로/JKB 가/VV 것/NNB
493,김영삼/NNP 총재__03/NNG 안__01/NNG (으)로/JKB 들어가__01/VV
494,그럼/MAJ 너/NP 뒷문/NNG (으)로/JKB 가/VV
495,그/NP 대답/NNG 대신__03/NNG 뒤뜰/NNG 창고__01/NNG 쪽__05/NNB (으)로/JKB 시선__03/NNG 보내/VV
496,그리고/MAJ 연출__02/NNG 슬그머니/MAG 무대__06/NNG 밖/NNG (으)로/JKB 나가/VV
497,동남아시아/NNP (으)로/JKB 가/VV
498,언니/NNG 함께/MAG 아버지/NNG (으)로/JKB 가/VV
499,주__26/NNB 후__08/NNG 에티오피아/NNP (으)로/JKB 떠나/VV
500,나/NP 그녀/NP 부축__01/NNG 플랫폼/NNG (으)로/JKB 나오/VV
501,물__01/NNG 안쪽/NNG 바깥쪽/NNG (으)로/JKB 천천히/MAG 번/NNB 붓__02/VV
502,몇/NR 걸음/NNG 앞/NNG (으)로/JKB 내디디/VV
503,현석/NNP 지금__03/MAG 당장__02/NNG 장호서/NNP (으)로/JKB 가/VV 자수__06/NNG
504,그리고/MAJ 앞/NNG (으)로/JKB 고꾸라지/VV
505,이내/MAG 덜컹__02/MAG 앞/NNG (으)로/JKB 굴러가/VV 시작__01/NNG
506,일/NNB 서울/NNP (으)로/JKB 올라오/VV 예정__02/NNG
507,이쪽/NP (으)로/JKB 오/VV
508,그러더니/MAJ 해변/NNG 쪽__05/NNB (으)로/JKB 걸어가/VV
509,그리고/MAJ 집__01/NNG (으)로/JKB 돌아오/VV
510,큰길/NNG (으)로/JKB 나가/VV
511,이쪽/NP (으)로/JKB 나오/VV
512,논밭/NNG (으)로/JKB 들어가__01/VV 것/NNB
513,어디/NP (으)로/JKB 가/VV 것/NNB
514,춘기/NNP 천천히/MAG 김/NNP 형사__02/NNG 쪽__05/NNB (으)로/JKB 걸어가/VV
515,지금__03/MAG 당장__02/NNG 유고/NNP 사라예보/NNP (으)로/JKB 들어가__01/VV 거/NNB
516,자__99/NNB 세월__02/NNG 필름/NNG 좀/MAG 뒤__01/NNG (으)로/JKB 돌리__04/VV
517,그/NP 훌쩍/MAG 밖/NNG (으)로/JKB 나가/VV
518,꼬리__01/NNG 보통/NNG 위__01/NNG (으)로/JKB 굽히/VV
519,그/NP 손__01/NNG 하나/NR 그녀/NP 가슴__01/NNG (으)로/JKB 다가오/VV
520,나/NP 성큼성큼/MAG 그/NP 앞/NNG (으)로/JKB 다가가/VV
521,다시/MAG 한번/NNG 그/NP 자신__01/NNG 은신처/NNG (으)로/JKB 돌아가/VV
522,달__05/NNG 조금__01/NNG 서편__01/NNG (으)로/JKB 기울/VV
523,마을__01/NNG 밖/NNG (으)로/JKB 나가/VV 길__01/NNG 하나/NR
524,아내__01/NNG 침대__02/NNG 쪽__05/NNB (으)로/JKB 끌/VV
525,그/NP 식물원/NNG 옆/NNG 카페/NNG (으)로/JKB 향하/VV
526,눈__01/NNG 밖/NNG 안__01/NNG (으)로/JKB 돌리__04/VV
527,그/NP 꼬마/NNG 강/NNP 집__01/NNG (으)로/JKB 들어서/VV
528,예리/NNP 세희/NNP 쪽__05/NNB (으)로/JKB 돌아눕/VV
529,이쪽/NP (으)로/JKB 오/VV
530,덕호/NNP 순사__02/NNG 같이/MAG 그/NP 집__01/NNG (으)로/JKB 들어가__01/VV
531,학교/NNG 옆/NNG (으)로/JKB 신천/NNP 냇물/NNG 흐르__01/VV
532,밖/NNG (으)로/JKB 뛰어나가/VV
533,나/NP 붕어뚜룩/NNG (으)로/JKB 달려가/VV
534,수창이/NNP 곧장/MAG 작업장/NNG (으)로/JKB 가/VV
535,둑__01/NNG 위__01/NNG (으)로/JKB 올라서/VV
536,나/NP 액자__01/NNG 앞/NNG (으)로/JKB 다가가/VV
537,안__01/NNG (으)로/JKB 들어가__01/VV
538,윤주/NNP 그대로/MAG 침대__02/NNG 위__01/NNG (으)로/JKB 쓰러지/VV
539,재영이/NNP 은행나무/NNG 아래__01/NNG (으)로/JKB 가/VV
540,출입/NNG 기자__05/NNG 즉각/MAG 회견장/NNG (으)로/JKB 모이/VV 것/NNB
541,그/NP 화장실/NNG (으)로/JKB 돌아오/VV 감탄/NNG
542,나/NP 포항/NNP (으)로/JKB 가/VV
543,때__01/NNG 앞/NNG (으)로/JKB 도망치/VV 품이/NNP 그만/MAG 휘청/MAG
544,당장/MAG 청와대/NNP (으)로/JKB 가/VV
545,제/NP 서울/NNP (으)로/JKB 뜨__03/VV 그만/MAG
546,사내__01/NNG 상희/NNP 쪽__05/NNB (으)로/JKB 몸__01/NNG 돌리__04/VV
547,그/NP 주방__05/NNG (으)로/JKB 걸어가/VV
548,대왕/NNG 자신__01/NNG 몸__01/NNG 강__01/NNG (으)로/JKB 날리__02/VV 것/NNB
549,어쨌든/MAG 우리/NP 어디/NP (으)로/JKB 가/VV
550,그/NP 선창__06/NNG 쪽__05/NNB (으)로/JKB 걸어가/VV
551,그/NP 천천히/MAG 하체__02/NNG 앞/NNG (으)로/JKB 내밀/VV
552,소나무/NNG 그늘/NNG 진봉이/NNP 달빛/NNG 속__01/NNG (으)로/JKB 성큼/MAG 나서/VV
553,하지만/MAJ 어찌/MAG 나/NP 너/NP (으)로/JKB 돌아오/VV
554,이윽고/MAG 비행기/NNG 구름__01/NNG 밑__01/NNG (으)로/JKB 내려가/VV
555,나/NP 곧/MAG 서점__03/NNG (으)로/JKB 가/VV
556,길__01/NNG 끝/NNG 슬몃/MAG 산자락/NNG (으)로/JKB 숨어들/VV
557,이승범/NNP 씨/NNB 나/NP 아래위/NNG (으)로/JKB 거들떠보/VV
558,도대체/MAG 인사__01/NNG 어디/NP (으)로/JKB 가/VV 거/NNB
559,거기/NP (으)로/JKB 가/VV
560,옥점이/NNP 냉큼/MAG 안방__02/NNG (으)로/JKB 건너가/VV
561,우리/NP 대사관/NNG 인근/NNG (으)로/JKB 초저녁/NNG 산책/NNG 나가/VV
562,어머니/NNG 집__01/NNG (으)로/JKB 가/VV
563,아버지/NNG 아제/NNG 나/NP 어디/NP (으)로/JKB 가/VV
564,침대__02/NNG 침대__02/NNG (으)로/JKB 점프/NNG 하/VV
565,일방__01/NNG (으)로/JKB 약혼/NNG 깨__02/VV 것/NNB 쉴라/NNP
566,여자__02/NNG 옆/NNG (으)로/JKB 비켜서/VV 말__01/NNG
567,건장/NNG 사내__01/NNG 둘/NR 먼저/MAG 대문__03/NNG 안__01/NNG (으)로/JKB 들어오/VV
568,밖/NNG (으)로/JKB 나가/VV
569,아버지/NNG 얼른/MAG 복도__04/NNG (으)로/JKB 내려서/VV
570,마침내/MAG 여자__02/NNG 신철/NNP 앞/NNG (으)로/JKB 다가오/VV
571,태성이/NNP 원장__07/NNG 버스__02/NNG 정류장/NNG (으)로/JKB 가/VV
572,압구정동/NNP (으)로/JKB 가/VV
573,시내__03/NNG 버스__02/NNG 시내__03/NNG (으)로/JKB 가/VV
574,건석/NNP 아예/MAG 얼굴/NNG 창밖/NNG (으)로/JKB 내밀/VV
575,목사__05/NNG 어디/NP (으)로/JKB 가/VV 것/NNB
576,그/NP 모습__01/NNG 불길/NNG 속__01/NNG (으)로/JKB 사라지/VV
577,그녀/NP 나/NP 위아래/NNG (으)로/JKB 훑어보/VV 말__01/NNG
578,슬쩍/MAG 서점가/NNG (으)로/JKB 눈__01/NNG 돌/VV
579,청년/NNG 여인__01/NNG 앞/NNG (으)로/JKB 다가가/VV
580,어디/NP (으)로/JKB 한없이/MAG 부풀/VV 바람__01/NNG
581,나/NP 다시/MAG 상여__01/NNG 뒤쪽__01/NNG (으)로/JKB 눈__01/NNG 돌리__04/VV
582,지금__03/NNG 약과/NNG 안전__03/NNG 곳__01/NNG (으)로/JKB 나르__01/VV
583,집__01/NNG (으)로/JKB 가/VV
584,그리고/MAJ 곧장/MAG 층__02/NNG 카운터__01/NNG (으)로/JKB 내려가/VV
585,또/MAG 전화__07/NNG 오/VV 우리/NP 집__01/NNG (으)로/JKB 연락__02/NNG
586,유/NNP 간사__06/NNG 호실__01/NNG (으)로/JKB 가/VV
587,부안군/NNP 하서면/NNP 변산/NNP 쪽__05/NNB (으)로/JKB 번/NNB 지방도/NNG 타__02/VV
588,플랫폼/NNG (으)로/JKB 기차__01/NNG 들어오/VV
589,십장/NNG 호통__01/NNG 소리__01/NNG 신철이/NNP 앞/NNG (으)로/JKB 나가/VV
590,무장__06/NNG 지대__07/NNG (으)로/JKB 향하/VV 길__01/NNG
591,천천히/MAG 집__01/NNG 뒤__01/NNG (으)로/JKB 돌아가/VV
592,외할아버지/NNG 댁/NNG (으)로/JKB 가/VV 듯/NNB
593,집__01/NNG (으)로/JKB 돌아오/VV 길__01/NNG 아이__01/NNG 계속/MAG 깡충깡충/MAG
594,아버지/NNG 즉시/NNG 강릉/NNP 나/NP 하숙집/NNG (으)로/JKB 달려오/VV
595,버스__02/NNG 정류장/NNG 쪽__05/NNB (으)로/JKB 걸어가/VV 해숙이/NNP 말__01/NNG
596,나/NP 안개/NNG 속__01/NNG (으)로/JKB 허겁지겁/MAG 뛰어들/VV
597,이번__01/NNG 축산/NNG 쪽/NNB (으)로/JKB 눈__01/NNG 돌리__04/VV
598,새롬이/NNP 창문/NNG 밖/NNG (으)로/JKB 상체__01/NNG 내밀/VV
599,효순/NNP 할머니/NNG 다시/MAG 앞/NNG (으)로/JKB 나서/VV
600,그녀/NP 그/NP 티셔츠/NNG 위__01/NNG (으)로/JKB 입술/NNG 미끄러뜨리/VV
601,팔랑개비/NNG 개구리/NNG 뒤__01/NNG (으)로/JKB 자빠지/VV
602,나/NP 절망__02/NNG 속__01/NNG (으)로/JKB 몰아넣/VV
603,그리고/MAJ 입/NNG (으)로/JKB 가져가/VV
604,세상__01/NNG 지방__05/NNG 학생/NNG 서울/NNP (으)로/JKB 아르바이트/NNG 다/MAG 떠나/VV
605,나/NP 다시/MAG 화장실/NNG (으)로/JKB 걸음/NNG 옮기/VV
606,벌__03/NNG 구멍/NNG 속__01/NNG (으)로/JKB 거리낌/NNG 없이/MAG 들어가__01/VV
607,그/NP 구둣발/NNG 배__01/NNG (으)로/JKB 날아들/VV
608,훨훨/MAG 어디/NP (으)로/JKB 날아가/VV
609,숙희/NNP 나/NP 마카오/NNP (으)로/JKB 가/VV
610,그런데/MAJ 모국어/NNG 혼자__01/NNG 그/NP (으)로/JKB 오/VV 것/NNB
611,내/NP 어디/NP (으)로/JKB 가/VV 것/NNB
612,생__02/NNG 절망__02/NNG 사람/NNG 한강/NNP (으)로/JKB 가/VV
613,그녀/NP (으)로/JKB 다가가/VV 말__01/NNG
614,강의/NNG 주입식/NNG 쌍__02/NNG 방향__01/NNG (으)로/JKB 이루어지/VV
615,부모__01/NNG 그쪽/NP (으)로/JKB 가/VV
616,부엌/NNG (으)로/JKB 성큼/MAG 뛰어들/VV
617,어리__03/VA 때__01/NNG 소원__04/NNG 그쪽/NP (으)로/JKB 겨냥/NNG
618,어머니/NNG 어디/NP (으)로/JKB 가/VV
619,곧/MAG 밖/NNG (으)로/JKB 나가/VV 터/NNB
620,얘/NP 어디/NP (으)로/JKB 가/VV
621,그레이하운드/NNG 머리__01/NNG 북쪽/NNG (으)로/JKB 돌리__04/VV 시작/NNG
622,영순이/NNP 찬찬히__01/MAG 사람/NNG 위아래/NNG (으)로/JKB 훑어보/VV
623,그/NP 안방__02/NNG (으)로/JKB 들어가__01/VV
624,이러하/VA 방향__01/NNG (으)로/JKB 연구__03/NNG 좀더/MAG 계속__04/NNG
625,어서/MAG 집__01/NNG (으)로/JKB 가/VV
626,그리고/MAJ 담뱃갑/NNG 주인__01/NNG 앞/NNG (으)로/JKB 밀__01/VV
627,칠면조/NNG 머리__01/NNG 날갯죽지/NNG 속__01/NNG (으)로/JKB 깊숙이/MAG 틀어박/VV
628,언제/MAG 나라/NNG (으)로/JKB 돌아가/VV 아주머니/NNG
629,날__01/NNG 밤중/NNG 단배/NNP 벼락__01/NNG 섬__03/NNG (으)로/JKB 들어오/VV
630,순간__03/NNG 그/NP 뒤__01/NNG (으)로/JKB 진짜/NNG 수류탄/NNG 날아오/VV
631,그/NP 지천__05/NNG (으)로/JKB 깔기/VV 것/NNB 아가씨/NNG
632,죄__03/NNG 속__01/NNG (으)로/JKB 이제/MAG 혼자__01/NNG 돌아가/VV
633,차__06/NNG 하늘/NNG (으)로/JKB 올라가/VV
634,나/NP 승주/NNP 눈동자/NNG 역시/MAG 나란히/MAG 조국/NNP 쪽__05/NNB (으)로/JKB 향하/VV
635,호수__07/NNG 공원__03/NNG 간이식당/NNG 앞/NNG (으)로/JKB 나오/VV
636,칼날/NNG 그녀/NP 눈앞/NNG (으)로/JKB 파고들/VV
637,우리/NP 모두/MAG 섬__03/NNG (으)로/JKB 가/VV
638,바게트/NNG 옆/NNG (으)로/JKB 반__07/NNG 자르__01/VV
639,갈밭/NNG 사잇길/NNG (으)로/JKB 들어서/VV
640,어머니/NNG 부엌/NNG (으)로/JKB 내려가/VV 말__01/NNG
